    # Energy          Mo           S          Si           C           O
    10.74448     0.00000     0.00000     0.00000     0.00000     0.00000
    10.74748     0.00000     0.00000     0.00000     0.00000     0.00000
    10.75048     0.00000     0.00000     0.00000     0.00000     0.00000
    10.75348     0.00000     0.00000     0.00000     0.00000     0.00000
    10.75648     0.00000     0.00000     0.00000     0.00000     0.00000
    10.75948     0.00000     0.00000     0.00000     0.00000     0.00000
    10.76248     0.00000     0.00000     0.00000     0.00000     0.00000
    10.76548     0.00000     0.00000     0.00000     0.00000     0.00000
    10.76848     0.00000     0.00000     0.00000     0.00000     0.00000
    10.77148     0.00000     0.00000     0.00000     0.00000     0.00000
    10.77448     0.00000     0.00000     0.00000     0.00000     0.00000
    10.77748     0.00000     0.00000     0.00000     0.00000     0.00000
    10.78048     0.00000     0.00000     0.00000     0.00000     0.00000
    10.78348     0.00000     0.00000     0.00000     0.00000     0.00000
    10.78648     0.00000     0.00000     0.00000     0.00000     0.00000
    10.78948     0.00000     0.00000     0.00000     0.00000     0.00000
    10.79248     0.00000     0.00000     0.00000     0.00000     0.00000
    10.79548     0.00000     0.00000     0.00000     0.00000     0.00000
    10.79848     0.00000     0.00000     0.00000     0.00000     0.00000
    10.80148     0.00000     0.00000     0.00000     0.00000     0.00000
    10.80448     0.00000     0.00000     0.00000     0.00000     0.00000
    10.80748     0.00000     0.00000     0.00000     0.00000     0.00000
    10.81048     0.00000     0.00000     0.00000     0.00000     0.00000
    10.81348     0.00000     0.00000     0.00000     0.00000     0.00000
    10.81648     0.00000     0.00000     0.00000     0.00000     0.00000
    10.81948     0.00000     0.00000     0.00000     0.00000     0.00000
    10.82248     0.00000     0.00000     0.00000     0.00000     0.00000
    10.82548     0.00000     0.00000     0.00000     0.00000     0.00000
    10.82848     0.00000     0.00000     0.00000     0.00000     0.00000
    10.83148     0.00000     0.00000     0.00000     0.00000     0.00000
    10.83448     0.00000     0.00000     0.00000     0.00000     0.00000
    10.83748     0.00000     0.00000     0.00000     0.00000     0.00000
    10.84048     0.00000     0.00000     0.00000     0.00000     0.00000
    10.84348     0.00000     0.00000     0.00000     0.00000     0.00000
    10.84648     0.00000     0.00000     0.00000     0.00000     0.00000
    10.84948     0.00000     0.00000     0.00000     0.00000     0.00000
    10.85248     0.00000     0.00000     0.00000     0.00000     0.00000
    10.85548     0.00000     0.00000     0.00000     0.00000     0.00000
    10.85848     0.00000     0.00000     0.00000     0.00000     0.00000
    10.86148     0.00000     0.00000     0.00000     0.00000     0.00000
    10.86448     0.00000     0.00000     0.00000     0.00000     0.00000
    10.86748     0.00000     0.00000     0.00000     0.00000     0.00000
    10.87048     0.00000     0.00000     0.00000     0.00000     0.00000
    10.87348     0.00000     0.00000     0.00000     0.00000     0.00000
    10.87648     0.00000     0.00000     0.00000     0.00000     0.00000
    10.87948     0.00000     0.00000     0.00000     0.00000     0.00000
    10.88248     0.00000     0.00000     0.00000     0.00000     0.00000
    10.88548     0.00000     0.00000     0.00000     0.00000     0.00000
    10.88848     0.00000     0.00000     0.00000     0.00000     0.00000
    10.89148     0.00000     0.00000     0.00000     0.00000     0.00000
    10.89448     0.00000     0.00000     0.00000     0.00000     0.00000
    10.89748     0.00000     0.00000     0.00000     0.00000     0.00000
    10.90048     0.00000     0.00000     0.00000     0.00000     0.00000
    10.90348     0.00000     0.00000     0.00000     0.00000     0.00000
    10.90648     0.00000     0.00000     0.00000     0.00000     0.00000
    10.90948     0.00000     0.00000     0.00000     0.00000     0.00000
    10.91248     0.00000     0.00000     0.00000     0.00000     0.00000
    10.91548     0.00000     0.00000     0.00000     0.00000     0.00000
    10.91848     0.00000     0.00000     0.00000     0.00000     0.00000
    10.92148     0.00000     0.00000     0.00000     0.00000     0.00000
    10.92448     0.00000     0.00000     0.00000     0.00000     0.00000
    10.92748     0.00000     0.00000     0.00000     0.00000     0.00000
    10.93048     0.00000     0.00000     0.00000     0.00000     0.00000
    10.93348     0.00000     0.00000     0.00000     0.00000     0.00000
    10.93648     0.00000     0.00000     0.00000     0.00000     0.00000
    10.93948     0.00000     0.00000     0.00000     0.00000     0.00000
    10.94248     0.00000     0.00000     0.00000     0.00000     0.00000
    10.94548     0.00000     0.00000     0.00000     0.00000     0.00000
    10.94848     0.00000     0.00000     0.00000     0.00000     0.00000
    10.95148     0.00000     0.00000     0.00000     0.00000     0.00000
    10.95448     0.00000     0.00000     0.00000     0.00000     0.00000
    10.95748     0.00000     0.00000     0.00000     0.00000     0.00000
    10.96048     0.00000     0.00000     0.00000     0.00000     0.00000
    10.96348     0.00000     0.00000     0.00000     0.00000     0.00000
    10.96648     0.00000     0.00000     0.00000     0.00000     0.00000
    10.96948     0.00000     0.00000     0.00000     0.00000     0.00000
    10.97248     0.00000     0.00000     0.00000     0.00000     0.00000
    10.97548     0.00000     0.00000     0.00000     0.00000     0.00000
    10.97848     0.00000     0.00000     0.00000     0.00000     0.00000
    10.98148     0.00000     0.00000     0.00000     0.00000     0.00000
    10.98448     0.00000     0.00000     0.00000     0.00000     0.00000
    10.98748     0.00000     0.00000     0.00000     0.00000     0.00000
    10.99048     0.00000     0.00000     0.00000     0.00000     0.00000
    10.99348     0.00000     0.00000     0.00000     0.00000     0.00000
    10.99648     0.00000     0.00000     0.00000     0.00000     0.00000
    10.99948     0.00000     0.00000     0.00000     0.00000     0.00000
    11.00248     0.00000     0.00000     0.00000     0.00000     0.00000
    11.00548     0.00000     0.00000     0.00000     0.00000     0.00000
    11.00848     0.00000     0.00000     0.00000     0.00000     0.00000
    11.01148     0.00000     0.00000     0.00000     0.00000     0.00000
    11.01448     0.00000     0.00000     0.00000     0.00000     0.00000
    11.01748     0.00000     0.00000     0.00000     0.00000     0.00000
    11.02048     0.00000     0.00000     0.00000     0.00000     0.00000
    11.02348     0.00000     0.00000     0.00000     0.00000     0.00000
    11.02648     0.00000     0.00000     0.00000     0.00000     0.00000
    11.02948     0.00000     0.00000     0.00000     0.00000     0.00000
    11.03248     0.00000     0.00000     0.00000     0.00000     0.00000
    11.03548     0.00000     0.00000     0.00000     0.00000     0.00000
    11.03848     0.00000     0.00000     0.00000     0.00000     0.00000
    11.04148     0.00000     0.00000     0.00000     0.00000     0.00000
    11.04448     0.00000     0.00000     0.00000     0.00000     0.00000
    11.04748     0.00000     0.00000     0.00000     0.00000     0.00000
    11.05048     0.00000     0.00000     0.00000     0.00000     0.00000
    11.05348     0.00000     0.00000     0.00000     0.00000     0.00000
    11.05648     0.00000     0.00000     0.00000     0.00000     0.00000
    11.05948     0.00000     0.00000     0.00000     0.00000     0.00000
    11.06248     0.00000     0.00000     0.00000     0.00000     0.00000
    11.06548     0.00000     0.00000     0.00000     0.00000     0.00000
    11.06848     0.00000     0.00000     0.00000     0.00000     0.00000
    11.07148     0.00000     0.00000     0.00000     0.00000     0.00000
    11.07448     0.00000     0.00000     0.00000     0.00000     0.00000
    11.07748     0.00000     0.00000     0.00000     0.00000     0.00000
    11.08048     0.00000     0.00000     0.00000     0.00000     0.00000
    11.08348     0.00000     0.00000     0.00000     0.00000     0.00000
    11.08648     0.00000     0.00000     0.00000     0.00000     0.00000
    11.08948     0.00000     0.00000     0.00000     0.00000     0.00000
    11.09248     0.00000     0.00000     0.00000     0.00000     0.00000
    11.09548     0.00000     0.00000     0.00000     0.00000     0.00000
    11.09848     0.00000     0.00000     0.00000     0.00000     0.00000
    11.10148     0.00000     0.00000     0.00000     0.00000     0.00000
    11.10448     0.00000     0.00000     0.00000     0.00000     0.00000
    11.10748     0.00000     0.00000     0.00000     0.00000     0.00000
    11.11048     0.00000     0.00000     0.00000     0.00000     0.00000
    11.11348     0.00000     0.00000     0.00000     0.00000     0.00000
    11.11648     0.00000     0.00000     0.00000     0.00000     0.00000
    11.11948     0.00000     0.00000     0.00000     0.00000     0.00000
    11.12248     0.00000     0.00000     0.00000     0.00000     0.00000
    11.12548     0.00000     0.00000     0.00000     0.00000     0.00000
    11.12848     0.00000     0.00000     0.00000     0.00000     0.00000
    11.13148     0.00000     0.00000     0.00000     0.00000     0.00000
    11.13448     0.00000     0.00000     0.00000     0.00000     0.00000
    11.13748     0.00000     0.00000     0.00000     0.00000     0.00000
    11.14048     0.00000     0.00000     0.00000     0.00000     0.00000
    11.14348     0.00000     0.00000     0.00000     0.00000     0.00000
    11.14648     0.00000     0.00000     0.00000     0.00000     0.00000
    11.14948     0.00000     0.00000     0.00000     0.00000     0.00000
    11.15248     0.00000     0.00000     0.00000     0.00000     0.00000
    11.15548     0.00000     0.00000     0.00000     0.00000     0.00000
    11.15848     0.00000     0.00000     0.00000     0.00000     0.00000
    11.16148     0.00000     0.00000     0.00000     0.00000     0.00000
    11.16448     0.00000     0.00000     0.00000     0.00000     0.00000
    11.16748     0.00000     0.00000     0.00000     0.00000     0.00000
    11.17048     0.00000     0.00000     0.00000     0.00000     0.00000
    11.17348     0.00000     0.00000     0.00000     0.00000     0.00000
    11.17648     0.00000     0.00000     0.00000     0.00000     0.00000
    11.17948     0.00000     0.00000     0.00000     0.00000     0.00000
    11.18248     0.00000     0.00000     0.00000     0.00000     0.00000
    11.18548     0.00000     0.00000     0.00000     0.00000     0.00000
    11.18848     0.00000     0.00000     0.00000     0.00000     0.00000
    11.19148     0.00000     0.00000     0.00000     0.00000     0.00000
    11.19448     0.00000     0.00000     0.00000     0.00000     0.00000
    11.19748     0.00000     0.00000     0.00000     0.00000     0.00000
    11.20048     0.00000     0.00000     0.00000     0.00000     0.00000
    11.20348     0.00000     0.00000     0.00000     0.00000     0.00000
    11.20648     0.00000     0.00000     0.00000     0.00000     0.00000
    11.20948     0.00000     0.00000     0.00000     0.00000     0.00000
    11.21248     0.00000     0.00000     0.00000     0.00000     0.00000
    11.21548     0.00000     0.00000     0.00000     0.00000     0.00000
    11.21848     0.00000     0.00000     0.00000     0.00000     0.00000
    11.22148     0.00000     0.00000     0.00000     0.00000     0.00000
    11.22448     0.00000     0.00000     0.00000     0.00000     0.00000
    11.22748     0.00000     0.00000     0.00000     0.00000     0.00000
    11.23048     0.00000     0.00000     0.00000     0.00000     0.00000
    11.23348     0.00000     0.00000     0.00000     0.00000     0.00000
    11.23648     0.00000     0.00000     0.00000     0.00000     0.00000
    11.23948     0.00000     0.00000     0.00000     0.00000     0.00000
    11.24248     0.00000     0.00000     0.00000     0.00000     0.00000
    11.24548     0.00000     0.00000     0.00000     0.00000     0.00000
    11.24848     0.00000     0.00000     0.00000     0.00000     0.00000
    11.25148     0.00000     0.00000     0.00000     0.00000     0.00000
    11.25448     0.00000     0.00000     0.00000     0.00000     0.00000
    11.25748     0.00000     0.00000     0.00000     0.00000     0.00000
    11.26048     0.00000     0.00000     0.00000     0.00000     0.00000
    11.26348     0.00000     0.00000     0.00000     0.00000     0.00000
    11.26648     0.00000     0.00000     0.00000     0.00000     0.00000
    11.26948     0.00000     0.00000     0.00000     0.00000     0.00000
    11.27248     0.00000     0.00000     0.00000     0.00000     0.00000
    11.27548     0.00000     0.00000     0.00000     0.00000     0.00000
    11.27848     0.00000     0.00000     0.00000     0.00000     0.00000
    11.28148     0.00000     0.00000     0.00000     0.00000     0.00000
    11.28448     0.00000     0.00000     0.00000     0.00000     0.00000
    11.28748     0.00000     0.00000     0.00000     0.00000     0.00000
    11.29048     0.00000     0.00000     0.00000     0.00000     0.00000
    11.29348     0.00000     0.00000     0.00000     0.00000     0.00000
    11.29648     0.00000     0.00000     0.00000     0.00000     0.00000
    11.29948     0.00000     0.00000     0.00000     0.00000     0.00000
    11.30248     0.00000     0.00000     0.00000     0.00000     0.00000
    11.30548     0.00000     0.00000     0.00000     0.00000     0.00000
    11.30848     0.00000     0.00000     0.00000     0.00000     0.00000
    11.31148     0.00000     0.00000     0.00000     0.00000     0.00000
    11.31448     0.00000     0.00000     0.00000     0.00000     0.00000
    11.31748     0.00000     0.00000     0.00000     0.00000     0.00000
    11.32048     0.00000     0.00000     0.00000     0.00000     0.00000
    11.32348     0.00000     0.00000     0.00000     0.00000     0.00000
    11.32648     0.00000     0.00000     0.00000     0.00000     0.00000
    11.32948     0.00000     0.00000     0.00000     0.00000     0.00000
    11.33248     0.00000     0.00000     0.00000     0.00000     0.00000
    11.33548     0.00000     0.00000     0.00000     0.00000     0.00000
    11.33848     0.00000     0.00000     0.00000     0.00000     0.00000
    11.34148     0.00000     0.00000     0.00000     0.00000     0.00000
    11.34448     0.00000     0.00000     0.00000     0.00000     0.00000
    11.34748     0.00000     0.00000     0.00000     0.00000     0.00000
    11.35048     0.00000     0.00000     0.00000     0.00000     0.00000
    11.35348     0.00000     0.00000     0.00000     0.00000     0.00000
    11.35648     0.00000     0.00000     0.00000     0.00000     0.00000
    11.35948     0.00000     0.00000     0.00000     0.00000     0.00000
    11.36248     0.00000     0.00000     0.00000     0.00000     0.00000
    11.36548     0.00000     0.00000     0.00000     0.00000     0.00000
    11.36848     0.00000     0.00000     0.00000     0.00000     0.00000
    11.37148     0.00000     0.00000     0.00000     0.00000     0.00000
    11.37448     0.00000     0.00000     0.00000     0.00000     0.00000
    11.37748     0.00000     0.00000     0.00000     0.00000     0.00000
    11.38048     0.00000     0.00000     0.00000     0.00000     0.00000
    11.38348     0.00000     0.00000     0.00000     0.00000     0.00000
    11.38648     0.00000     0.00000     0.00000     0.00000     0.00000
    11.38948     0.00000     0.00000     0.00000     0.00000     0.00000
    11.39248     0.00000     0.00000     0.00000     0.00000     0.00000
    11.39548     0.00000     0.00000     0.00000     0.00000     0.00000
    11.39848     0.00000     0.00000     0.00000     0.00000     0.00000
    11.40148     0.00000     0.00000     0.00000     0.00000     0.00000
    11.40448     0.00000     0.00000     0.00000     0.00000     0.00000
    11.40748     0.00000     0.00000     0.00000     0.00000     0.00000
    11.41048     0.00000     0.00000     0.00000     0.00000     0.00000
    11.41348     0.00000     0.00000     0.00000     0.00000     0.00000
    11.41648     0.00000     0.00000     0.00000     0.00000     0.00000
    11.41948     0.00000     0.00000     0.00000     0.00000     0.00000
    11.42248     0.00000     0.00000     0.00000     0.00000     0.00000
    11.42548     0.00000     0.00000     0.00000     0.00000     0.00000
    11.42848     0.00000     0.00000     0.00000     0.00000     0.00000
    11.43148     0.00000     0.00000     0.00000     0.00000     0.00000
    11.43448     0.00000     0.00000     0.00000     0.00000     0.00000
    11.43748     0.00000     0.00000     0.00000     0.00000     0.00000
    11.44048     0.00000     0.00000     0.00000     0.00000     0.00000
    11.44348     0.00000     0.00000     0.00000     0.00000     0.00000
    11.44648     0.00000     0.00000     0.00000     0.00000     0.00000
    11.44948     0.00000     0.00000     0.00000     0.00000     0.00000
    11.45248     0.00000     0.00000     0.00000     0.00000     0.00000
    11.45548     0.00000     0.00000     0.00000     0.00000     0.00000
    11.45848     0.00000     0.00000     0.00000     0.00000     0.00000
    11.46148     0.00000     0.00000     0.00000     0.00000     0.00000
    11.46448     0.00000     0.00000     0.00000     0.00000     0.00000
    11.46748     0.00000     0.00000     0.00000     0.00000     0.00000
    11.47048     0.00000     0.00000     0.00000     0.00000     0.00000
    11.47348     0.00000     0.00000     0.00000     0.00000     0.00000
    11.47648     0.00000     0.00000     0.00000     0.00000     0.00000
    11.47948     0.00000     0.00000     0.00000     0.00000     0.00000
    11.48248     0.00000     0.00000     0.00000     0.00000     0.00000
    11.48548     0.00000     0.00000     0.00000     0.00000     0.00000
    11.48848     0.00000     0.00000     0.00000     0.00000     0.00000
    11.49148     0.00000     0.00000     0.00000     0.00000     0.00000
    11.49448     0.00000     0.00000     0.00000     0.00000     0.00000
    11.49748     0.00000     0.00000     0.00000     0.00000     0.00000
    11.50048     0.00000     0.00000     0.00000     0.00000     0.00000
    11.50348     0.00000     0.00000     0.00000     0.00000     0.00000
    11.50648     0.00000     0.00000     0.00000     0.00000     0.00000
    11.50948     0.00000     0.00000     0.00000     0.00000     0.00000
    11.51248     0.00000     0.00000     0.00000     0.00000     0.00000
    11.51548     0.00000     0.00000     0.00000     0.00000     0.00000
    11.51848     0.00000     0.00000     0.00000     0.00000     0.00000
    11.52148     0.00000     0.00000     0.00000     0.00000     0.00000
    11.52448     0.00000     0.00000     0.00000     0.00000     0.00000
    11.52748     0.00000     0.00000     0.00000     0.00000     0.00000
    11.53048     0.00000     0.00000     0.00000     0.00000     0.00000
    11.53348     0.00000     0.00000     0.00000     0.00000     0.00000
    11.53648     0.00000     0.00000     0.00000     0.00000     0.00000
    11.53948     0.00000     0.00000     0.00000     0.00000     0.00000
    11.54248     0.00000     0.00000     0.00000     0.00000     0.00000
    11.54548     0.00000     0.00000     0.00000     0.00000     0.00000
    11.54848     0.00000     0.00000     0.00000     0.00000     0.00000
    11.55148     0.00000     0.00000     0.00000     0.00000     0.00000
    11.55448     0.00000     0.00000     0.00000     0.00000     0.00000
    11.55748     0.00000     0.00000     0.00000     0.00000     0.00000
    11.56048     0.00000     0.00000     0.00000     0.00000     0.00000
    11.56348     0.00000     0.00000     0.00000     0.00000     0.00000
    11.56648     0.00000     0.00000     0.00000     0.00000     0.00000
    11.56948     0.00000     0.00000     0.00000     0.00000     0.00000
    11.57248     0.00000     0.00000     0.00000     0.00000     0.00000
    11.57548     0.00000     0.00000     0.00000     0.00000     0.00000
    11.57848     0.00000     0.00000     0.00000     0.00000     0.00000
    11.58148     0.00000     0.00000     0.00000     0.00000     0.00000
    11.58448     0.00000     0.00000     0.00000     0.00000     0.00000
    11.58748     0.00000     0.00000     0.00000     0.00000     0.00000
    11.59048     0.00000     0.00000     0.00000     0.00000     0.00000
    11.59348     0.00000     0.00000     0.00000     0.00000     0.00000
    11.59648     0.00000     0.00000     0.00000     0.00000     0.00000
    11.59948     0.00000     0.00000     0.00000     0.00000     0.00000
    11.60248     0.00000     0.00000     0.00000     0.00000     0.00000
    11.60548     0.00000     0.00000     0.00000     0.00000     0.00000
    11.60848     0.00000     0.00000     0.00000     0.00000     0.00000
    11.61148     0.00000     0.00000     0.00000     0.00000     0.00000
    11.61448     0.00000     0.00000     0.00000     0.00000     0.00000
    11.61748     0.00000     0.00000     0.00000     0.00000     0.00000
    11.62048     0.00000     0.00000     0.00000     0.00000     0.00000
    11.62348     0.00000     0.00000     0.00000     0.00000     0.00000
    11.62648     0.00000     0.00000     0.00000     0.00000     0.00000
    11.62948     0.00000     0.00000     0.00000     0.00000     0.00000
    11.63248     0.00000     0.00000     0.00000     0.00000     0.00000
    11.63548     0.00000     0.00000     0.00000     0.00000     0.00000
    11.63848     0.00000     0.00000     0.00000     0.00000     0.00000
    11.64148     0.00000     0.00000     0.00000     0.00000     0.00000
    11.64448     0.00000     0.00000     0.00000     0.00000     0.00000
    11.64748     0.00000     0.00000     0.00000     0.00000     0.00000
    11.65048     0.00000     0.00000     0.00000     0.00000     0.00000
    11.65348     0.00000     0.00000     0.00000     0.00000     0.00000
    11.65648     0.00000     0.00000     0.00000     0.00000     0.00000
    11.65948     0.00000     0.00000     0.00000     0.00000     0.00000
    11.66248     0.00000     0.00000     0.00000     0.00000     0.00000
    11.66548     0.00000     0.00000     0.00000     0.00000     0.00000
    11.66848     0.00000     0.00000     0.00000     0.00000     0.00000
    11.67148     0.00000     0.00000     0.00000     0.00000     0.00000
    11.67448     0.00000     0.00000     0.00000     0.00000     0.00000
    11.67748     0.00000     0.00000     0.00000     0.00000     0.00000
    11.68048     0.00000     0.00000     0.00000     0.00000     0.00000
    11.68348     0.00000     0.00000     0.00000     0.00000     0.00000
    11.68648     0.00000     0.00000     0.00000     0.00000     0.00000
    11.68948     0.00000     0.00000     0.00000     0.00000     0.00000
    11.69248     0.00000     0.00000     0.00000     0.00000     0.00000
    11.69548     0.00000     0.00000     0.00000     0.00000     0.00000
    11.69848     0.00000     0.00000     0.00000     0.00000     0.00000
    11.70148     0.00000     0.00000     0.00000     0.00000     0.00000
    11.70448     0.00000     0.00000     0.00000     0.00000     0.00000
    11.70748     0.00000     0.00000     0.00000     0.00000     0.00000
    11.71048     0.00000     0.00000     0.00000     0.00000     0.00000
    11.71348     0.00000     0.00000     0.00000     0.00000     0.00000
    11.71648     0.00000     0.00000     0.00000     0.00000     0.00000
    11.71948     0.00000     0.00000     0.00000     0.00000     0.00000
    11.72248     0.00000     0.00000     0.00000     0.00000     0.00000
    11.72548     0.00000     0.00000     0.00000     0.00000     0.00000
    11.72848     0.00000     0.00000     0.00000     0.00000     0.00000
    11.73148     0.00000     0.00000     0.00000     0.00000     0.00000
    11.73448     0.00000     0.00000     0.00000     0.00000     0.00000
    11.73748     0.00000     0.00000     0.00000     0.00000     0.00000
    11.74048     0.00000     0.00000     0.00000     0.00000     0.00000
    11.74348     0.00000     0.00000     0.00000     0.00000     0.00000
    11.74648     0.00000     0.00000     0.00000     0.00000     0.00000
    11.74948     0.00000     0.00000     0.00000     0.00000     0.00000
    11.75248     0.00000     0.00000     0.00000     0.00000     0.00000
    11.75548     0.00000     0.00000     0.00000     0.00000     0.00000
    11.75848     0.00000     0.00000     0.00000     0.00000     0.00000
    11.76148     0.00000     0.00000     0.00000     0.00000     0.00000
    11.76448     0.00000     0.00000     0.00000     0.00000     0.00000
    11.76748     0.00000     0.00000     0.00000     0.00000     0.00000
    11.77048     0.00000     0.00000     0.00000     0.00000     0.00000
    11.77348     0.00000     0.00000     0.00000     0.00000     0.00000
    11.77648     0.00000     0.00000     0.00000     0.00000     0.00000
    11.77948     0.00000     0.00000     0.00000     0.00000     0.00000
    11.78248     0.00000     0.00000     0.00000     0.00000     0.00000
    11.78548     0.00000     0.00000     0.00000     0.00000     0.00000
    11.78848     0.00000     0.00000     0.00000     0.00000     0.00000
    11.79148     0.00000     0.00000     0.00000     0.00000     0.00000
    11.79448     0.00000     0.00000     0.00000     0.00000     0.00000
    11.79748     0.00000     0.00000     0.00000     0.00000     0.00000
    11.80048     0.00000     0.00000     0.00000     0.00000     0.00000
    11.80348     0.00000     0.00000     0.00000     0.00000     0.00000
    11.80648     0.00000     0.00000     0.00000     0.00000     0.00000
    11.80948     0.00000     0.00000     0.00000     0.00000     0.00000
    11.81248     0.00000     0.00000     0.00000     0.00000     0.00000
    11.81548     0.00000     0.00000     0.00000     0.00000     0.00000
    11.81848     0.00000     0.00000     0.00000     0.00000     0.00000
    11.82148     0.00000     0.00000     0.00000     0.00000     0.00000
    11.82448     0.00000     0.00000     0.00000     0.00000     0.00000
    11.82748     0.00000     0.00000     0.00000     0.00000     0.00000
    11.83048     0.00000     0.00000     0.00000     0.00000     0.00000
    11.83348     0.00000     0.00000     0.00000     0.00000     0.00000
    11.83648     0.00000     0.00000     0.00000     0.00000     0.00000
    11.83948     0.00000     0.00000     0.00000     0.00000     0.00000
    11.84248     0.00000     0.00000     0.00000     0.00000     0.00000
    11.84548     0.00000     0.00000     0.00000     0.00000     0.00000
    11.84848     0.00000     0.00000     0.00000     0.00000     0.00000
    11.85148     0.00000     0.00000     0.00000     0.00000     0.00000
    11.85448     0.00000     0.00000     0.00000     0.00000     0.00000
    11.85748     0.00000     0.00000     0.00000     0.00000     0.00000
    11.86048     0.00000     0.00000     0.00000     0.00000     0.00000
    11.86348     0.00000     0.00000     0.00000     0.00000     0.00000
    11.86648     0.00000     0.00000     0.00000     0.00000     0.00000
    11.86948     0.00000     0.00000     0.00000     0.00000     0.00000
    11.87248     0.00000     0.00000     0.00000     0.00000     0.00000
    11.87548     0.00000     0.00000     0.00000     0.00000     0.00000
    11.87848     0.00000     0.00000     0.00000     0.00000     0.00000
    11.88148     0.00000     0.00000     0.00000     0.00000     0.00000
    11.88448     0.00000     0.00000     0.00000     0.00000     0.00000
    11.88748     0.00000     0.00000     0.00000     0.00000     0.00000
    11.89048     0.00000     0.00000     0.00000     0.00000     0.00000
    11.89348     0.00000     0.00000     0.00000     0.00000     0.00000
    11.89648     0.00000     0.00000     0.00000     0.00000     0.00000
    11.89948     0.00000     0.00000     0.00000     0.00000     0.00000
    11.90248     0.00000     0.00000     0.00000     0.00000     0.00000
    11.90548     0.00000     0.00000     0.00000     0.00000     0.00000
    11.90848     0.00000     0.00000     0.00000     0.00000     0.00000
    11.91148     0.00000     0.00000     0.00000     0.00000     0.00000
    11.91448     0.00000     0.00000     0.00000     0.00000     0.00000
    11.91748     0.00000     0.00000     0.00000     0.00000     0.00000
    11.92048     0.00000     0.00000     0.00000     0.00000     0.00000
    11.92348     0.00000     0.00000     0.00000     0.00000     0.00000
    11.92648     0.00000     0.00000     0.00000     0.00000     0.00000
    11.92948     0.00000     0.00000     0.00000     0.00000     0.00000
    11.93248     0.00000     0.00000     0.00000     0.00000     0.00000
    11.93548     0.00000     0.00000     0.00000     0.00000     0.00000
    11.93848     0.00000     0.00000     0.00000     0.00000     0.00000
    11.94148     0.00000     0.00000     0.00000     0.00000     0.00000
    11.94448     0.00000     0.00000     0.00000     0.00000     0.00000
    11.94748     0.00000     0.00000     0.00000     0.00000     0.00000
    11.95048     0.00000     0.00000     0.00000     0.00000     0.00000
    11.95348     0.00000     0.00000     0.00000     0.00000     0.00000
    11.95648     0.00000     0.00000     0.00000     0.00000     0.00000
    11.95948     0.00000     0.00000     0.00000     0.00000     0.00000
    11.96248     0.00000     0.00000     0.00000     0.00000     0.00000
    11.96548     0.00000     0.00000     0.00000     0.00000     0.00000
    11.96848     0.00000     0.00000     0.00000     0.00000     0.00000
    11.97148     0.00000     0.00000     0.00000     0.00000     0.00000
    11.97448     0.00000     0.00000     0.00000     0.00000     0.00000
    11.97748     0.00000     0.00000     0.00000     0.00000     0.00000
    11.98048     0.00000     0.00000     0.00000     0.00000     0.00000
    11.98348     0.00000     0.00000     0.00000     0.00000     0.00000
    11.98648     0.00000     0.00000     0.00000     0.00000     0.00000
    11.98948     0.00000     0.00000     0.00000     0.00000     0.00000
    11.99248     0.00000     0.00000     0.00000     0.00000     0.00000
    11.99548     0.00000     0.00000     0.00000     0.00000     0.00000
    11.99848     0.00000     0.00000     0.00000     0.00000     0.00000
    12.00148     0.00000     0.00000     0.00000     0.00000     0.00000
    12.00448     0.00000     0.00000     0.00000     0.00000     0.00000
    12.00748     0.00000     0.00000     0.00000     0.00000     0.00000
    12.01048     0.00000     0.00000     0.00000     0.00000     0.00000
    12.01348     0.00000     0.00000     0.00000     0.00000     0.00000
    12.01648     0.00000     0.00000     0.00000     0.00000     0.00000
    12.01948     0.00000     0.00000     0.00000     0.00000     0.00000
    12.02248     0.00000     0.00000     0.00000     0.00000     0.00000
    12.02548     0.00000     0.00000     0.00000     0.00000     0.00000
    12.02848     0.00000     0.00000     0.00000     0.00000     0.00000
    12.03148     0.00000     0.00000     0.00000     0.00000     0.00000
    12.03448     0.00000     0.00000     0.00000     0.00000     0.00000
    12.03748     0.00000     0.00000     0.00000     0.00000     0.00000
    12.04048     0.00000     0.00000     0.00000     0.00000     0.00000
    12.04348     0.00000     0.00000     0.00000     0.00000     0.00000
    12.04648     0.00000     0.00000     0.00000     0.00000     0.00000
    12.04948     0.00000     0.00000     0.00000     0.00000     0.00000
    12.05248     0.00000     0.00000     0.00000     0.00000     0.00000
    12.05548     0.00000     0.00000     0.00000     0.00000     0.00000
    12.05848     0.00000     0.00000     0.00000     0.00000     0.00000
    12.06148     0.00000     0.00000     0.00000     0.00000     0.00000
    12.06448     0.00000     0.00000     0.00000     0.00000     0.00000
    12.06748     0.00000     0.00000     0.00000     0.00000     0.00000
    12.07048     0.00000     0.00000     0.00000     0.00000     0.00000
    12.07348     0.00000     0.00000     0.00000     0.00000     0.00000
    12.07648     0.00000     0.00000     0.00000     0.00000     0.00000
    12.07948     0.00000     0.00000     0.00000     0.00000     0.00000
    12.08248     0.00000     0.00000     0.00000     0.00000     0.00000
    12.08548     0.00000     0.00000     0.00000     0.00000     0.00000
    12.08848     0.00000     0.00000     0.00000     0.00000     0.00000
    12.09148     0.00000     0.00000     0.00000     0.00000     0.00000
    12.09448     0.00000     0.00000     0.00000     0.00000     0.00000
