    # Energy          Mo           S          Si           C           O
    -4.58152     7.79107     7.22870     1.57616     0.00029     0.04002
    -4.57852     8.09334     7.43723     1.33422     0.00031     0.04092
    -4.57552     6.54462     6.27152     1.15463     0.00031     0.03702
    -4.57252     7.68003     7.93087     1.38077     0.00038     0.05582
    -4.56952     7.94266     8.11720     1.57916     0.00036     0.06268
    -4.56652     7.14049     7.33854     1.48282     0.00033     0.05953
    -4.56352     6.78892     7.04654     1.41222     0.00033     0.06032
    -4.56052     6.65601     7.01982     1.38328     0.00033     0.06411
    -4.55752     7.95563     8.82413     1.36408     0.00036     0.08483
    -4.55452     7.14841     7.87471     1.27162     0.00033     0.08203
    -4.55152     6.42461     6.91281     1.23589     0.00030     0.07530
    -4.54852     6.52387     6.83029     1.19393     0.00028     0.07572
    -4.54552     5.94230     6.20454     1.12319     0.00025     0.07462
    -4.54252     4.98452     4.85048     0.80444     0.00021     0.06077
    -4.53952     4.90711     4.76901     0.81706     0.00021     0.06431
    -4.53652     4.82618     4.68866     0.83066     0.00020     0.06796
    -4.53352     4.74182     4.60957     0.84519     0.00020     0.07175
    -4.53052     4.65390     4.53136     0.86066     0.00020     0.07566
    -4.52752     4.56252     4.45440     0.87705     0.00020     0.07969
    -4.52452     5.04470     4.80742     0.92869     0.00021     0.08591
    -4.52152     6.10696     6.00111     0.99821     0.00024     0.10946
    -4.51852     6.22216     6.02910     1.04185     0.00024     0.11319
    -4.51552     5.16722     5.14294     1.00909     0.00021     0.11193
    -4.51252     4.54292     4.66254     1.03424     0.00020     0.11451
    -4.50952     4.47324     4.58493     1.10371     0.00020     0.13192
    -4.50652     4.78678     4.98367     1.22405     0.00023     0.16554
    -4.50352     4.82042     5.03476     1.30515     0.00023     0.19266
    -4.50052     4.86718     5.09989     1.37184     0.00024     0.21925
    -4.49752     4.97045     5.18080     1.42271     0.00024     0.23689
    -4.49452     5.09323     5.36420     1.48330     0.00025     0.26886
    -4.49152     5.22268     5.55217     1.54816     0.00026     0.30228
    -4.48852     5.32574     5.68386     1.59241     0.00026     0.33431
    -4.48552     5.69239     6.14446     1.66435     0.00029     0.38185
    -4.48252     5.75134     6.20639     1.68065     0.00029     0.41373
    -4.47952     5.81347     6.26939     1.69401     0.00029     0.44612
    -4.47652     5.87939     6.33423     1.70438     0.00029     0.47960
    -4.47352     7.05310     8.10123     1.73353     0.00035     0.56558
    -4.47052     6.91821     7.50650     1.74056     0.00034     0.61288
    -4.46752     6.20142     6.56533     1.98397     0.00033     0.70693
    -4.46452     5.45059     5.63889     1.86591     0.00030     0.76284
    -4.46152     5.26477     5.41156     1.80930     0.00029     0.84555
    -4.45852     5.02011     5.21382     1.74557     0.00030     0.98027
    -4.45552     4.89386     5.12172     1.70223     0.00031     1.12882
    -4.45252     4.70675     4.95266     1.61832     0.00030     1.23773
    -4.44952     4.57559     4.82599     1.55127     0.00030     1.35045
    -4.44652     9.58140    10.12311     1.55284     0.00039     1.81733
    -4.44352     5.33487     5.53907     1.50397     0.00032     1.80435
    -4.44052     5.31164     5.49541     1.46454     0.00032     1.98430
    -4.43752     6.09229     6.11491     1.96891     0.00034     2.30488
    -4.43452     6.03542     6.04156     1.74815     0.00034     2.54839
    -4.43152     6.02097     6.00934     1.52386     0.00033     2.81255
    -4.42852     6.21090     6.19626     1.31485     0.00035     3.13604
    -4.42552     6.55118     6.58429     1.14921     0.00037     3.51363
    -4.42252     6.91241     7.00982     1.21024     0.00041     3.92037
    -4.41952     7.05050     7.17618     1.15983     0.00042     4.31623
    -4.41652     6.68720     6.91002     1.09259     0.00039     4.40286
    -4.41352     6.84434     7.10290     1.03383     0.00041     4.79922
    -4.41052     6.76907     6.93374     0.78721     0.00039     5.46537
    -4.40752     7.17266     7.67547     1.15419     0.00049     6.61390
    -4.40452     8.27563     8.69370     1.04934     0.00049     7.40837
    -4.40152     8.97145     9.14921     0.73270     0.00045     8.12512
    -4.39852    11.15031    11.21393     0.67152     0.00050     9.68905
    -4.39552    14.95364    15.18749     1.06306     0.00061    12.98716
    -4.39252    14.98301    15.83219     1.49681     0.00061    13.34921
    -4.38952     8.28686     8.97406     0.88340     0.00041    13.41024
    -4.38652     7.21373     8.00320     0.85670     0.00038    14.84704
    -4.38352    20.20274    21.25727     1.04846     0.00057    20.66239
    -4.38052    11.49818    12.96875     1.02161     0.00084    36.51501
    -4.37752    10.55368    12.15255     0.82292     0.00072    40.27779
    -4.37452    12.52585    14.23906     1.49903     0.00076    44.77739
    -4.37152    13.70244    14.05064     1.32267     0.00061    29.72143
    -4.36852    11.27871    11.37677     0.88969     0.00046    15.20106
    -4.36552    12.48901    13.04415     0.97644     0.00042    14.40030
    -4.36252    13.51592    14.19252     0.86358     0.00055    14.85459
    -4.35952    10.75609    11.42056     0.71778     0.00055    11.13963
    -4.35652     9.31942     9.88913     0.63295     0.00049     8.51092
    -4.35352     9.60680    10.22890     0.70420     0.00051     7.41447
    -4.35052    19.24141    18.52375     1.16805     0.00077    12.42270
    -4.34752    14.19166    14.66769     1.01948     0.00063     7.42687
    -4.34452    13.50200    14.43848     1.14625     0.00060     6.52022
    -4.34152    14.46641    16.03383     1.41579     0.00068     6.40834
    -4.33852    12.88029    14.44032     1.46384     0.00061     5.39309
    -4.33552    12.73015    14.51765     1.63293     0.00061     4.78090
    -4.33252    13.10594    14.82128     2.00229     0.00069     4.28520
    -4.32952    13.56171    15.24465     2.23140     0.00074     3.75734
    -4.32652    14.44968    16.22906     2.42559     0.00077     3.62015
    -4.32352    14.49574    16.39603     2.03945     0.00068     3.19053
    -4.32052    15.41470    17.53610     1.85064     0.00067     2.70952
    -4.31752    17.52183    19.43265     1.70227     0.00070     2.56439
    -4.31452    17.81570    19.19420     1.23594     0.00068     2.31122
    -4.31152    18.16185    19.55139     1.24783     0.00071     2.10317
    -4.30852    17.59526    18.80416     1.26896     0.00072     1.89867
    -4.30552    18.25231    19.26780     1.33811     0.00076     1.80964
    -4.30252    19.17268    19.06469     1.37756     0.00074     1.61802
    -4.29952    19.48141    18.30605     1.12985     0.00064     1.41230
    -4.29652    14.12709    14.77909     0.95481     0.00056     1.23337
    -4.29352    14.00829    14.70308     0.95105     0.00056     1.15138
    -4.29052    14.15655    14.99721     0.86704     0.00056     1.02609
    -4.28752    15.67952    16.24855     0.79593     0.00064     1.00098
    -4.28452    18.24748    19.52780     0.82955     0.00072     0.99774
    -4.28152    17.22336    18.63209     0.88273     0.00069     0.89361
    -4.27852    17.12651    18.86222     1.00787     0.00069     0.86224
    -4.27552    20.43613    23.59287     1.26949     0.00084     1.02998
    -4.27252    19.21495    21.74326     1.27704     0.00080     0.92378
    -4.26952    17.40796    19.50136     1.13420     0.00071     0.82825
    -4.26652    16.05625    17.75369     0.99918     0.00063     0.75686
    -4.26352    15.66947    17.24990     0.95396     0.00053     0.68039
    -4.26052    19.00764    21.45173     1.26151     0.00059     0.71756
    -4.25752    12.12272    12.89974     0.86187     0.00043     0.49069
    -4.25452    14.53896    15.29488     1.11439     0.00056     0.52378
    -4.25152    14.91920    15.50091     1.42493     0.00058     0.48199
    -4.24852    15.57587    16.07101     1.75428     0.00060     0.45994
    -4.24552    16.60437    16.78399     2.06842     0.00061     0.43455
    -4.24252    20.09736    19.67236     2.50972     0.00070     0.44775
    -4.23952    22.12118    21.88871     2.87149     0.00086     0.45025
    -4.23652    22.81439    23.23934     2.71213     0.00086     0.42124
    -4.23352    21.44707    22.91839     2.04520     0.00076     0.35062
    -4.23052    19.84377    22.47826     1.23297     0.00067     0.30663
    -4.22752    25.61060    29.41489     0.74852     0.00075     0.34030
    -4.22452    29.14402    33.00798     0.59872     0.00078     0.38222
    -4.22152    24.89601    27.84042     0.46842     0.00066     0.30893
    -4.21852    26.22473    29.53808     0.38037     0.00064     0.30690
    -4.21552    28.08135    30.56666     0.35063     0.00063     0.31814
    -4.21252    27.34317    29.56039     0.28297     0.00058     0.28731
    -4.20952    30.42840    32.42630     0.28574     0.00060     0.32225
    -4.20652    35.80027    37.13217     0.30923     0.00066     0.35968
    -4.20352    35.13996    35.95096     0.30555     0.00066     0.38120
    -4.20052    30.26362    31.12232     0.30023     0.00055     0.28946
    -4.19752    33.95003    33.99734     0.30980     0.00064     0.33325
    -4.19452    23.11009    24.93333     0.76135     0.00065     0.23588
    -4.19152    41.40571    40.25769     1.14730     0.00092     0.27916
    -4.18852    43.39383    43.13591     1.59116     0.00120     0.34122
    -4.18552    30.34995    30.23698     1.79699     0.00082     0.23167
    -4.18252    27.14749    26.83761     1.64327     0.00066     0.19284
    -4.17952    31.76414    29.93136     1.48276     0.00061     0.18245
    -4.17652    33.76241    32.05218     1.31576     0.00063     0.19337
    -4.17352    29.98080    29.18001     1.13004     0.00051     0.15784
    -4.17052    29.36467    27.94934     1.01900     0.00049     0.14774
    -4.16752    27.34901    24.62057     0.89124     0.00038     0.11023
    -4.16452    30.89788    27.13027     0.82170     0.00041     0.10864
    -4.16152    32.16995    29.08685     1.51807     0.00048     0.12268
    -4.15852    44.60848    38.12639     4.78555     0.00073     0.14090
    -4.15552    27.92979    28.36382     2.22649     0.00081     0.15620
    -4.15252    28.09701    29.15215     3.45980     0.00083     0.16914
    -4.14952    23.61552    23.17622     1.34699     0.00063     0.11703
    -4.14652    17.82227    16.86389     0.55427     0.00044     0.07397
    -4.14352    17.41867    16.43030     0.56080     0.00043     0.06647
    -4.14052    19.43905    20.10274     1.31231     0.00061     0.08713
    -4.13752    21.64262    22.94635     1.59900     0.00073     0.10283
    -4.13452    23.85544    23.32392     1.21376     0.00060     0.08756
    -4.13152    22.01138    21.44437     1.06830     0.00054     0.07854
    -4.12852    23.57124    23.48463     1.10120     0.00060     0.08790
    -4.12552    20.40300    19.98086     1.08164     0.00048     0.06851
    -4.12252    20.53633    19.99275     1.03523     0.00041     0.06358
    -4.11952    18.92018    16.94374     0.90206     0.00035     0.05225
    -4.11652    19.74773    17.74807     1.04122     0.00038     0.05493
    -4.11352    20.32142    18.30064     1.22935     0.00040     0.05712
    -4.11052    19.95179    18.40203     1.32989     0.00048     0.06047
    -4.10752    19.60406    19.54217     1.34068     0.00050     0.06769
    -4.10452    20.66351    22.10608     1.03166     0.00052     0.07870
    -4.10152    18.12537    18.83254     0.84259     0.00042     0.06330
    -4.09852    17.87320    18.32767     0.78754     0.00041     0.05729
    -4.09552    17.52134    17.42793     0.74539     0.00039     0.05310
    -4.09252    19.47182    21.37202     0.74418     0.00048     0.06473
    -4.08952    18.02847    17.28317     0.65079     0.00038     0.04999
    -4.08652    22.26708    20.16537     0.73273     0.00048     0.05648
    -4.08352    16.31895    16.27229     0.66807     0.00041     0.04914
    -4.08052    15.06243    15.15306     0.64956     0.00037     0.04507
    -4.07752    13.75333    13.92039     0.64679     0.00033     0.04080
    -4.07452    12.98607    13.21551     0.64655     0.00030     0.03752
    -4.07152    12.65438    12.87294     0.66435     0.00029     0.03561
    -4.06852    11.72357    12.32392     0.87257     0.00030     0.03486
    -4.06552    12.51038    13.27539     1.03124     0.00032     0.03610
    -4.06252    13.52086    14.50028     1.20059     0.00035     0.03822
    -4.05952    16.73181    17.10062     1.74098     0.00045     0.04151
    -4.05652    15.07101    16.77432     2.02605     0.00054     0.04310
    -4.05352    12.61243    14.34891     1.94932     0.00050     0.03793
    -4.05052    11.94457    13.23951     2.00947     0.00047     0.03420
    -4.04752    11.33919    12.13631     2.03888     0.00043     0.03046
    -4.04452    11.72105    12.24365     2.04724     0.00042     0.02936
    -4.04152    12.14905    12.46479     2.17189     0.00042     0.02890
