  #K-Path    Energy        Mo         S        Si         C         O
# Band-Index    1
    0.077    1.0802     0.559     0.070     0.099     0.000     0.000
    0.096    1.0897     0.641     0.074     0.065     0.000     0.000
    0.115    1.1001     0.714     0.073     0.035     0.000     0.000
    0.134    1.1043     0.878     0.050     0.000     0.000     0.000
    0.153    1.1076     0.885     0.050     0.000     0.000     0.000
    0.172    1.1103     0.886     0.050     0.000     0.000     0.000
    0.191    1.1123     0.890     0.050     0.000     0.000     0.000
    0.210    1.1136     0.880     0.048     0.000     0.000     0.000
    0.230    1.1164     0.596     0.224     0.000     0.000     0.000
    0.230    1.1164     0.596     0.224     0.000     0.000     0.000
    0.241    1.1168     0.601     0.215     0.000     0.000     0.000
    0.252    1.1183     0.638     0.175     0.000     0.000     0.000
    0.263    1.1209     0.604     0.182     0.017     0.000     0.000
    0.274    1.1309     0.577     0.194     0.025     0.000     0.000
    0.285    1.1370     0.705     0.100     0.026     0.000     0.000
    0.296    1.1360     0.691     0.103     0.026     0.000     0.000
    0.307    1.1374     0.666     0.110     0.031     0.000     0.000
    0.318    1.1368     0.668     0.111     0.030     0.000     0.000
    0.329    1.1363     0.654     0.117     0.032     0.000     0.000
    0.340    1.1361     0.645     0.119     0.033     0.000     0.000
    0.351    1.1362     0.637     0.121     0.030     0.000     0.000
    0.362    1.1363     0.636     0.124     0.031     0.000     0.000
    0.362    1.1363     0.636     0.124     0.031     0.000     0.000
    0.384    1.1356     0.642     0.123     0.031     0.000     0.000
    0.406    1.1324     0.653     0.121     0.029     0.000     0.000
    0.428    1.1259     0.675     0.109     0.027     0.000     0.000
    0.450    1.1179     0.684     0.104     0.027     0.000     0.000
    0.472    1.1100     0.704     0.102     0.026     0.000     0.000
    0.495    1.1020     0.721     0.098     0.021     0.000     0.000
    0.517    1.0944     0.740     0.091     0.011     0.000     0.000
    0.539    1.0827     0.397     0.282     0.009     0.000     0.000
    0.561    1.0662     0.744     0.130     0.000     0.000     0.000
    0.583    1.0685     0.762     0.115     0.000     0.000     0.000
    0.605    1.0702     0.760     0.103     0.003     0.000     0.000
    0.627    1.0712     0.696     0.085     0.043     0.000     0.000
 
# Band-Index  324
    0.627    1.0718     0.662     0.079     0.055     0.000     0.000
    0.605    1.0740     0.742     0.092     0.018     0.000     0.000
    0.583    1.0734     0.697     0.089     0.031     0.000     0.000
    0.561    1.0721     0.583     0.074     0.079     0.000     0.000
    0.539    1.0852     0.522     0.069     0.110     0.000     0.000
    0.517    1.1018     0.601     0.073     0.080     0.000     0.000
    0.495    1.1088     0.867     0.050     0.000     0.000     0.000
    0.472    1.1158     0.754     0.077     0.020     0.000     0.000
    0.450    1.1228     0.764     0.077     0.018     0.000     0.000
    0.428    1.1300     0.764     0.076     0.018     0.000     0.000
    0.406    1.1388     0.755     0.078     0.020     0.000     0.000
    0.384    1.1528     0.579     0.238     0.000     0.000     0.000
    0.362    1.1644     0.668     0.185     0.000     0.000     0.000
    0.362    1.1644     0.668     0.185     0.000     0.000     0.000
    0.351    1.1616     0.644     0.200     0.000     0.000     0.000
    0.340    1.1560     0.587     0.213     0.000     0.000     0.000
    0.329    1.1499     0.576     0.207     0.014     0.000     0.000
    0.318    1.1438     0.716     0.093     0.025     0.000     0.000
    0.307    1.1381     0.585     0.174     0.033     0.000     0.000
    0.296    1.1383     0.691     0.105     0.025     0.000     0.000
    0.285    1.1382     0.529     0.134     0.071     0.000     0.000
    0.274    1.1379     0.484     0.129     0.087     0.000     0.000
    0.263    1.1248     0.458     0.118     0.095     0.000     0.000
    0.252    1.1206     0.441     0.107     0.116     0.000     0.000
    0.241    1.1186     0.419     0.100     0.121     0.000     0.000
    0.230    1.1181     0.418     0.097     0.125     0.000     0.000
    0.230    1.1181     0.418     0.097     0.126     0.000     0.000
    0.210    1.1300     0.511     0.084     0.100     0.000     0.000
    0.191    1.1342     0.697     0.070     0.051     0.000     0.000
    0.172    1.1275     0.784     0.064     0.026     0.000     0.000
    0.153    1.1193     0.824     0.063     0.009     0.000     0.000
    0.134    1.1101     0.841     0.061     0.001     0.000     0.000
    0.115    1.1005     0.847     0.059     0.000     0.000     0.000
    0.096    1.0920     0.845     0.063     0.000     0.000     0.000
    0.077    1.0825     0.427     0.266     0.008     0.000     0.000
    0.057    1.0745     0.777     0.101     0.000     0.000     0.000
    0.038    1.0742     0.778     0.098     0.002     0.000     0.000
    0.019    1.0741     0.761     0.097     0.015     0.000     0.000
    0.000    1.0718     0.662     0.079     0.055     0.000     0.000
 
# Band-Index  325
    0.000    1.0757     0.762     0.094     0.011     0.000     0.000
    0.019    1.0752     0.747     0.094     0.018     0.000     0.000
    0.038    1.0748     0.677     0.089     0.041     0.000     0.000
    0.057    1.0767     0.553     0.076     0.092     0.000     0.000
    0.077    1.0889     0.444     0.256     0.009     0.000     0.000
    0.096    1.0964     0.857     0.051     0.000     0.000     0.000
    0.115    1.1024     0.722     0.076     0.031     0.000     0.000
    0.134    1.1118     0.773     0.079     0.015     0.000     0.000
    0.153    1.1205     0.775     0.082     0.015     0.000     0.000
    0.172    1.1286     0.770     0.082     0.017     0.000     0.000
    0.191    1.1354     0.760     0.081     0.020     0.000     0.000
    0.210    1.1389     0.750     0.079     0.022     0.000     0.000
    0.230    1.1405     0.746     0.077     0.024     0.000     0.000
    0.230    1.1405     0.746     0.077     0.024     0.000     0.000
    0.241    1.1403     0.743     0.080     0.023     0.000     0.000
    0.252    1.1397     0.736     0.087     0.024     0.000     0.000
    0.263    1.1389     0.729     0.095     0.027     0.000     0.000
    0.274    1.1396     0.671     0.121     0.028     0.000     0.000
    0.285    1.1392     0.696     0.102     0.030     0.000     0.000
    0.296    1.1460     0.591     0.155     0.039     0.000     0.000
    0.307    1.1501     0.662     0.069     0.063     0.000     0.000
    0.318    1.1526     0.625     0.065     0.074     0.000     0.000
    0.329    1.1557     0.565     0.071     0.092     0.000     0.000
    0.340    1.1595     0.494     0.078     0.113     0.000     0.000
    0.351    1.1634     0.424     0.085     0.128     0.000     0.000
    0.362    1.1655     0.377     0.092     0.138     0.000     0.000
    0.362    1.1655     0.376     0.092     0.138     0.000     0.000
    0.384    1.1538     0.529     0.088     0.097     0.000     0.000
    0.406    1.1396     0.695     0.068     0.050     0.000     0.000
    0.428    1.1307     0.781     0.062     0.028     0.000     0.000
    0.450    1.1233     0.822     0.057     0.008     0.000     0.000
    0.472    1.1162     0.840     0.058     0.001     0.000     0.000
    0.495    1.1092     0.846     0.058     0.000     0.000     0.000
    0.517    1.1022     0.844     0.063     0.000     0.000     0.000
    0.539    1.0878     0.729     0.115     0.009     0.000     0.000
    0.561    1.0821     0.771     0.089     0.005     0.000     0.000
    0.583    1.0780     0.781     0.093     0.005     0.000     0.000
    0.605    1.0758     0.770     0.097     0.008     0.000     0.000
    0.627    1.0757     0.762     0.094     0.011     0.000     0.000
 
# Band-Index  326
    0.627    1.0764     0.766     0.094     0.013     0.000     0.000
    0.605    1.0795     0.778     0.087     0.008     0.000     0.000
    0.583    1.0838     0.703     0.079     0.040     0.000     0.000
    0.561    1.0891     0.728     0.081     0.028     0.000     0.000
    0.539    1.0952     0.710     0.091     0.027     0.000     0.000
    0.517    1.1143     0.724     0.073     0.032     0.000     0.000
    0.495    1.1479     0.660     0.071     0.057     0.000     0.000
    0.472    1.1819     0.647     0.073     0.062     0.000     0.000
    0.450    1.1940     0.671     0.082     0.051     0.000     0.000
    0.428    1.1932     0.694     0.081     0.043     0.000     0.000
    0.406    1.1884     0.712     0.080     0.035     0.000     0.000
    0.384    1.1807     0.748     0.076     0.021     0.000     0.000
    0.362    1.1748     0.739     0.075     0.026     0.000     0.000
    0.362    1.1748     0.740     0.075     0.025     0.000     0.000
    0.351    1.1741     0.738     0.077     0.023     0.000     0.000
    0.340    1.1701     0.732     0.084     0.029     0.000     0.000
    0.329    1.1647     0.720     0.094     0.028     0.000     0.000
    0.318    1.1598     0.458     0.253     0.010     0.000     0.000
    0.307    1.1553     0.717     0.070     0.044     0.000     0.000
    0.296    1.1494     0.685     0.085     0.046     0.000     0.000
    0.285    1.1477     0.597     0.129     0.052     0.000     0.000
    0.274    1.1432     0.580     0.060     0.094     0.000     0.000
    0.263    1.1411     0.518     0.070     0.108     0.000     0.000
    0.252    1.1418     0.463     0.081     0.122     0.000     0.000
    0.241    1.1423     0.429     0.096     0.127     0.000     0.000
    0.230    1.1424     0.432     0.107     0.119     0.000     0.000
    0.230    1.1424     0.432     0.107     0.119     0.000     0.000
    0.210    1.1404     0.378     0.090     0.141     0.000     0.000
    0.191    1.1406     0.341     0.076     0.165     0.000     0.000
    0.172    1.1350     0.305     0.066     0.183     0.000     0.000
    0.153    1.1268     0.263     0.056     0.199     0.000     0.000
    0.134    1.1167     0.355     0.280     0.040     0.000     0.000
    0.115    1.1063     0.379     0.298     0.012     0.000     0.000
    0.096    1.0975     0.388     0.289     0.009     0.000     0.000
    0.077    1.0909     0.840     0.067     0.000     0.000     0.000
    0.057    1.0857     0.833     0.075     0.000     0.000     0.000
    0.038    1.0824     0.822     0.079     0.000     0.000     0.000
    0.019    1.0792     0.799     0.083     0.002     0.000     0.000
    0.000    1.0764     0.766     0.093     0.013     0.000     0.000
 
# Band-Index  327
    0.000    1.0772     0.750     0.091     0.015     0.000     0.000
    0.019    1.0805     0.667     0.086     0.051     0.000     0.000
    0.038    1.0830     0.763     0.085     0.021     0.000     0.000
    0.057    1.0872     0.757     0.074     0.021     0.000     0.000
    0.077    1.0920     0.841     0.059     0.000     0.000     0.000
    0.096    1.1002     0.686     0.078     0.047     0.000     0.000
    0.115    1.1091     0.666     0.072     0.053     0.000     0.000
    0.134    1.1191     0.668     0.073     0.056     0.000     0.000
    0.153    1.1287     0.681     0.079     0.049     0.000     0.000
    0.172    1.1368     0.699     0.079     0.041     0.000     0.000
    0.191    1.1426     0.715     0.081     0.038     0.000     0.000
    0.210    1.1436     0.728     0.076     0.031     0.000     0.000
    0.230    1.1442     0.735     0.080     0.029     0.000     0.000
    0.230    1.1442     0.735     0.080     0.029     0.000     0.000
    0.241    1.1444     0.735     0.078     0.027     0.000     0.000
    0.252    1.1449     0.739     0.076     0.031     0.000     0.000
    0.263    1.1457     0.737     0.073     0.036     0.000     0.000
    0.274    1.1466     0.727     0.070     0.039     0.000     0.000
    0.285    1.1512     0.693     0.070     0.052     0.000     0.000
    0.296    1.1535     0.672     0.062     0.062     0.000     0.000
    0.307    1.1566     0.615     0.093     0.063     0.000     0.000
    0.318    1.1646     0.565     0.152     0.045     0.000     0.000
    0.329    1.1735     0.561     0.148     0.051     0.000     0.000
    0.340    1.1823     0.556     0.139     0.055     0.000     0.000
    0.351    1.1908     0.548     0.140     0.063     0.000     0.000
    0.362    1.1967     0.538     0.133     0.067     0.000     0.000
