  #K-Path    Energy        Mo        Au         S        Si         C         O
# Band-Index    1
    0.076  -14.3404     0.077     0.001     0.619     0.015     0.000     0.000
    0.095  -14.3632     0.075     0.001     0.614     0.015     0.000     0.000
    0.114  -14.3869     0.076     0.002     0.610     0.016     0.000     0.000
    0.133  -14.4095     0.076     0.002     0.610     0.016     0.000     0.000
    0.152  -14.4267     0.081     0.002     0.607     0.015     0.000     0.000
    0.171  -14.4301     0.083     0.003     0.603     0.016     0.000     0.000
    0.190  -14.4159     0.084     0.003     0.606     0.014     0.000     0.000
    0.209  -14.3937     0.086     0.002     0.605     0.012     0.000     0.000
    0.228  -14.3794     0.088     0.002     0.608     0.011     0.000     0.000
    0.228  -14.3794     0.088     0.002     0.608     0.011     0.000     0.000
    0.239  -14.3791     0.088     0.002     0.607     0.011     0.000     0.000
    0.250  -14.3783     0.087     0.002     0.606     0.011     0.000     0.000
    0.261  -14.3769     0.087     0.002     0.610     0.012     0.000     0.000
    0.272  -14.3752     0.089     0.002     0.609     0.014     0.000     0.000
    0.283  -14.3738     0.087     0.002     0.608     0.014     0.000     0.000
    0.294  -14.3753     0.080     0.001     0.615     0.015     0.000     0.000
    0.305  -14.3835     0.080     0.001     0.614     0.018     0.000     0.000
    0.316  -14.3963     0.079     0.001     0.615     0.016     0.000     0.000
    0.327  -14.4109     0.079     0.000     0.613     0.015     0.000     0.000
    0.338  -14.4261     0.077     0.000     0.612     0.016     0.000     0.000
    0.349  -14.4402     0.081     0.000     0.609     0.018     0.000     0.000
    0.360  -14.4479     0.076     0.000     0.611     0.018     0.000     0.000
    0.360  -14.4479     0.076     0.000     0.611     0.018     0.000     0.000
    0.382  -14.4388     0.079     0.000     0.609     0.016     0.000     0.000
    0.404  -14.4206     0.079     0.000     0.611     0.017     0.000     0.000
    0.426  -14.4033     0.077     0.001     0.615     0.018     0.000     0.000
    0.449  -14.3877     0.080     0.001     0.615     0.017     0.000     0.000
    0.471  -14.3734     0.083     0.001     0.621     0.018     0.000     0.000
    0.493  -14.3595     0.079     0.001     0.619     0.016     0.000     0.000
    0.515  -14.3455     0.079     0.001     0.622     0.018     0.000     0.000
    0.537  -14.3318     0.078     0.001     0.623     0.017     0.000     0.000
    0.559  -14.3186     0.077     0.001     0.625     0.020     0.000     0.000
    0.581  -14.3062     0.076     0.001     0.626     0.019     0.000     0.000
    0.603  -14.2974     0.071     0.001     0.620     0.016     0.000     0.000
    0.625  -14.2962     0.066     0.002     0.613     0.012     0.000     0.000
 
# Band-Index   12
    0.625  -14.2886     0.075     0.001     0.627     0.022     0.000     0.000
    0.603  -14.2922     0.070     0.002     0.627     0.015     0.000     0.000
    0.581  -14.2951     0.069     0.002     0.614     0.011     0.000     0.000
    0.559  -14.3011     0.068     0.002     0.617     0.016     0.000     0.000
    0.537  -14.3138     0.068     0.001     0.615     0.014     0.000     0.000
    0.515  -14.3290     0.071     0.001     0.618     0.016     0.000     0.000
    0.493  -14.3449     0.072     0.001     0.621     0.018     0.000     0.000
    0.471  -14.3602     0.073     0.000     0.622     0.016     0.000     0.000
    0.449  -14.3726     0.073     0.000     0.624     0.017     0.000     0.000
    0.426  -14.3764     0.074     0.000     0.622     0.017     0.000     0.000
    0.404  -14.3666     0.081     0.001     0.619     0.017     0.000     0.000
    0.382  -14.3514     0.084     0.002     0.612     0.014     0.000     0.000
    0.360  -14.3456     0.081     0.002     0.609     0.014     0.000     0.000
    0.360  -14.3456     0.081     0.002     0.609     0.014     0.000     0.000
    0.349  -14.3462     0.080     0.002     0.607     0.015     0.000     0.000
    0.338  -14.3488     0.081     0.002     0.613     0.014     0.000     0.000
    0.327  -14.3524     0.081     0.002     0.611     0.018     0.000     0.000
    0.316  -14.3561     0.081     0.002     0.608     0.017     0.000     0.000
    0.305  -14.3589     0.084     0.001     0.612     0.015     0.000     0.000
    0.294  -14.3583     0.085     0.002     0.609     0.015     0.000     0.000
    0.283  -14.3526     0.089     0.002     0.607     0.013     0.000     0.000
    0.272  -14.3461     0.087     0.002     0.611     0.014     0.000     0.000
    0.261  -14.3414     0.086     0.002     0.611     0.013     0.000     0.000
    0.250  -14.3387     0.085     0.002     0.607     0.013     0.000     0.000
    0.239  -14.3373     0.085     0.001     0.612     0.014     0.000     0.000
    0.228  -14.3369     0.088     0.001     0.608     0.015     0.000     0.000
    0.228  -14.3369     0.088     0.001     0.608     0.015     0.000     0.000
    0.209  -14.3230     0.086     0.001     0.612     0.013     0.000     0.000
    0.190  -14.3015     0.082     0.002     0.607     0.014     0.000     0.000
    0.171  -14.2885     0.082     0.001     0.610     0.015     0.000     0.000
    0.152  -14.2852     0.077     0.001     0.615     0.017     0.000     0.000
    0.133  -14.2848     0.078     0.000     0.617     0.016     0.000     0.000
    0.114  -14.2856     0.075     0.000     0.615     0.017     0.000     0.000
    0.095  -14.2870     0.079     0.000     0.618     0.017     0.000     0.000
    0.076  -14.2890     0.075     0.000     0.619     0.016     0.000     0.000
    0.057  -14.2911     0.072     0.001     0.615     0.015     0.000     0.000
    0.038  -14.2930     0.067     0.002     0.612     0.011     0.000     0.000
    0.019  -14.2924     0.069     0.002     0.621     0.014     0.000     0.000
    0.000  -14.2886     0.075     0.001     0.627     0.022     0.000     0.000
 
# Band-Index   13
    0.000  -14.2509     0.076     0.001     0.621     0.018     0.000     0.000
    0.019  -14.2500     0.077     0.001     0.621     0.016     0.000     0.000
    0.038  -14.2560     0.075     0.000     0.624     0.016     0.000     0.000
    0.057  -14.2635     0.074     0.001     0.618     0.016     0.000     0.000
    0.076  -14.2680     0.071     0.001     0.622     0.014     0.000     0.000
    0.095  -14.2698     0.071     0.001     0.621     0.012     0.000     0.000
    0.114  -14.2697     0.071     0.001     0.619     0.011     0.000     0.000
    0.133  -14.2684     0.073     0.002     0.617     0.010     0.000     0.000
    0.152  -14.2667     0.070     0.002     0.620     0.009     0.000     0.000
    0.171  -14.2679     0.074     0.002     0.621     0.015     0.000     0.000
    0.190  -14.2748     0.075     0.001     0.621     0.018     0.000     0.000
    0.209  -14.2772     0.076     0.001     0.622     0.021     0.000     0.000
    0.228  -14.2777     0.075     0.001     0.623     0.020     0.000     0.000
    0.228  -14.2777     0.075     0.001     0.623     0.020     0.000     0.000
    0.239  -14.2791     0.076     0.001     0.626     0.020     0.000     0.000
    0.250  -14.2828     0.075     0.001     0.624     0.017     0.000     0.000
    0.261  -14.2873     0.075     0.002     0.619     0.016     0.000     0.000
    0.272  -14.2912     0.077     0.002     0.620     0.016     0.000     0.000
    0.283  -14.2935     0.077     0.003     0.614     0.017     0.000     0.000
    0.294  -14.2938     0.077     0.003     0.611     0.015     0.000     0.000
    0.305  -14.2925     0.079     0.003     0.611     0.014     0.000     0.000
    0.316  -14.2899     0.078     0.003     0.613     0.014     0.000     0.000
    0.327  -14.2865     0.079     0.003     0.612     0.012     0.000     0.000
    0.338  -14.2826     0.079     0.003     0.611     0.012     0.000     0.000
    0.349  -14.2786     0.080     0.003     0.614     0.011     0.000     0.000
    0.360  -14.2751     0.078     0.003     0.616     0.011     0.000     0.000
    0.360  -14.2751     0.078     0.003     0.616     0.011     0.000     0.000
    0.382  -14.2709     0.078     0.004     0.614     0.012     0.000     0.000
    0.404  -14.2626     0.077     0.003     0.619     0.012     0.000     0.000
    0.426  -14.2601     0.073     0.002     0.616     0.009     0.000     0.000
    0.449  -14.2625     0.071     0.001     0.618     0.011     0.000     0.000
    0.471  -14.2663     0.070     0.001     0.617     0.011     0.000     0.000
    0.493  -14.2705     0.069     0.001     0.613     0.010     0.000     0.000
    0.515  -14.2744     0.070     0.002     0.617     0.009     0.000     0.000
    0.537  -14.2770     0.070     0.002     0.617     0.011     0.000     0.000
    0.559  -14.2764     0.074     0.001     0.621     0.010     0.000     0.000
    0.581  -14.2685     0.076     0.001     0.618     0.016     0.000     0.000
    0.603  -14.2563     0.077     0.000     0.621     0.017     0.000     0.000
    0.625  -14.2509     0.076     0.001     0.621     0.018     0.000     0.000
 
# Band-Index   14
    0.625  -14.2316     0.081     0.000     0.628     0.015     0.000     0.000
    0.603  -14.2334     0.078     0.000     0.622     0.014     0.000     0.000
    0.581  -14.2292     0.075     0.000     0.626     0.017     0.000     0.000
    0.559  -14.2235     0.076     0.000     0.627     0.017     0.000     0.000
    0.537  -14.2190     0.076     0.000     0.627     0.017     0.000     0.000
    0.515  -14.2168     0.076     0.001     0.630     0.016     0.000     0.000
    0.493  -14.2177     0.076     0.001     0.623     0.017     0.000     0.000
    0.471  -14.2223     0.079     0.001     0.623     0.018     0.000     0.000
    0.449  -14.2312     0.077     0.001     0.622     0.018     0.000     0.000
    0.426  -14.2436     0.075     0.001     0.617     0.013     0.000     0.000
    0.404  -14.2547     0.072     0.001     0.618     0.008     0.000     0.000
    0.382  -14.2593     0.070     0.001     0.618     0.008     0.000     0.000
    0.360  -14.2601     0.070     0.001     0.616     0.008     0.000     0.000
    0.360  -14.2601     0.070     0.001     0.616     0.008     0.000     0.000
    0.349  -14.2575     0.070     0.001     0.616     0.008     0.000     0.000
    0.338  -14.2547     0.070     0.001     0.617     0.009     0.000     0.000
    0.327  -14.2530     0.068     0.001     0.615     0.010     0.000     0.000
    0.316  -14.2525     0.069     0.001     0.617     0.010     0.000     0.000
    0.305  -14.2526     0.072     0.001     0.616     0.010     0.000     0.000
    0.294  -14.2531     0.072     0.001     0.616     0.010     0.000     0.000
    0.283  -14.2538     0.073     0.001     0.613     0.011     0.000     0.000
    0.272  -14.2546     0.074     0.001     0.617     0.011     0.000     0.000
    0.261  -14.2556     0.077     0.001     0.616     0.009     0.000     0.000
    0.250  -14.2566     0.081     0.001     0.614     0.009     0.000     0.000
    0.239  -14.2575     0.084     0.002     0.611     0.012     0.000     0.000
    0.228  -14.2578     0.089     0.002     0.612     0.010     0.000     0.000
    0.228  -14.2578     0.089     0.002     0.612     0.010     0.000     0.000
    0.209  -14.2583     0.088     0.001     0.613     0.007     0.000     0.000
    0.190  -14.2593     0.085     0.001     0.614     0.010     0.000     0.000
    0.171  -14.2579     0.080     0.002     0.617     0.017     0.000     0.000
    0.152  -14.2455     0.077     0.002     0.626     0.019     0.000     0.000
    0.133  -14.2329     0.074     0.002     0.626     0.019     0.000     0.000
    0.114  -14.2254     0.074     0.001     0.629     0.019     0.000     0.000
    0.095  -14.2226     0.076     0.001     0.632     0.020     0.000     0.000
    0.076  -14.2236     0.074     0.000     0.628     0.019     0.000     0.000
    0.057  -14.2275     0.079     0.000     0.627     0.017     0.000     0.000
    0.038  -14.2334     0.078     0.000     0.631     0.018     0.000     0.000
    0.019  -14.2357     0.081     0.000     0.624     0.016     0.000     0.000
    0.000  -14.2316     0.081     0.000     0.628     0.015     0.000     0.000
 
# Band-Index   15
    0.000  -14.2110     0.066     0.000     0.618     0.020     0.000     0.000
    0.019  -14.2040     0.069     0.000     0.623     0.018     0.000     0.000
    0.038  -14.1924     0.072     0.000     0.624     0.018     0.000     0.000
    0.057  -14.1817     0.074     0.000     0.629     0.017     0.000     0.000
    0.076  -14.1735     0.074     0.001     0.627     0.016     0.000     0.000
    0.095  -14.1689     0.073     0.001     0.626     0.016     0.000     0.000
    0.114  -14.1686     0.075     0.001     0.625     0.017     0.000     0.000
    0.133  -14.1713     0.076     0.001     0.620     0.015     0.000     0.000
    0.152  -14.1748     0.079     0.001     0.624     0.014     0.000     0.000
    0.171  -14.1773     0.082     0.001     0.623     0.014     0.000     0.000
    0.190  -14.1788     0.081     0.001     0.622     0.016     0.000     0.000
    0.209  -14.1795     0.081     0.001     0.622     0.014     0.000     0.000
    0.228  -14.1797     0.081     0.001     0.623     0.014     0.000     0.000
