#K-Path(1/A)         Spin-Up(eV)   Spin-down(eV)
# NKPTS & NBANDS:  39 416
# Band-Index    1
   0.47247     -4.974723     -4.974727
   0.45039     -4.965833     -4.965837
   0.42830     -4.956783     -4.956787
   0.40621     -4.947896     -4.947901
   0.38413     -4.956229     -4.956232
   0.36204     -4.945219     -4.945223
   0.36204     -4.945219     -4.945223
   0.35100     -4.953095     -4.953100
   0.33996     -4.965516     -4.965520
   0.32892     -4.961732     -4.961735
   0.31787     -4.936364     -4.936370
   0.30683     -4.935880     -4.935889
   0.29579     -4.937503     -4.937512
   0.28475     -4.938939     -4.938948
   0.27371     -4.940132     -4.940141
   0.26266     -4.941093     -4.941102
   0.25162     -4.941310     -4.941316
   0.24058     -4.942312     -4.942321
   0.22954     -4.942465     -4.942475
   0.22954     -4.942465     -4.942475
   0.21041     -4.949911     -4.949920
   0.19128     -4.943363     -4.943370
   0.17215     -4.917391     -4.917398
   0.15303     -4.915317     -4.915325
   0.13390     -4.928060     -4.928067
   0.11477     -4.940575     -4.940580
   0.09564     -4.954362     -4.954366
   0.07651     -5.002041     -5.002047
   0.05738     -5.014565     -5.014569
   0.03826     -5.008902     -5.008905
   0.01913     -5.002728     -5.002731
   0.00000     -4.997565     -4.997568
 
# Band-Index  131
   0.00000     -4.997343     -4.997346
   0.01913     -4.994435     -4.994438
   0.03826     -4.988452     -4.988455
   0.05738     -4.979145     -4.979148
   0.07651     -4.966820     -4.966824
   0.09564     -4.949987     -4.949991
   0.11477     -4.938897     -4.938896
   0.13390     -4.927567     -4.927574
   0.15303     -4.914915     -4.914922
   0.17215     -4.902645     -4.902653
   0.19128     -4.913125     -4.913132
   0.21041     -4.931938     -4.931947
   0.22954     -4.942144     -4.942153
   0.22954     -4.942144     -4.942153
   0.24058     -4.941990     -4.941999
   0.25162     -4.940950     -4.940956
   0.26266     -4.919995     -4.920001
   0.27371     -4.920399     -4.920407
   0.28475     -4.921803     -4.921810
   0.29579     -4.923934     -4.923940
   0.30683     -4.927099     -4.927105
   0.31787     -4.932950     -4.932958
   0.32892     -4.931729     -4.931737
   0.33996     -4.934620     -4.934625
   0.35100     -4.938874     -4.938879
   0.36204     -4.941598     -4.941603
   0.36204     -4.941598     -4.941603
   0.38413     -4.952622     -4.952627
   0.40621     -4.941327     -4.941332
   0.42830     -4.946539     -4.946548
   0.45039     -4.955683     -4.955692
   0.47247     -4.965846     -4.965854
   0.49456     -4.966635     -4.966639
   0.51665     -4.967889     -4.967895
   0.53873     -4.966935     -4.966941
   0.56082     -4.990311     -4.990314
   0.58291     -4.995058     -4.995061
   0.60499     -4.996043     -4.996046
   0.62708     -4.997343     -4.997346
 
# Band-Index  132
   0.62708     -4.997053     -4.997056
   0.60499     -4.990873     -4.990877
   0.58291     -4.979872     -4.979876
   0.56082     -4.969677     -4.969682
   0.53873     -4.943478     -4.943482
   0.51665     -4.917588     -4.917593
   0.49456     -4.948768     -4.948758
   0.47247     -4.964620     -4.964628
   0.45039     -4.955028     -4.955036
   0.42830     -4.946149     -4.946157
   0.40621     -4.938239     -4.938247
   0.38413     -4.939494     -4.939499
   0.36204     -4.933691     -4.933696
   0.36204     -4.933691     -4.933696
   0.35100     -4.930308     -4.930314
   0.33996     -4.929585     -4.929593
   0.32892     -4.931338     -4.931347
   0.31787     -4.931925     -4.931932
   0.30683     -4.923406     -4.923415
   0.29579     -4.922211     -4.922220
   0.28475     -4.920924     -4.920932
   0.27371     -4.919586     -4.919593
   0.26266     -4.918631     -4.918638
   0.25162     -4.932057     -4.932070
   0.24058     -4.917706     -4.917714
   0.22954     -4.917516     -4.917523
   0.22954     -4.917516     -4.917523
   0.21041     -4.929033     -4.929040
   0.19128     -4.900685     -4.900676
   0.17215     -4.902309     -4.902318
   0.15303     -4.896306     -4.896313
   0.13390     -4.908606     -4.908611
   0.11477     -4.928949     -4.928953
   0.09564     -4.949488     -4.949492
   0.07651     -4.965282     -4.965286
   0.05738     -4.977480     -4.977483
   0.03826     -4.986813     -4.986816
   0.01913     -4.992983     -4.992986
   0.00000     -4.997053     -4.997056
 
# Band-Index  133
   0.00000     -4.986788     -4.986792
   0.01913     -4.983322     -4.983325
   0.03826     -4.976189     -4.976193
   0.05738     -4.967589     -4.967593
   0.07651     -4.957617     -4.957621
   0.09564     -4.943956     -4.943960
   0.11477     -4.927460     -4.927464
   0.13390     -4.907242     -4.907246
   0.15303     -4.886359     -4.886363
   0.17215     -4.874864     -4.874871
   0.19128     -4.899407     -4.899399
   0.21041     -4.928614     -4.928621
   0.22954     -4.916975     -4.916982
   0.22954     -4.916975     -4.916982
   0.24058     -4.917169     -4.917176
   0.25162     -4.917955     -4.917963
   0.26266     -4.914007     -4.914007
   0.27371     -4.912520     -4.912528
   0.28475     -4.913637     -4.913645
   0.29579     -4.914957     -4.914965
   0.30683     -4.919090     -4.919096
   0.31787     -4.924539     -4.924547
   0.32892     -4.930310     -4.930315
   0.33996     -4.929153     -4.929162
   0.35100     -4.927851     -4.927858
   0.36204     -4.930476     -4.930482
   0.36204     -4.930476     -4.930482
   0.38413     -4.930574     -4.930583
   0.40621     -4.937965     -4.937973
   0.42830     -4.915726     -4.915734
   0.45039     -4.933929     -4.933931
   0.47247     -4.954846     -4.954849
   0.49456     -4.946565     -4.946555
   0.51665     -4.909597     -4.909602
   0.53873     -4.935490     -4.935494
   0.56082     -4.964177     -4.964181
   0.58291     -4.975228     -4.975232
   0.60499     -4.982332     -4.982335
   0.62708     -4.986788     -4.986792
 
# Band-Index  134
   0.62708     -4.986508     -4.986511
   0.60499     -4.982087     -4.982090
   0.58291     -4.971671     -4.971674
   0.56082     -4.956149     -4.956153
   0.53873     -4.909363     -4.909367
   0.51665     -4.859563     -4.859569
   0.49456     -4.886595     -4.886600
   0.47247     -4.875792     -4.875798
   0.45039     -4.897940     -4.897947
   0.42830     -4.909333     -4.909341
   0.40621     -4.937536     -4.937541
   0.38413     -4.930190     -4.930199
   0.36204     -4.928306     -4.928312
   0.36204     -4.928306     -4.928312
   0.35100     -4.926420     -4.926427
   0.33996     -4.925763     -4.925772
   0.32892     -4.925275     -4.925283
   0.31787     -4.924086     -4.924091
   0.30683     -4.916150     -4.916159
   0.29579     -4.914660     -4.914667
   0.28475     -4.912458     -4.912465
   0.27371     -4.910929     -4.910936
   0.26266     -4.911038     -4.911038
   0.25162     -4.917408     -4.917415
   0.24058     -4.909337     -4.909345
   0.22954     -4.909036     -4.909044
   0.22954     -4.909036     -4.909044
   0.21041     -4.897104     -4.897112
   0.19128     -4.891237     -4.891247
   0.17215     -4.874455     -4.874462
   0.15303     -4.884986     -4.884990
   0.13390     -4.872005     -4.872012
   0.11477     -4.897985     -4.897988
   0.09564     -4.943313     -4.943317
   0.07651     -4.957123     -4.957128
   0.05738     -4.967185     -4.967189
   0.03826     -4.975825     -4.975829
   0.01913     -4.983008     -4.983011
   0.00000     -4.986508     -4.986511
 
# Band-Index  135
   0.00000     -4.780412     -4.780421
   0.01913     -4.794493     -4.794501
   0.03826     -4.809247     -4.809255
   0.05738     -4.823642     -4.823650
   0.07651     -4.837049     -4.837057
   0.09564     -4.848771     -4.848779
   0.11477     -4.897807     -4.897810
   0.13390     -4.871256     -4.871263
   0.15303     -4.873614     -4.873621
   0.17215     -4.867701     -4.867708
   0.19128     -4.890832     -4.890842
   0.21041     -4.896899     -4.896907
   0.22954     -4.908872     -4.908879
   0.22954     -4.908872     -4.908879
   0.24058     -4.909017     -4.909025
   0.25162     -4.909880     -4.909888
   0.26266     -4.909050     -4.909051
   0.27371     -4.888428     -4.888432
   0.28475     -4.894771     -4.894778
   0.29579     -4.901622     -4.901629
   0.30683     -4.910911     -4.910917
   0.31787     -4.917321     -4.917330
   0.32892     -4.919704     -4.919710
   0.33996     -4.923184     -4.923190
   0.35100     -4.925722     -4.925731
   0.36204     -4.924949     -4.924958
   0.36204     -4.924949     -4.924958
   0.38413     -4.921385     -4.921393
   0.40621     -4.906305     -4.906312
   0.42830     -4.896284     -4.896293
   0.45039     -4.891783     -4.891790
   0.47247     -4.873265     -4.873273
   0.49456     -4.878759     -4.878764
   0.51665     -4.853160     -4.853157
   0.53873     -4.847350     -4.847358
   0.56082     -4.833779     -4.833787
   0.58291     -4.817106     -4.817114
   0.60499     -4.798798     -4.798806
   0.62708     -4.780412     -4.780421
 
# Band-Index  136
   0.62708     -4.780227     -4.780235
   0.60499     -4.790678     -4.790686
   0.58291     -4.803332     -4.803340
   0.56082     -4.817209     -4.817217
   0.53873     -4.831624     -4.831633
   0.51665     -4.848474     -4.848471
   0.49456     -4.863455     -4.863461
   0.47247     -4.873111     -4.873119
   0.45039     -4.885314     -4.885322
   0.42830     -4.896062     -4.896071
   0.40621     -4.906002     -4.906010
   0.38413     -4.916548     -4.916556
   0.36204     -4.924642     -4.924651
   0.36204     -4.924642     -4.924651
   0.35100     -4.924635     -4.924642
   0.33996     -4.919503     -4.919508
   0.32892     -4.918262     -4.918271
   0.31787     -4.915841     -4.915847
   0.30683     -4.909220     -4.909227
   0.29579     -4.901385     -4.901392
   0.28475     -4.894541     -4.894548
   0.27371     -4.888085     -4.888090
   0.26266     -4.907678     -4.907678
   0.25162     -4.909048     -4.909055
   0.24058     -4.904920     -4.904931
   0.22954     -4.879461     -4.879472
   0.22954     -4.879461     -4.879472
   0.21041     -4.882532     -4.882543
   0.19128     -4.880566     -4.880573
   0.17215     -4.867472     -4.867479
   0.15303     -4.873210     -4.873217
   0.13390     -4.870887     -4.870893
   0.11477     -4.857365     -4.857373
   0.09564     -4.848405     -4.848413
   0.07651     -4.836688     -4.836696
   0.05738     -4.823323     -4.823331
   0.03826     -4.808985     -4.808993
   0.01913     -4.794303     -4.794311
   0.00000     -4.780227     -4.780235
 
# Band-Index  137
   0.00000     -4.780073     -4.780081
   0.01913     -4.781313     -4.781321
   0.03826     -4.785316     -4.785325
   0.05738     -4.791821     -4.791829
   0.07651     -4.800587     -4.800595
   0.09564     -4.846451     -4.846448
   0.11477     -4.856968     -4.856975
   0.13390     -4.842800     -4.842804
   0.15303     -4.851947     -4.851955
   0.17215     -4.866388     -4.866392
   0.19128     -4.880481     -4.880488
   0.21041     -4.882315     -4.882325
   0.22954     -4.879249     -4.879259
   0.22954     -4.879249     -4.879259
   0.24058     -4.866593     -4.866599
   0.25162     -4.874286     -4.874293
   0.26266     -4.881455     -4.881461
   0.27371     -4.887646     -4.887647
   0.28475     -4.880700     -4.880700
   0.29579     -4.884507     -4.884510
   0.30683     -4.892279     -4.892283
   0.31787     -4.901319     -4.901323
   0.32892     -4.910624     -4.910628
   0.33996     -4.918879     -4.918888
   0.35100     -4.921827     -4.921833
   0.36204     -4.924004     -4.924012
   0.36204     -4.924004     -4.924012
   0.38413     -4.914213     -4.914222
   0.40621     -4.905735     -4.905743
   0.42830     -4.886834     -4.886831
   0.45039     -4.885121     -4.885130
   0.47247     -4.869929     -4.869935
   0.49456     -4.859878     -4.859886
   0.51665     -4.845996     -4.846004
   0.53873     -4.831496     -4.831504
   0.56082     -4.817080     -4.817088
   0.58291     -4.803197     -4.803206
   0.60499     -4.790537     -4.790545
   0.62708     -4.780073     -4.780081
 
# Band-Index  138
   0.62708     -4.779905     -4.779914
   0.60499     -4.772191     -4.772199
   0.58291     -4.768034     -4.768042
   0.56082     -4.769016     -4.769023
   0.53873     -4.799863     -4.799865
   0.51665     -4.845866     -4.845874
   0.49456     -4.859663     -4.859671
   0.47247     -4.861544     -4.861550
   0.45039     -4.851666     -4.851672
   0.42830     -4.862666     -4.862670
   0.40621     -4.904220     -4.904227
   0.38413     -4.913899     -4.913907
   0.36204     -4.918981     -4.918989
   0.36204     -4.918981     -4.918989
   0.35100     -4.919018     -4.919027
   0.33996     -4.913960     -4.913966
   0.32892     -4.907118     -4.907126
   0.31787     -4.898568     -4.898575
   0.30683     -4.886894     -4.886898
   0.29579     -4.879654     -4.879658
   0.28475     -4.876945     -4.876946
   0.27371     -4.885725     -4.885721
   0.26266     -4.881130     -4.881137
   0.25162     -4.873945     -4.873951
   0.24058     -4.866241     -4.866247
   0.22954     -4.858686     -4.858692
   0.22954     -4.858686     -4.858692
   0.21041     -4.867475     -4.867481
   0.19128     -4.872909     -4.872916
   0.17215     -4.862929     -4.862933
   0.15303     -4.851743     -4.851751
   0.13390     -4.842627     -4.842632
   0.11477     -4.840081     -4.840086
   0.09564     -4.811312     -4.811320
   0.07651     -4.800502     -4.800510
   0.05738     -4.791750     -4.791758
   0.03826     -4.785253     -4.785262
   0.01913     -4.781253     -4.781261
   0.00000     -4.779905     -4.779914
 
# Band-Index  139
   0.00000     -4.779644     -4.779653
   0.01913     -4.766610     -4.766618
   0.03826     -4.755175     -4.755183
   0.05738     -4.754541     -4.754545
   0.07651     -4.794446     -4.794449
   0.09564     -4.811206     -4.811215
   0.11477     -4.823663     -4.823671
   0.13390     -4.837305     -4.837314
   0.15303     -4.814998     -4.815000
   0.17215     -4.861549     -4.861554
   0.19128     -4.872527     -4.872534
   0.21041     -4.867130     -4.867136
   0.22954     -4.858086     -4.858092
   0.22954     -4.858086     -4.858092
   0.24058     -4.854756     -4.854766
   0.25162     -4.840402     -4.840407
   0.26266     -4.835729     -4.835734
   0.27371     -4.834898     -4.834902
   0.28475     -4.828585     -4.828588
   0.29579     -4.853080     -4.853083
   0.30683     -4.880778     -4.880783
   0.31787     -4.898155     -4.898163
   0.32892     -4.906658     -4.906666
   0.33996     -4.912273     -4.912281
   0.35100     -4.916573     -4.916582
   0.36204     -4.918831     -4.918840
   0.36204     -4.918831     -4.918840
   0.38413     -4.908587     -4.908592
   0.40621     -4.882574     -4.882580
   0.42830     -4.861676     -4.861680
   0.45039     -4.833890     -4.833897
   0.47247     -4.851108     -4.851113
   0.49456     -4.845374     -4.845379
