  #K-Path    Energy        Mo        Au         S        Si         C         O
# Band-Index    1
    0.038  -14.3064     0.076     0.001     0.623     0.020     0.000     0.000
    0.019  -14.2977     0.073     0.000     0.619     0.017     0.000     0.000
    0.000  -14.2972     0.067     0.001     0.614     0.013     0.000     0.000
 
# Band-Index   11
    0.000  -14.2903     0.075     0.002     0.627     0.020     0.000     0.000
    0.019  -14.2934     0.071     0.003     0.623     0.014     0.000     0.000
    0.038  -14.2936     0.068     0.002     0.613     0.011     0.000     0.000
    0.057  -14.2918     0.069     0.002     0.617     0.015     0.000     0.000
    0.076  -14.2898     0.068     0.001     0.616     0.014     0.000     0.000
    0.095  -14.2880     0.071     0.001     0.617     0.016     0.000     0.000
    0.114  -14.2867     0.072     0.001     0.626     0.016     0.000     0.000
    0.133  -14.2860     0.073     0.000     0.623     0.016     0.000     0.000
    0.152  -14.2865     0.074     0.000     0.622     0.018     0.000     0.000
    0.171  -14.2897     0.074     0.000     0.622     0.016     0.000     0.000
    0.190  -14.3026     0.081     0.001     0.615     0.016     0.000     0.000
    0.209  -14.3240     0.084     0.002     0.614     0.013     0.000     0.000
    0.228  -14.3378     0.081     0.002     0.610     0.015     0.000     0.000
    0.228  -14.3378     0.081     0.002     0.610     0.015     0.000     0.000
    0.239  -14.3382     0.082     0.002     0.607     0.015     0.000     0.000
    0.250  -14.3395     0.081     0.002     0.611     0.014     0.000     0.000
    0.261  -14.3423     0.081     0.002     0.608     0.018     0.000     0.000
    0.272  -14.3470     0.081     0.002     0.610     0.017     0.000     0.000
    0.283  -14.3535     0.083     0.001     0.612     0.015     0.000     0.000
    0.294  -14.3594     0.084     0.002     0.610     0.015     0.000     0.000
    0.305  -14.3601     0.088     0.002     0.608     0.013     0.000     0.000
    0.316  -14.3573     0.087     0.002     0.609     0.013     0.000     0.000
    0.327  -14.3536     0.087     0.002     0.612     0.013     0.000     0.000
    0.338  -14.3499     0.085     0.002     0.607     0.013     0.000     0.000
    0.349  -14.3472     0.085     0.001     0.613     0.014     0.000     0.000
    0.360  -14.3465     0.088     0.001     0.608     0.015     0.000     0.000
    0.360  -14.3465     0.088     0.001     0.608     0.015     0.000     0.000
    0.382  -14.3524     0.086     0.001     0.611     0.013     0.000     0.000
    0.404  -14.3677     0.084     0.002     0.609     0.015     0.000     0.000
    0.426  -14.3776     0.081     0.001     0.609     0.015     0.000     0.000
    0.449  -14.3738     0.078     0.001     0.614     0.017     0.000     0.000
    0.471  -14.3614     0.079     0.000     0.613     0.015     0.000     0.000
    0.493  -14.3461     0.077     0.000     0.616     0.017     0.000     0.000
    0.515  -14.3302     0.079     0.000     0.620     0.017     0.000     0.000
    0.537  -14.3149     0.075     0.000     0.616     0.016     0.000     0.000
    0.559  -14.3020     0.072     0.001     0.615     0.015     0.000     0.000
    0.581  -14.2956     0.067     0.002     0.614     0.011     0.000     0.000
    0.603  -14.2931     0.072     0.003     0.620     0.014     0.000     0.000
    0.625  -14.2903     0.075     0.002     0.627     0.020     0.000     0.000
 
# Band-Index   12
    0.625  -14.2525     0.077     0.001     0.621     0.017     0.000     0.000
    0.603  -14.2578     0.077     0.001     0.617     0.016     0.000     0.000
    0.581  -14.2698     0.075     0.000     0.622     0.016     0.000     0.000
    0.559  -14.2773     0.074     0.001     0.623     0.016     0.000     0.000
    0.537  -14.2776     0.071     0.001     0.625     0.013     0.000     0.000
    0.515  -14.2749     0.071     0.001     0.619     0.012     0.000     0.000
    0.493  -14.2709     0.073     0.001     0.619     0.011     0.000     0.000
    0.471  -14.2667     0.073     0.002     0.615     0.010     0.000     0.000
    0.449  -14.2629     0.072     0.002     0.619     0.009     0.000     0.000
    0.426  -14.2604     0.073     0.002     0.619     0.014     0.000     0.000
    0.404  -14.2630     0.075     0.001     0.621     0.018     0.000     0.000
    0.382  -14.2716     0.076     0.001     0.623     0.021     0.000     0.000
    0.360  -14.2759     0.075     0.001     0.625     0.020     0.000     0.000
    0.360  -14.2759     0.075     0.001     0.625     0.020     0.000     0.000
    0.349  -14.2795     0.076     0.001     0.625     0.020     0.000     0.000
    0.338  -14.2836     0.075     0.001     0.627     0.017     0.000     0.000
    0.327  -14.2875     0.075     0.002     0.620     0.016     0.000     0.000
    0.316  -14.2910     0.076     0.002     0.618     0.016     0.000     0.000
    0.305  -14.2937     0.078     0.003     0.613     0.017     0.000     0.000
    0.294  -14.2951     0.078     0.003     0.612     0.015     0.000     0.000
    0.283  -14.2948     0.078     0.003     0.613     0.014     0.000     0.000
    0.272  -14.2926     0.079     0.003     0.615     0.014     0.000     0.000
    0.261  -14.2887     0.080     0.003     0.610     0.012     0.000     0.000
    0.250  -14.2842     0.082     0.003     0.613     0.012     0.000     0.000
    0.239  -14.2805     0.080     0.003     0.616     0.011     0.000     0.000
    0.228  -14.2791     0.078     0.003     0.617     0.011     0.000     0.000
    0.228  -14.2791     0.078     0.003     0.617     0.011     0.000     0.000
    0.209  -14.2786     0.081     0.003     0.613     0.012     0.000     0.000
    0.190  -14.2761     0.077     0.003     0.618     0.012     0.000     0.000
    0.171  -14.2689     0.074     0.001     0.617     0.009     0.000     0.000
    0.152  -14.2674     0.071     0.001     0.616     0.011     0.000     0.000
    0.133  -14.2691     0.070     0.001     0.615     0.011     0.000     0.000
    0.114  -14.2705     0.069     0.001     0.616     0.010     0.000     0.000
    0.095  -14.2707     0.071     0.002     0.618     0.009     0.000     0.000
    0.076  -14.2691     0.071     0.002     0.619     0.010     0.000     0.000
    0.057  -14.2648     0.074     0.001     0.619     0.010     0.000     0.000
    0.038  -14.2575     0.075     0.001     0.621     0.017     0.000     0.000
    0.019  -14.2518     0.077     0.000     0.624     0.017     0.000     0.000
    0.000  -14.2525     0.077     0.001     0.621     0.017     0.000     0.000
 
# Band-Index   13
    0.000  -14.2326     0.080     0.000     0.626     0.015     0.000     0.000
    0.019  -14.2367     0.078     0.000     0.621     0.014     0.000     0.000
    0.038  -14.2345     0.076     0.000     0.626     0.017     0.000     0.000
    0.057  -14.2288     0.076     0.000     0.626     0.017     0.000     0.000
    0.076  -14.2249     0.076     0.000     0.628     0.017     0.000     0.000
    0.095  -14.2239     0.076     0.001     0.629     0.016     0.000     0.000
    0.114  -14.2266     0.076     0.001     0.623     0.017     0.000     0.000
    0.133  -14.2341     0.079     0.001     0.623     0.018     0.000     0.000
    0.152  -14.2465     0.077     0.001     0.624     0.018     0.000     0.000
    0.171  -14.2586     0.076     0.001     0.618     0.012     0.000     0.000
    0.190  -14.2597     0.073     0.001     0.617     0.008     0.000     0.000
    0.209  -14.2587     0.070     0.001     0.618     0.008     0.000     0.000
    0.228  -14.2582     0.070     0.001     0.616     0.008     0.000     0.000
    0.228  -14.2582     0.070     0.001     0.616     0.008     0.000     0.000
    0.239  -14.2578     0.070     0.001     0.618     0.008     0.000     0.000
    0.250  -14.2570     0.068     0.001     0.619     0.009     0.000     0.000
    0.261  -14.2560     0.068     0.001     0.614     0.010     0.000     0.000
    0.272  -14.2551     0.068     0.001     0.616     0.010     0.000     0.000
    0.283  -14.2543     0.073     0.001     0.617     0.010     0.000     0.000
    0.294  -14.2536     0.074     0.001     0.616     0.010     0.000     0.000
    0.305  -14.2532     0.073     0.001     0.616     0.011     0.000     0.000
    0.316  -14.2531     0.074     0.001     0.615     0.011     0.000     0.000
    0.327  -14.2537     0.077     0.001     0.614     0.008     0.000     0.000
    0.338  -14.2555     0.081     0.001     0.616     0.009     0.000     0.000
    0.349  -14.2584     0.084     0.002     0.610     0.012     0.000     0.000
    0.360  -14.2612     0.086     0.002     0.613     0.011     0.000     0.000
    0.360  -14.2612     0.086     0.002     0.613     0.011     0.000     0.000
    0.382  -14.2603     0.086     0.001     0.613     0.009     0.000     0.000
    0.404  -14.2559     0.085     0.001     0.614     0.011     0.000     0.000
    0.426  -14.2447     0.080     0.002     0.621     0.017     0.000     0.000
    0.449  -14.2322     0.077     0.002     0.627     0.019     0.000     0.000
    0.471  -14.2233     0.074     0.002     0.626     0.019     0.000     0.000
    0.493  -14.2187     0.074     0.001     0.628     0.019     0.000     0.000
    0.515  -14.2178     0.076     0.001     0.629     0.020     0.000     0.000
    0.537  -14.2200     0.073     0.000     0.625     0.017     0.000     0.000
    0.559  -14.2245     0.079     0.000     0.628     0.017     0.000     0.000
    0.581  -14.2302     0.079     0.000     0.627     0.018     0.000     0.000
    0.603  -14.2343     0.081     0.000     0.624     0.015     0.000     0.000
    0.625  -14.2326     0.080     0.000     0.626     0.015     0.000     0.000
 
# Band-Index   14
    0.625  -14.2121     0.066     0.000     0.621     0.020     0.000     0.000
    0.603  -14.2006     0.069     0.000     0.624     0.018     0.000     0.000
    0.581  -14.1819     0.072     0.000     0.626     0.018     0.000     0.000
    0.559  -14.1644     0.074     0.000     0.630     0.017     0.000     0.000
    0.537  -14.1516     0.075     0.001     0.624     0.016     0.000     0.000
    0.515  -14.1479     0.073     0.001     0.624     0.016     0.000     0.000
    0.493  -14.1553     0.076     0.001     0.623     0.017     0.000     0.000
    0.471  -14.1703     0.076     0.001     0.622     0.015     0.000     0.000
    0.449  -14.1886     0.077     0.001     0.620     0.014     0.000     0.000
    0.426  -14.2062     0.083     0.001     0.621     0.014     0.000     0.000
    0.404  -14.2205     0.082     0.001     0.621     0.015     0.000     0.000
    0.382  -14.2296     0.081     0.001     0.622     0.014     0.000     0.000
    0.360  -14.2316     0.080     0.001     0.624     0.014     0.000     0.000
    0.360  -14.2316     0.080     0.001     0.624     0.014     0.000     0.000
    0.349  -14.2295     0.080     0.001     0.621     0.014     0.000     0.000
    0.338  -14.2242     0.079     0.001     0.625     0.015     0.000     0.000
    0.327  -14.2161     0.080     0.001     0.625     0.017     0.000     0.000
    0.316  -14.2064     0.082     0.001     0.625     0.017     0.000     0.000
    0.305  -14.1966     0.081     0.001     0.626     0.017     0.000     0.000
    0.294  -14.1881     0.081     0.001     0.625     0.016     0.000     0.000
    0.283  -14.1818     0.078     0.001     0.621     0.017     0.000     0.000
    0.272  -14.1785     0.081     0.001     0.624     0.019     0.000     0.000
    0.261  -14.1779     0.077     0.001     0.622     0.018     0.000     0.000
    0.250  -14.1790     0.077     0.001     0.626     0.016     0.000     0.000
    0.239  -14.1803     0.074     0.001     0.623     0.015     0.000     0.000
    0.228  -14.1808     0.072     0.001     0.625     0.017     0.000     0.000
    0.228  -14.1808     0.072     0.001     0.625     0.017     0.000     0.000
    0.209  -14.1806     0.075     0.001     0.623     0.014     0.000     0.000
    0.190  -14.1800     0.082     0.001     0.621     0.016     0.000     0.000
    0.171  -14.1785     0.084     0.001     0.621     0.014     0.000     0.000
    0.152  -14.1759     0.089     0.000     0.623     0.013     0.000     0.000
    0.133  -14.1724     0.085     0.000     0.620     0.014     0.000     0.000
    0.114  -14.1696     0.088     0.001     0.626     0.013     0.000     0.000
    0.095  -14.1699     0.082     0.001     0.625     0.016     0.000     0.000
    0.076  -14.1745     0.081     0.001     0.628     0.017     0.000     0.000
    0.057  -14.1828     0.071     0.001     0.628     0.018     0.000     0.000
    0.038  -14.1935     0.071     0.000     0.625     0.017     0.000     0.000
    0.019  -14.2051     0.070     0.000     0.624     0.018     0.000     0.000
    0.000  -14.2121     0.066     0.000     0.621     0.020     0.000     0.000
 
# Band-Index   15
    0.000  -14.1408     0.083     0.001     0.624     0.013     0.000     0.000
    0.019  -14.1395     0.082     0.001     0.625     0.014     0.000     0.000
    0.038  -14.1360     0.083     0.001     0.630     0.013     0.000     0.000
    0.057  -14.1313     0.081     0.001     0.626     0.013     0.000     0.000
    0.076  -14.1266     0.079     0.001     0.629     0.014     0.000     0.000
    0.095  -14.1231     0.076     0.001     0.630     0.014     0.000     0.000
    0.114  -14.1213     0.079     0.001     0.631     0.014     0.000     0.000
    0.133  -14.1214     0.074     0.001     0.629     0.014     0.000     0.000
    0.152  -14.1231     0.073     0.001     0.628     0.014     0.000     0.000
    0.171  -14.1258     0.072     0.001     0.624     0.014     0.000     0.000
    0.190  -14.1288     0.071     0.001     0.623     0.014     0.000     0.000
    0.209  -14.1311     0.071     0.001     0.625     0.014     0.000     0.000
    0.228  -14.1319     0.071     0.001     0.620     0.014     0.000     0.000
