  #K-Path    Energy        Mo        Au         S        Si
# Band-Index    1
    0.625  -14.2119     0.066     0.000     0.622     0.020
 
# Band-Index   14
    0.625  -14.1409     0.083     0.001     0.624     0.013
    0.603  -14.1394     0.082     0.001     0.624     0.014
    0.581  -14.1354     0.083     0.001     0.628     0.013
    0.559  -14.1304     0.080     0.001     0.630     0.013
    0.537  -14.1254     0.079     0.001     0.626     0.014
    0.515  -14.1194     0.076     0.001     0.630     0.014
    0.493  -14.1144     0.079     0.001     0.630     0.014
    0.471  -14.1168     0.073     0.001     0.628     0.014
    0.449  -14.1219     0.072     0.001     0.626     0.014
    0.426  -14.1254     0.073     0.001     0.625     0.014
    0.404  -14.1265     0.072     0.001     0.625     0.014
    0.382  -14.1257     0.070     0.001     0.623     0.014
    0.360  -14.1239     0.069     0.002     0.622     0.014
    0.360  -14.1239     0.069     0.002     0.622     0.014
    0.349  -14.1229     0.069     0.002     0.622     0.014
    0.338  -14.1223     0.070     0.002     0.622     0.014
    0.327  -14.1223     0.070     0.002     0.620     0.015
    0.316  -14.1231     0.073     0.002     0.623     0.015
    0.305  -14.1247     0.069     0.003     0.623     0.015
    0.294  -14.1270     0.070     0.003     0.623     0.014
    0.283  -14.1292     0.069     0.004     0.624     0.013
    0.272  -14.1308     0.070     0.004     0.622     0.011
    0.261  -14.1317     0.070     0.004     0.619     0.010
    0.250  -14.1322     0.068     0.005     0.624     0.010
    0.239  -14.1323     0.069     0.005     0.625     0.009
    0.228  -14.1324     0.067     0.005     0.622     0.009
    0.228  -14.1324     0.067     0.005     0.622     0.009
    0.209  -14.1315     0.070     0.006     0.620     0.009
    0.190  -14.1292     0.068     0.006     0.618     0.009
    0.171  -14.1262     0.067     0.006     0.619     0.009
    0.152  -14.1233     0.071     0.005     0.622     0.012
    0.133  -14.1216     0.072     0.004     0.627     0.012
    0.114  -14.1214     0.074     0.001     0.629     0.016
    0.095  -14.1231     0.073     0.000     0.627     0.019
    0.076  -14.1267     0.077     0.000     0.627     0.016
    0.057  -14.1313     0.078     0.001     0.629     0.015
    0.038  -14.1361     0.081     0.001     0.630     0.013
    0.019  -14.1396     0.082     0.001     0.627     0.014
    0.000  -14.1409     0.083     0.001     0.624     0.013
 
# Band-Index   15
    0.000  -14.0492     0.077     0.002     0.623     0.012
    0.019  -14.0506     0.077     0.002     0.623     0.013
    0.038  -14.0547     0.078     0.002     0.622     0.012
    0.057  -14.0607     0.077     0.002     0.624     0.014
    0.076  -14.0678     0.081     0.002     0.625     0.012
    0.095  -14.0746     0.078     0.002     0.620     0.011
    0.114  -14.0800     0.080     0.003     0.626     0.012
    0.133  -14.0838     0.073     0.003     0.628     0.013
    0.152  -14.0865     0.076     0.003     0.626     0.014
    0.171  -14.0883     0.076     0.003     0.626     0.012
    0.190  -14.0894     0.076     0.003     0.626     0.014
    0.209  -14.0900     0.075     0.003     0.626     0.012
    0.228  -14.0901     0.074     0.003     0.625     0.012
    0.228  -14.0901     0.074     0.003     0.625     0.012
    0.239  -14.0917     0.077     0.003     0.624     0.013
    0.250  -14.0957     0.075     0.003     0.628     0.013
    0.261  -14.1008     0.075     0.003     0.622     0.012
    0.272  -14.1055     0.075     0.002     0.621     0.012
    0.283  -14.1090     0.073     0.002     0.622     0.012
    0.294  -14.1110     0.071     0.002     0.623     0.014
    0.305  -14.1115     0.072     0.001     0.621     0.016
    0.316  -14.1109     0.070     0.001     0.625     0.017
    0.327  -14.1096     0.071     0.001     0.625     0.016
    0.338  -14.1081     0.070     0.001     0.622     0.016
    0.349  -14.1064     0.071     0.001     0.619     0.016
    0.360  -14.1047     0.070     0.001     0.621     0.016
    0.360  -14.1047     0.070     0.001     0.621     0.016
    0.382  -14.1024     0.070     0.001     0.619     0.015
    0.404  -14.0996     0.072     0.001     0.624     0.016
    0.426  -14.0972     0.068     0.001     0.629     0.017
    0.449  -14.0962     0.072     0.001     0.626     0.018
    0.471  -14.0971     0.074     0.001     0.628     0.015
    0.493  -14.0953     0.075     0.004     0.625     0.011
    0.515  -14.0850     0.078     0.004     0.620     0.011
    0.537  -14.0718     0.080     0.003     0.623     0.011
    0.559  -14.0610     0.079     0.002     0.623     0.011
    0.581  -14.0540     0.079     0.002     0.627     0.012
    0.603  -14.0503     0.077     0.002     0.624     0.013
    0.625  -14.0492     0.077     0.002     0.623     0.012
 
# Band-Index   16
    0.625  -14.0070     0.077     0.002     0.623     0.010
    0.603  -14.0125     0.078     0.002     0.625     0.009
    0.581  -14.0238     0.077     0.003     0.624     0.009
    0.559  -14.0362     0.078     0.003     0.624     0.010
    0.537  -14.0470     0.078     0.001     0.628     0.010
    0.515  -14.0549     0.075     0.001     0.624     0.011
    0.493  -14.0605     0.078     0.001     0.619     0.010
    0.471  -14.0644     0.077     0.001     0.622     0.011
    0.449  -14.0674     0.074     0.001     0.622     0.012
    0.426  -14.0699     0.075     0.002     0.625     0.012
    0.404  -14.0725     0.075     0.002     0.621     0.013
    0.382  -14.0752     0.075     0.002     0.622     0.013
    0.360  -14.0779     0.075     0.002     0.618     0.013
    0.360  -14.0779     0.075     0.002     0.618     0.013
    0.349  -14.0784     0.074     0.003     0.622     0.011
    0.338  -14.0784     0.073     0.003     0.623     0.010
    0.327  -14.0778     0.074     0.004     0.623     0.012
    0.316  -14.0762     0.071     0.005     0.619     0.011
    0.305  -14.0739     0.071     0.005     0.621     0.010
    0.294  -14.0710     0.071     0.006     0.623     0.010
    0.283  -14.0680     0.070     0.006     0.622     0.009
    0.272  -14.0651     0.071     0.006     0.621     0.009
    0.261  -14.0627     0.071     0.006     0.628     0.012
    0.250  -14.0611     0.073     0.005     0.622     0.011
    0.239  -14.0603     0.075     0.005     0.629     0.010
    0.228  -14.0601     0.075     0.005     0.626     0.009
    0.228  -14.0601     0.075     0.005     0.626     0.009
    0.209  -14.0598     0.074     0.004     0.628     0.011
    0.190  -14.0589     0.072     0.005     0.624     0.009
    0.171  -14.0572     0.072     0.005     0.628     0.011
    0.152  -14.0544     0.074     0.005     0.625     0.010
    0.133  -14.0500     0.075     0.006     0.622     0.010
    0.114  -14.0433     0.073     0.006     0.625     0.009
    0.095  -14.0345     0.078     0.007     0.626     0.008
    0.076  -14.0251     0.075     0.007     0.626     0.007
    0.057  -14.0171     0.077     0.007     0.625     0.007
    0.038  -14.0116     0.077     0.006     0.625     0.007
    0.019  -14.0082     0.080     0.004     0.628     0.009
    0.000  -14.0070     0.077     0.002     0.623     0.010
 
# Band-Index   17
    0.000  -13.9961     0.079     0.002     0.627     0.007
    0.019  -13.9980     0.081     0.002     0.627     0.007
    0.038  -14.0030     0.081     0.003     0.622     0.007
    0.057  -14.0098     0.081     0.005     0.621     0.007
    0.076  -14.0164     0.076     0.007     0.623     0.008
    0.095  -14.0216     0.076     0.009     0.621     0.009
    0.114  -14.0256     0.074     0.009     0.620     0.008
    0.133  -14.0282     0.075     0.009     0.624     0.009
    0.152  -14.0296     0.075     0.009     0.624     0.011
    0.171  -14.0301     0.073     0.008     0.629     0.010
    0.190  -14.0301     0.073     0.008     0.626     0.010
    0.209  -14.0299     0.075     0.008     0.626     0.011
    0.228  -14.0299     0.074     0.008     0.623     0.011
    0.228  -14.0299     0.074     0.008     0.623     0.011
    0.239  -14.0288     0.074     0.007     0.626     0.011
    0.250  -14.0261     0.075     0.007     0.627     0.011
    0.261  -14.0222     0.076     0.006     0.627     0.010
    0.272  -14.0178     0.076     0.005     0.629     0.011
    0.283  -14.0137     0.079     0.005     0.633     0.013
    0.294  -14.0099     0.077     0.004     0.631     0.014
    0.305  -14.0068     0.077     0.004     0.633     0.015
    0.316  -14.0045     0.079     0.003     0.632     0.016
    0.327  -14.0031     0.079     0.003     0.628     0.015
    0.338  -14.0025     0.076     0.003     0.632     0.015
    0.349  -14.0028     0.075     0.003     0.630     0.016
    0.360  -14.0040     0.077     0.002     0.632     0.016
    0.360  -14.0040     0.077     0.002     0.632     0.016
    0.382  -14.0088     0.078     0.002     0.631     0.015
    0.404  -14.0152     0.078     0.002     0.628     0.015
    0.426  -14.0213     0.082     0.001     0.631     0.016
    0.449  -14.0257     0.080     0.001     0.627     0.016
    0.471  -14.0270     0.078     0.001     0.625     0.017
    0.493  -14.0250     0.081     0.001     0.623     0.014
    0.515  -14.0203     0.079     0.001     0.622     0.012
    0.537  -14.0139     0.079     0.001     0.620     0.011
    0.559  -14.0071     0.077     0.001     0.624     0.010
    0.581  -14.0012     0.079     0.002     0.625     0.010
    0.603  -13.9974     0.079     0.002     0.624     0.008
    0.625  -13.9961     0.079     0.002     0.627     0.007
 
# Band-Index   18
    0.625  -13.9857     0.073     0.013     0.622     0.009
    0.603  -13.9839     0.072     0.011     0.624     0.008
    0.581  -13.9832     0.079     0.009     0.626     0.008
    0.559  -13.9848     0.078     0.007     0.627     0.007
    0.537  -13.9859     0.080     0.006     0.624     0.007
    0.515  -13.9851     0.083     0.005     0.625     0.007
    0.493  -13.9823     0.080     0.004     0.623     0.008
    0.471  -13.9782     0.083     0.003     0.627     0.008
    0.449  -13.9740     0.086     0.002     0.625     0.010
    0.426  -13.9704     0.085     0.001     0.628     0.010
    0.404  -13.9682     0.086     0.001     0.626     0.010
    0.382  -13.9672     0.087     0.001     0.624     0.010
    0.360  -13.9667     0.086     0.001     0.629     0.010
    0.360  -13.9667     0.086     0.001     0.629     0.010
    0.349  -13.9663     0.088     0.001     0.625     0.010
    0.338  -13.9657     0.088     0.001     0.630     0.010
    0.327  -13.9648     0.089     0.001     0.630     0.011
    0.316  -13.9637     0.087     0.001     0.629     0.011
    0.305  -13.9623     0.085     0.001     0.632     0.010
    0.294  -13.9610     0.086     0.001     0.631     0.010
    0.283  -13.9596     0.085     0.001     0.630     0.010
    0.272  -13.9583     0.086     0.000     0.632     0.011
    0.261  -13.9572     0.084     0.000     0.638     0.012
    0.250  -13.9564     0.083     0.000     0.632     0.012
    0.239  -13.9558     0.082     0.000     0.630     0.011
    0.228  -13.9556     0.081     0.000     0.632     0.011
    0.228  -13.9556     0.081     0.000     0.632     0.011
    0.209  -13.9561     0.081     0.001     0.634     0.012
    0.190  -13.9574     0.084     0.001     0.632     0.011
    0.171  -13.9594     0.085     0.001     0.631     0.013
    0.152  -13.9620     0.081     0.001     0.634     0.012
    0.133  -13.9650     0.079     0.001     0.628     0.012
    0.114  -13.9683     0.080     0.001     0.630     0.014
    0.095  -13.9717     0.080     0.002     0.624     0.013
    0.076  -13.9750     0.076     0.002     0.626     0.013
    0.057  -13.9783     0.076     0.003     0.624     0.012
    0.038  -13.9816     0.077     0.005     0.626     0.009
    0.019  -13.9844     0.075     0.009     0.624     0.010
    0.000  -13.9857     0.073     0.013     0.622     0.009
 
# Band-Index   19
    0.000  -13.9536     0.073     0.005     0.621     0.014
    0.019  -13.9560     0.072     0.005     0.620     0.012
    0.038  -13.9603     0.073     0.004     0.621     0.011
    0.057  -13.9630     0.077     0.003     0.623     0.010
    0.076  -13.9630     0.075     0.003     0.625     0.010
    0.095  -13.9606     0.074     0.002     0.624     0.010
    0.114  -13.9567     0.079     0.003     0.628     0.009
    0.133  -13.9520     0.078     0.003     0.629     0.010
    0.152  -13.9469     0.078     0.003     0.630     0.010
    0.171  -13.9422     0.080     0.003     0.628     0.009
    0.190  -13.9384     0.078     0.004     0.628     0.009
    0.209  -13.9359     0.080     0.004     0.626     0.009
    0.228  -13.9351     0.080     0.004     0.629     0.008
    0.228  -13.9351     0.080     0.004     0.629     0.008
    0.239  -13.9346     0.080     0.004     0.628     0.008
    0.250  -13.9333     0.080     0.004     0.633     0.009
    0.261  -13.9313     0.077     0.004     0.633     0.009
    0.272  -13.9286     0.077     0.004     0.629     0.009
    0.283  -13.9254     0.080     0.004     0.629     0.010
    0.294  -13.9219     0.079     0.004     0.630     0.009
    0.305  -13.9182     0.075     0.004     0.632     0.009
    0.316  -13.9143     0.076     0.004     0.631     0.009
    0.327  -13.9104     0.081     0.004     0.630     0.010
    0.338  -13.9066     0.082     0.004     0.631     0.009
    0.349  -13.9030     0.082     0.004     0.633     0.009
    0.360  -13.8998     0.085     0.004     0.632     0.009
    0.360  -13.8998     0.085     0.004     0.632     0.009
    0.382  -13.8978     0.080     0.004     0.631     0.008
    0.404  -13.8994     0.082     0.005     0.628     0.009
    0.426  -13.9041     0.081     0.005     0.630     0.007
    0.449  -13.9109     0.079     0.005     0.628     0.006
    0.471  -13.9188     0.081     0.005     0.629     0.006
    0.493  -13.9271     0.076     0.006     0.627     0.006
    0.515  -13.9352     0.075     0.006     0.628     0.006
    0.537  -13.9426     0.078     0.007     0.624     0.009
    0.559  -13.9490     0.074     0.007     0.622     0.010
    0.581  -13.9532     0.072     0.007     0.622     0.008
    0.603  -13.9541     0.076     0.006     0.621     0.010
    0.625  -13.9536     0.073     0.005     0.621     0.014
 
# Band-Index   20
    0.625  -13.9251     0.077     0.003     0.620     0.012
    0.603  -13.9219     0.077     0.004     0.623     0.011
    0.581  -13.9143     0.077     0.005     0.621     0.010
