    # Energy          Mo          Au           S          Si
     2.06891     9.07716     0.04925     3.40505     1.80065
     2.07191     8.14706     0.04373     3.07740     1.68790
     2.07491    22.41132     0.07611     9.40847     3.53839
     2.07791    24.47365     0.08940    11.02353     3.62804
     2.08091    23.65700     0.09466    10.60384     3.47064
     2.08391    17.64776     0.07777     7.82690     2.71193
     2.08691    15.71145     0.06941     6.78120     2.57673
     2.08991    14.29045     0.06663     6.24066     2.42485
     2.09291    11.00596     0.05686     4.71630     2.02293
     2.09591     9.94470     0.05126     4.23062     1.84051
     2.09891    10.32941     0.05799     4.29078     1.99435
     2.10191    21.43205     0.09970     9.33927     3.39972
     2.10491    16.91499     0.08087     7.25122     2.79871
     2.10791    17.82146     0.08327     7.62119     2.99492
     2.11091    20.10452     0.09342     8.68739     3.45005
     2.11391    14.67709     0.06791     6.23539     2.61442
     2.11691    12.28849     0.05859     5.15212     2.32416
     2.11991     9.99766     0.04985     4.13925     2.03145
     2.12291     7.27917     0.03791     2.99471     1.62847
     2.12591     4.92221     0.03281     2.03528     1.25159
     2.12891     6.72942     0.04060     2.81544     1.59154
     2.13191     7.21840     0.04495     3.04424     1.71005
     2.13491     8.21204     0.05045     3.47311     1.88357
     2.13791     8.24492     0.05047     3.50618     1.86625
     2.14091     7.34862     0.04516     3.16163     1.66677
     2.14391     8.01765     0.04568     3.42192     1.96041
     2.14691     8.77527     0.04977     3.78977     2.05943
     2.14991    10.39308     0.05755     4.59209     2.27013
     2.15291    13.84594     0.08431     6.19014     2.82403
     2.15591    17.16199     0.09525     7.76008     3.22865
     2.15891    38.87265     0.20917    17.04107     7.31875
     2.16191    12.45020     0.06156     5.45155     2.47773
     2.16491    12.97841     0.05909     5.63564     2.51964
     2.16791    11.39554     0.05258     5.02808     2.29425
     2.17091    11.34543     0.05079     5.06421     2.28015
     2.17391    11.73039     0.05238     5.30896     2.64561
     2.17691    14.53967     0.07106     6.66819     3.20782
     2.17991    19.70890     0.09466     8.91850     4.21372
     2.18291    15.07383     0.07541     6.66688     3.58747
     2.18591    10.84005     0.05217     4.92501     2.88950
     2.18891    11.08864     0.05348     5.23811     2.77637
     2.19191    10.41853     0.05168     4.98897     2.65403
     2.19491    12.31052     0.05956     5.83530     3.02063
     2.19791    14.80430     0.07500     7.09961     3.82550
     2.20091    19.61595     0.10526     9.41330     5.18607
     2.20391    14.13803     0.08147     6.58823     3.84324
     2.20691    11.14263     0.06684     5.14430     3.19122
     2.20991     9.98092     0.06121     4.60568     2.91760
     2.21291    14.96362     0.08335     6.78344     3.81584
     2.21591    14.63959     0.07956     6.60450     3.73584
     2.21891    14.93311     0.07867     6.74195     3.86610
     2.22191    16.07277     0.08091     7.25086     4.26610
     2.22491    11.82516     0.05977     5.24884     3.38204
     2.22791    12.39895     0.06032     5.50317     3.44620
     2.23091    14.31158     0.06834     6.34188     3.95220
     2.23391    16.01695     0.07382     7.11705     4.28488
     2.23691    16.48049     0.07109     7.31444     4.40472
     2.23991    12.40510     0.05437     5.33559     3.39994
     2.24291    14.58591     0.06369     6.27056     3.95196
     2.24591    13.40776     0.05899     5.84032     3.79701
     2.24891    12.92728     0.05756     5.66524     3.77848
     2.25191    14.16076     0.06352     6.21936     4.14949
     2.25491    13.52553     0.05728     6.07122     3.93508
     2.25791    11.32548     0.04553     5.05531     3.38036
     2.26091    16.27470     0.06205     7.34281     4.58257
     2.26391    18.06747     0.06301     8.81708     4.58408
     2.26691    16.42650     0.06438     7.82944     4.31522
     2.26991    17.87657     0.07146     8.56880     4.53134
     2.27291    15.31818     0.06187     7.19792     4.00230
     2.27591    12.82859     0.05342     6.03244     3.42556
     2.27891    12.24784     0.05125     5.71866     3.29976
     2.28191    11.61133     0.04902     5.38223     3.19208
     2.28491    11.31080     0.04762     5.23405     3.13661
     2.28791    11.25350     0.04371     5.42145     3.15026
     2.29091    13.27868     0.05079     6.43869     3.62054
     2.29391    12.58348     0.04843     5.97289     3.48242
     2.29691    15.45453     0.05740     7.27305     4.11803
     2.29991    17.63359     0.06376     8.74328     4.46705
     2.30291    10.99620     0.04396     5.25574     3.05795
     2.30591    10.69809     0.04354     5.08385     3.02666
     2.30891    10.37301     0.04190     4.88995     3.01524
     2.31191    10.00991     0.04017     4.67785     2.99754
     2.31491     9.73038     0.03872     4.51952     3.00023
     2.31791     9.41929     0.03649     4.43014     2.99716
     2.32091     9.81522     0.03751     4.59730     3.17745
     2.32391    11.28741     0.04182     5.27940     3.59030
     2.32691    10.94898     0.04038     5.10977     3.55864
     2.32991     9.87846     0.03561     4.59792     3.13360
     2.33291    11.69456     0.04748     5.46586     3.40637
     2.33591    11.67511     0.04674     5.37790     3.52224
     2.33891    12.48749     0.05001     5.71168     3.71439
     2.34191    12.61213     0.05114     5.78684     3.68839
     2.34491    17.52305     0.06356     8.28357     5.31281
     2.34791    12.55783     0.05426     5.79891     3.71379
     2.35091    14.80386     0.06732     6.82533     4.42199
     2.35391    14.07224     0.06441     6.75168     3.85111
     2.35691    13.66414     0.06479     6.52393     3.73833
     2.35991    14.08130     0.06946     6.68585     3.84722
     2.36291    16.34069     0.08322     7.82728     4.41872
     2.36591    48.34877     0.22981    21.56133    13.61382
     2.36891    15.12773     0.08625     6.98733     4.50023
     2.37191    16.06108     0.08647     7.70891     4.36405
     2.37491    15.52316     0.08481     7.56986     4.13768
     2.37791    14.23629     0.08261     6.96218     3.90749
     2.38091    16.15089     0.10077     7.91623     4.46261
     2.38391    13.36516     0.08323     6.41271     4.01237
     2.38691    10.96572     0.07018     5.32592     3.18404
     2.38991    13.18271     0.10176     6.32909     3.59126
     2.39291    12.60130     0.08715     6.04081     3.48428
     2.39591    13.49032     0.08952     6.46573     3.64159
     2.39891    10.92437     0.07943     5.23041     3.05851
     2.40191     9.54134     0.07095     4.59788     2.66670
     2.40491     9.40400     0.07073     4.51842     2.65942
     2.40791     9.91203     0.07455     4.72656     2.83521
     2.41091    12.35241     0.08914     6.03518     3.26057
     2.41391    16.84426     0.14716     7.97466     5.38897
     2.41691    12.45889     0.09174     6.03407     3.53095
     2.41991    15.54475     0.11717     7.48355     4.41725
     2.42291    13.43375     0.10711     6.48316     3.89840
     2.42591    11.93903     0.10121     5.78326     3.52200
     2.42891    17.35708     0.14904     8.26435     4.74450
     2.43191    10.70847     0.09781     5.21986     2.96533
     2.43491     9.84486     0.09219     4.83627     2.59171
     2.43791    10.03833     0.09413     4.93207     2.62932
     2.44091    10.86778     0.10178     5.31734     2.87709
     2.44391     9.18600     0.09574     4.44932     2.60799
     2.44691    11.61318     0.11319     5.53770     3.59262
     2.44991    18.41460     0.13637     8.49693     6.35999
     2.45291    14.54715     0.12394     7.00552     4.17347
     2.45591    16.17287     0.13689     7.81280     4.49035
     2.45891    16.39082     0.14658     7.99914     4.35947
     2.46191    16.91464     0.16067     8.28452     4.77704
     2.46491    14.92628     0.16140     7.31375     4.32752
     2.46791    14.63139     0.16127     7.15584     4.32012
     2.47091    16.50159     0.20077     8.03776     4.78746
     2.47391    16.16687     0.18264     7.90150     4.75514
     2.47691    16.04551     0.19422     7.76489     4.40611
     2.47991    14.20986     0.17759     6.86401     3.64793
     2.48291    17.45774     0.20113     8.23953     4.72426
     2.48591    19.27584     0.22456     9.16881     5.52167
     2.48891    16.19742     0.18501     7.78954     4.51164
     2.49191    14.60652     0.15740     7.05899     4.00597
     2.49491    13.35913     0.13570     6.48492     3.57638
     2.49791    14.19462     0.14589     6.89369     3.81911
     2.50091    16.65720     0.17887     8.12040     4.72717
     2.50391    14.20955     0.15848     6.86471     3.81717
     2.50691    12.78147     0.12162     6.22218     3.30289
     2.50991    14.27672     0.12177     7.06811     3.46052
     2.51291    15.80800     0.12464     7.84785     3.77178
     2.51591    18.39201     0.13765     9.07589     4.37189
     2.51891    14.04217     0.10450     6.99300     3.30368
     2.52191    13.61233     0.10070     6.76692     3.20052
     2.52491    13.31241     0.09902     6.61236     3.13914
     2.52791    12.21177     0.08591     6.06755     2.87732
     2.53091    10.81637     0.06779     5.38778     2.55371
     2.53391    11.27504     0.07073     5.60607     2.70728
     2.53691    11.66468     0.07424     5.80663     2.87241
     2.53991    12.52275     0.08268     6.22278     3.18802
     2.54291    14.27298     0.10095     7.05607     3.84690
     2.54591    16.19631     0.11778     7.96420     4.61132
     2.54891    15.01794     0.11945     7.44480     4.09430
     2.55191    14.13917     0.11776     7.04638     3.86366
     2.55491    11.98377     0.09031     6.00454     3.17370
     2.55791    10.89906     0.07884     5.48094     2.78098
     2.56091    10.34877     0.07536     5.22227     2.60857
     2.56391    10.51853     0.07688     5.32026     2.58659
     2.56691    11.01377     0.07925     5.57754     2.64216
     2.56991    15.84744     0.14113     8.07077     3.74743
     2.57291    10.48065     0.07247     5.39828     2.36221
     2.57591    10.03718     0.06683     5.20601     2.20745
     2.57891    16.78102     0.15251     8.85857     3.17471
     2.58191    17.91835     0.12946     9.53085     3.36456
     2.58491    12.59670     0.07246     6.66249     2.48015
     2.58791    12.83200     0.06915     6.72773     2.60045
     2.59091    11.04057     0.06086     5.79244     2.31626
     2.59391    11.76600     0.06986     6.15595     2.69828
     2.59691    21.59809     0.10609    11.12874     4.62437
     2.59991    14.12484     0.08209     7.42105     3.01905
     2.60291    12.81767     0.07771     6.78015     2.72561
     2.60591    10.78941     0.06979     5.73800     2.24181
     2.60891    10.48327     0.06916     5.58886     2.14397
     2.61191    10.28817     0.06985     5.49918     2.08245
     2.61491     9.17894     0.06671     4.93524     1.82700
     2.61791     7.85810     0.06141     4.24052     1.56786
     2.62091     7.90740     0.06417     4.26094     1.59797
     2.62391     8.31763     0.06931     4.47848     1.70541
     2.62691    10.25948     0.08986     5.50383     2.13117
     2.62991    12.37147     0.11484     6.62288     2.56707
     2.63291    14.30527     0.13498     7.61581     2.98572
     2.63591    13.32115     0.11617     7.03494     2.88618
     2.63891    11.46661     0.10019     6.01781     2.68308
     2.64191    12.04032     0.10880     6.30369     2.83235
     2.64491    12.65931     0.11848     6.61383     2.98480
     2.64791    11.77541     0.10705     6.15585     2.73861
     2.65091    11.53509     0.10396     6.02829     2.64787
     2.65391    14.11023     0.12995     7.32666     3.22030
     2.65691    16.63573     0.16626     8.57852     3.78261
     2.65991    21.63092     0.20197    10.82846     4.79626
     2.66291    10.24807     0.10306     5.19887     2.47166
     2.66591     8.91208     0.09259     4.58782     2.19674
     2.66891     9.03372     0.10368     4.70083     2.25852
