  #K-Path    Energy        Mo        Au         S        Si
# Band-Index    1
    0.239  -13.2884     0.111     0.001     0.664     0.002
    0.228  -13.2882     0.113     0.001     0.662     0.002
    0.228  -13.2882     0.113     0.001     0.662     0.002
    0.209  -13.2887     0.112     0.001     0.660     0.002
    0.190  -13.2900     0.111     0.001     0.662     0.002
    0.171  -13.2920     0.110     0.001     0.661     0.002
    0.152  -13.2940     0.107     0.002     0.663     0.004
    0.133  -13.2949     0.103     0.002     0.665     0.005
    0.114  -13.2941     0.102     0.003     0.658     0.005
    0.095  -13.2929     0.106     0.003     0.665     0.004
    0.076  -13.2924     0.105     0.002     0.659     0.003
    0.057  -13.2913     0.102     0.002     0.656     0.004
    0.038  -13.2905     0.099     0.002     0.658     0.007
    0.019  -13.2905     0.096     0.001     0.655     0.009
    0.000  -13.2907     0.089     0.001     0.656     0.010
 
# Band-Index   39
    0.000  -13.2647     0.111     0.006     0.661     0.001
    0.019  -13.2665     0.108     0.006     0.664     0.001
    0.038  -13.2729     0.105     0.007     0.660     0.001
    0.057  -13.2800     0.102     0.007     0.658     0.003
    0.076  -13.2845     0.101     0.007     0.656     0.002
    0.095  -13.2846     0.104     0.006     0.658     0.002
    0.114  -13.2783     0.108     0.004     0.661     0.001
    0.133  -13.2692     0.109     0.003     0.662     0.002
    0.152  -13.2619     0.097     0.002     0.666     0.007
    0.171  -13.2595     0.089     0.002     0.663     0.010
    0.190  -13.2591     0.089     0.002     0.661     0.010
    0.209  -13.2590     0.088     0.002     0.661     0.010
    0.228  -13.2590     0.087     0.002     0.663     0.010
    0.228  -13.2590     0.087     0.002     0.663     0.010
    0.239  -13.2590     0.088     0.002     0.663     0.010
    0.250  -13.2588     0.089     0.002     0.660     0.010
    0.261  -13.2586     0.089     0.002     0.661     0.010
    0.272  -13.2584     0.090     0.002     0.660     0.009
    0.283  -13.2580     0.093     0.002     0.662     0.008
    0.294  -13.2569     0.096     0.002     0.665     0.007
    0.305  -13.2545     0.099     0.002     0.664     0.006
    0.316  -13.2520     0.106     0.002     0.664     0.004
    0.327  -13.2511     0.107     0.001     0.662     0.004
    0.338  -13.2517     0.111     0.001     0.665     0.004
    0.349  -13.2530     0.108     0.002     0.665     0.004
    0.360  -13.2540     0.106     0.002     0.659     0.004
    0.360  -13.2540     0.106     0.002     0.659     0.004
    0.382  -13.2510     0.104     0.002     0.664     0.005
    0.404  -13.2487     0.100     0.002     0.662     0.006
    0.426  -13.2492     0.100     0.002     0.665     0.006
    0.449  -13.2537     0.105     0.003     0.664     0.004
    0.471  -13.2610     0.106     0.003     0.661     0.002
    0.493  -13.2689     0.107     0.004     0.662     0.002
    0.515  -13.2750     0.104     0.004     0.660     0.003
    0.537  -13.2777     0.102     0.004     0.659     0.003
    0.559  -13.2770     0.102     0.004     0.660     0.003
    0.581  -13.2734     0.101     0.004     0.665     0.004
    0.603  -13.2680     0.105     0.005     0.661     0.003
    0.625  -13.2647     0.111     0.006     0.661     0.001
 
# Band-Index   40
    0.625  -13.2535     0.111     0.006     0.658     0.001
    0.603  -13.2564     0.110     0.006     0.661     0.000
    0.581  -13.2592     0.108     0.005     0.661     0.002
    0.559  -13.2591     0.103     0.004     0.657     0.003
    0.537  -13.2562     0.101     0.003     0.660     0.004
    0.515  -13.2515     0.098     0.002     0.662     0.006
    0.493  -13.2468     0.096     0.002     0.661     0.007
    0.471  -13.2428     0.095     0.002     0.665     0.007
    0.449  -13.2389     0.106     0.002     0.664     0.003
    0.426  -13.2337     0.115     0.001     0.663     0.001
    0.404  -13.2270     0.119     0.001     0.666     0.000
    0.382  -13.2218     0.114     0.001     0.667     0.000
    0.360  -13.2223     0.121     0.000     0.668     0.000
    0.360  -13.2223     0.121     0.000     0.668     0.000
    0.349  -13.2231     0.122     0.000     0.664     0.000
    0.338  -13.2245     0.121     0.000     0.667     0.000
    0.327  -13.2263     0.117     0.001     0.665     0.000
    0.316  -13.2277     0.117     0.001     0.667     0.000
    0.305  -13.2278     0.112     0.001     0.663     0.000
    0.294  -13.2268     0.111     0.002     0.665     0.000
    0.283  -13.2252     0.113     0.002     0.663     0.000
    0.272  -13.2234     0.113     0.003     0.666     0.000
    0.261  -13.2218     0.111     0.003     0.666     0.001
    0.250  -13.2205     0.107     0.003     0.664     0.002
    0.239  -13.2197     0.108     0.002     0.667     0.002
    0.228  -13.2195     0.109     0.002     0.667     0.002
    0.228  -13.2195     0.109     0.002     0.667     0.002
    0.209  -13.2241     0.108     0.004     0.668     0.001
    0.190  -13.2328     0.110     0.006     0.664     0.000
    0.171  -13.2428     0.107     0.006     0.663     0.001
    0.152  -13.2519     0.101     0.006     0.666     0.004
    0.133  -13.2565     0.097     0.005     0.659     0.005
    0.114  -13.2589     0.097     0.005     0.661     0.006
    0.095  -13.2612     0.099     0.005     0.656     0.005
    0.076  -13.2630     0.100     0.005     0.665     0.004
    0.057  -13.2636     0.103     0.006     0.658     0.003
    0.038  -13.2627     0.104     0.006     0.663     0.002
    0.019  -13.2588     0.106     0.006     0.656     0.000
    0.000  -13.2535     0.111     0.006     0.658     0.001
 
# Band-Index   41
    0.000  -13.2461     0.098     0.005     0.664     0.004
    0.019  -13.2444     0.087     0.003     0.664     0.009
    0.038  -13.2440     0.086     0.002     0.662     0.010
    0.057  -13.2440     0.086     0.002     0.663     0.010
    0.076  -13.2439     0.089     0.002     0.664     0.009
    0.095  -13.2432     0.090     0.002     0.666     0.008
    0.114  -13.2413     0.097     0.002     0.664     0.007
    0.133  -13.2376     0.100     0.002     0.664     0.005
    0.152  -13.2321     0.108     0.002     0.666     0.003
    0.171  -13.2257     0.113     0.002     0.669     0.001
    0.190  -13.2196     0.114     0.002     0.666     0.001
    0.209  -13.2159     0.118     0.002     0.666     0.000
    0.228  -13.2157     0.117     0.002     0.663     0.000
    0.228  -13.2157     0.117     0.002     0.663     0.000
    0.239  -13.2158     0.115     0.002     0.667     0.000
    0.250  -13.2161     0.118     0.002     0.663     0.000
    0.261  -13.2165     0.115     0.002     0.666     0.000
    0.272  -13.2168     0.114     0.002     0.667     0.001
    0.283  -13.2171     0.109     0.002     0.671     0.001
    0.294  -13.2171     0.114     0.002     0.665     0.001
    0.305  -13.2167     0.110     0.003     0.664     0.002
    0.316  -13.2160     0.112     0.003     0.664     0.002
    0.327  -13.2146     0.109     0.004     0.666     0.002
    0.338  -13.2126     0.111     0.005     0.663     0.000
    0.349  -13.2105     0.111     0.006     0.663     0.000
    0.360  -13.2091     0.113     0.005     0.663     0.000
    0.360  -13.2091     0.113     0.005     0.663     0.000
    0.382  -13.2093     0.111     0.004     0.669     0.000
    0.404  -13.2067     0.115     0.002     0.665     0.000
    0.426  -13.2064     0.114     0.002     0.667     0.000
    0.449  -13.2107     0.115     0.002     0.664     0.000
    0.471  -13.2183     0.112     0.002     0.665     0.001
    0.493  -13.2266     0.103     0.002     0.664     0.003
    0.515  -13.2331     0.095     0.002     0.667     0.006
    0.537  -13.2374     0.092     0.002     0.663     0.008
    0.559  -13.2402     0.086     0.002     0.662     0.009
    0.581  -13.2422     0.087     0.003     0.662     0.010
    0.603  -13.2439     0.089     0.003     0.661     0.009
    0.625  -13.2461     0.098     0.005     0.664     0.004
 
# Band-Index   42
    0.625  -13.2408     0.092     0.003     0.660     0.008
    0.603  -13.2380     0.103     0.004     0.660     0.002
    0.581  -13.2316     0.109     0.004     0.664     0.002
    0.559  -13.2254     0.111     0.003     0.662     0.001
    0.537  -13.2199     0.112     0.003     0.666     0.001
    0.515  -13.2146     0.112     0.002     0.665     0.001
    0.493  -13.2093     0.112     0.002     0.664     0.001
    0.471  -13.2038     0.115     0.002     0.665     0.001
    0.449  -13.1982     0.115     0.001     0.665     0.000
    0.426  -13.1935     0.114     0.001     0.666     0.000
    0.404  -13.1911     0.114     0.001     0.666     0.000
    0.382  -13.1910     0.116     0.002     0.666     0.000
    0.360  -13.1930     0.113     0.002     0.667     0.000
    0.360  -13.1930     0.113     0.002     0.667     0.000
    0.349  -13.1933     0.115     0.002     0.666     0.000
    0.338  -13.1931     0.115     0.002     0.665     0.000
    0.327  -13.1928     0.116     0.002     0.667     0.000
    0.316  -13.1925     0.115     0.002     0.666     0.000
    0.305  -13.1925     0.113     0.002     0.667     0.000
    0.294  -13.1927     0.116     0.002     0.665     0.000
    0.283  -13.1932     0.113     0.003     0.668     0.000
    0.272  -13.1938     0.115     0.003     0.665     0.000
    0.261  -13.1944     0.114     0.003     0.667     0.001
    0.250  -13.1950     0.111     0.004     0.664     0.001
    0.239  -13.1954     0.112     0.005     0.669     0.001
    0.228  -13.1956     0.108     0.006     0.663     0.001
    0.228  -13.1956     0.108     0.006     0.663     0.001
    0.209  -13.1945     0.110     0.006     0.664     0.001
    0.190  -13.1925     0.109     0.006     0.663     0.000
    0.171  -13.1913     0.110     0.005     0.665     0.000
    0.152  -13.1921     0.108     0.005     0.662     0.001
    0.133  -13.1949     0.107     0.005     0.665     0.001
    0.114  -13.1994     0.105     0.005     0.661     0.001
    0.095  -13.2051     0.107     0.005     0.661     0.001
    0.076  -13.2119     0.107     0.005     0.662     0.001
    0.057  -13.2195     0.107     0.006     0.661     0.001
    0.038  -13.2278     0.107     0.006     0.662     0.001
    0.019  -13.2363     0.102     0.004     0.656     0.003
    0.000  -13.2408     0.092     0.003     0.660     0.008
 
# Band-Index   43
    0.000  -13.2250     0.103     0.005     0.662     0.002
    0.019  -13.2234     0.103     0.005     0.661     0.002
    0.038  -13.2191     0.107     0.005     0.660     0.001
    0.057  -13.2128     0.104     0.005     0.659     0.001
    0.076  -13.2052     0.109     0.005     0.660     0.001
    0.095  -13.1965     0.108     0.005     0.662     0.001
    0.114  -13.1872     0.107     0.005     0.662     0.000
    0.133  -13.1776     0.108     0.005     0.664     0.000
    0.152  -13.1687     0.114     0.005     0.663     0.000
    0.171  -13.1621     0.111     0.004     0.666     0.000
    0.190  -13.1597     0.113     0.002     0.667     0.000
    0.209  -13.1607     0.117     0.001     0.667     0.001
    0.228  -13.1615     0.116     0.001     0.670     0.001
    0.228  -13.1615     0.116     0.001     0.670     0.001
    0.239  -13.1615     0.116     0.001     0.667     0.001
    0.250  -13.1614     0.117     0.001     0.668     0.001
    0.261  -13.1614     0.116     0.001     0.668     0.001
    0.272  -13.1614     0.115     0.001     0.665     0.001
    0.283  -13.1615     0.115     0.001     0.666     0.000
    0.294  -13.1617     0.116     0.001     0.668     0.000
    0.305  -13.1620     0.117     0.001     0.667     0.000
    0.316  -13.1624     0.119     0.001     0.665     0.000
    0.327  -13.1629     0.116     0.001     0.669     0.000
    0.338  -13.1633     0.119     0.001     0.668     0.000
    0.349  -13.1635     0.118     0.000     0.669     0.000
    0.360  -13.1636     0.117     0.000     0.664     0.000
    0.360  -13.1636     0.117     0.000     0.664     0.000
    0.382  -13.1623     0.117     0.000     0.668     0.000
    0.404  -13.1618     0.118     0.000     0.667     0.000
    0.426  -13.1603     0.116     0.001     0.667     0.001
    0.449  -13.1580     0.116     0.003     0.668     0.000
    0.471  -13.1598     0.114     0.005     0.664     0.000
    0.493  -13.1661     0.112     0.006     0.663     0.000
    0.515  -13.1752     0.110     0.006     0.666     0.001
    0.537  -13.1863     0.108     0.006     0.662     0.002
    0.559  -13.1985     0.109     0.005     0.660     0.001
    0.581  -13.2106     0.106     0.005     0.658     0.001
    0.603  -13.2207     0.107     0.005     0.660     0.001
    0.625  -13.2250     0.103     0.005     0.662     0.002
 
# Band-Index   44
    0.625  -13.1874     0.110     0.004     0.663     0.000
    0.603  -13.1859     0.108     0.005     0.661     0.000
    0.581  -13.1812     0.109     0.005     0.660     0.000
    0.559  -13.1741     0.106     0.006     0.661     0.000
    0.537  -13.1650     0.106     0.007     0.666     0.000
    0.515  -13.1548     0.108     0.008     0.663     0.000
    0.493  -13.1444     0.110     0.008     0.662     0.000
    0.471  -13.1380     0.109     0.009     0.663     0.000
    0.449  -13.1404     0.109     0.009     0.663     0.000
    0.426  -13.1406     0.113     0.006     0.664     0.000
    0.404  -13.1389     0.113     0.006     0.666     0.000
    0.382  -13.1367     0.111     0.007     0.667     0.000
    0.360  -13.1352     0.108     0.008     0.665     0.000
    0.360  -13.1352     0.108     0.008     0.665     0.000
    0.349  -13.1344     0.109     0.008     0.662     0.000
    0.338  -13.1333     0.112     0.007     0.666     0.000
    0.327  -13.1321     0.112     0.007     0.661     0.000
    0.316  -13.1307     0.112     0.006     0.664     0.000
    0.305  -13.1292     0.112     0.005     0.664     0.000
    0.294  -13.1274     0.114     0.004     0.664     0.000
    0.283  -13.1257     0.113     0.003     0.665     0.000
    0.272  -13.1239     0.114     0.002     0.667     0.000
