    # Energy          Mo          Au           S          Si
   -13.63209    -6.26190    -0.23215   -41.79856    -0.34786
   -13.62909    -4.03460    -0.16192   -26.96326    -0.20863
   -13.62609    -3.14652    -0.13226   -21.06449    -0.14676
   -13.62309    -2.75193    -0.10770   -18.29426    -0.12106
   -13.62009    -3.23735    -0.12687   -21.48366    -0.14199
   -13.61709    -5.40641    -0.22844   -35.69855    -0.23300
   -13.61409    -1.52972    -0.03312   -10.21564    -0.08136
   -13.61109    -1.30606    -0.02075    -8.75706    -0.07606
   -13.60809    -2.09441    -0.05477   -14.68518    -0.16158
   -13.60509    -2.16292    -0.06979   -14.99152    -0.14511
   -13.60209    -3.36211    -0.12532   -22.80496    -0.18317
   -13.59909    -3.63697    -0.16086   -24.18128    -0.15369
   -13.59609    -3.49051    -0.12821   -22.94353    -0.13752
   -13.59309    -2.96863    -0.07817   -19.44431    -0.11843
   -13.59009    -3.25361    -0.05304   -21.28598    -0.13582
   -13.58709    -8.69984    -0.07534   -57.17806    -0.39610
   -13.58409    -3.87031    -0.03648   -25.76212    -0.21252
   -13.58109    -1.88607    -0.02532   -12.76571    -0.12570
   -13.57809    -1.80016    -0.04013   -12.11079    -0.11675
   -13.57509    -1.40567    -0.04166    -9.43809    -0.08764
   -13.57209    -1.81026    -0.05495   -12.21200    -0.11978
   -13.56909    -5.79610    -0.15204   -39.29038    -0.42136
   -13.56609    -4.92061    -0.14061   -33.39380    -0.35840
   -13.56309    -5.73348    -0.23593   -39.48950    -0.44331
   -13.56009    -3.22657    -0.11672   -22.44938    -0.27300
   -13.55709    -2.99310    -0.08548   -21.22783    -0.28457
   -13.55409    -4.50735    -0.09112   -31.58301    -0.41591
   -13.55109    -1.86675    -0.04726   -12.93783    -0.14217
   -13.54809    -1.41986    -0.04094    -9.72128    -0.09198
   -13.54509    -1.23993    -0.04208    -8.39682    -0.06783
   -13.54209    -1.33589    -0.05085    -9.04002    -0.07150
   -13.53909    -1.29441    -0.05796    -8.78406    -0.07281
   -13.53609    -1.92487    -0.08636   -13.02286    -0.10550
   -13.53309    -2.53969    -0.11325   -17.09052    -0.13707
   -13.53009    -6.54999    -0.25073   -44.23617    -0.31120
   -13.52709    -4.25972    -0.15340   -28.62010    -0.22198
   -13.52409    -3.24313    -0.12186   -21.74664    -0.18007
   -13.52109    -2.63446    -0.09906   -17.66030    -0.15949
   -13.51809    -2.44522    -0.09075   -16.34680    -0.17728
   -13.51509     0.00000     0.00000     0.00000     0.00000
   -13.51209    -0.65276    -0.01907    -4.47609    -0.06064
   -13.50909    -3.89970    -0.12877   -26.36666    -0.28994
   -13.50609    -7.83559    -0.23869   -52.47407    -0.52708
   -13.50309    -5.80814    -0.18098   -39.49746    -0.47325
   -13.50009    -3.89426    -0.06523   -26.71881    -0.39495
   -13.49709    -2.37914    -0.03730   -16.19157    -0.23151
   -13.49409    -1.82258    -0.02953   -12.33225    -0.16893
   -13.49109    -1.92420    -0.03388   -12.87799    -0.15173
   -13.48809    -2.69995    -0.05129   -17.76611    -0.16265
   -13.48509    -2.44076    -0.04210   -15.94445    -0.13226
   -13.48209    -2.93546    -0.04719   -18.86338    -0.13559
   -13.47909    -4.91456    -0.07346   -31.41429    -0.22310
   -13.47609    -2.28037    -0.03407   -14.23787    -0.07778
   -13.47309    -2.19131    -0.03340   -13.71289    -0.07630
   -13.47009    -2.37632    -0.03607   -14.80877    -0.07635
   -13.46709    -2.94936    -0.04897   -18.29370    -0.08279
   -13.46409    -2.95012    -0.04995   -18.27916    -0.08048
   -13.46109    -2.55197    -0.04468   -15.73123    -0.06013
   -13.45809    -4.11992    -0.09323   -26.00044    -0.13197
   -13.45509    -3.26592    -0.07906   -20.69408    -0.11562
   -13.45209    -2.21331    -0.05271   -14.19157    -0.09266
   -13.44909    -2.27589    -0.05129   -14.74182    -0.10398
   -13.44609    -2.50924    -0.05529   -16.39479    -0.12234
   -13.44309    -4.87922    -0.09682   -31.92108    -0.23910
   -13.44009    -3.05588    -0.05908   -19.97636    -0.14985
   -13.43709    -4.45924    -0.07474   -29.09129    -0.19922
   -13.43409    -4.75481    -0.07537   -30.90482    -0.19724
   -13.43109    -4.74944    -0.07655   -30.68453    -0.19817
   -13.42809    -4.60079    -0.07581   -29.63543    -0.18505
   -13.42509    -5.40357    -0.08517   -34.63453    -0.22508
   -13.42209    -5.79081    -0.09105   -37.12684    -0.23045
   -13.41909    -3.85894    -0.07202   -24.78452    -0.15555
   -13.41609    -3.53444    -0.06871   -22.71002    -0.14409
   -13.41309    -5.05509    -0.10558   -32.50811    -0.20901
   -13.41009    -1.69267    -0.03293   -10.94955    -0.07723
   -13.40709    -3.24236    -0.09747   -21.44126    -0.15700
   -13.40409    -3.65075    -0.11967   -24.13764    -0.18161
   -13.40109    -3.50055    -0.11891   -23.09418    -0.17941
   -13.39809    -3.50380    -0.12213   -23.11801    -0.18428
   -13.39509    -3.06254    -0.10212   -20.11451    -0.15939
   -13.39209    -4.42594    -0.13438   -28.64658    -0.21877
   -13.38909    -4.04578    -0.13006   -26.17181    -0.19838
   -13.38609    -2.30568    -0.08102   -15.03570    -0.10877
   -13.38309    -1.38252    -0.05469    -9.06912    -0.05392
   -13.38009    -1.61104    -0.06239   -10.48756    -0.05945
   -13.37709    -1.81680    -0.06878   -11.75356    -0.06466
   -13.37409    -2.41005    -0.09061   -15.47995    -0.08250
   -13.37109    -4.72010    -0.17820   -30.00026    -0.15379
   -13.36809    -2.88040    -0.11504   -18.34700    -0.09264
   -13.36509    -2.98604    -0.12148   -19.20619    -0.09942
   -13.36209    -3.03091    -0.13329   -19.34382    -0.09225
   -13.35909    -5.00511    -0.14106   -31.29099    -0.11939
   -13.35609    -5.08792    -0.12781   -31.92423    -0.12442
   -13.35309    -5.53879    -0.16793   -34.96234    -0.14103
   -13.35009    -4.89254    -0.19058   -31.13954    -0.12815
   -13.34709    -2.59182    -0.08642   -16.46955    -0.07085
   -13.34409    -4.50072    -0.18473   -28.58385    -0.11299
   -13.34109    -3.37079    -0.10238   -21.49183    -0.09945
   -13.33809    -2.18245    -0.06819   -13.89431    -0.06046
   -13.33509    -2.09940    -0.06254   -13.35708    -0.05806
   -13.33209    -1.94455    -0.05147   -12.36658    -0.05623
   -13.32909    -2.33683    -0.06847   -14.80376    -0.06447
   -13.32609    -2.50579    -0.07653   -15.81731    -0.06736
   -13.32309   -10.41867    -0.41737   -65.24257    -0.23120
   -13.32009    -7.11751    -0.23485   -44.72880    -0.15639
   -13.31709    -5.52969    -0.22596   -34.85834    -0.13878
   -13.31409    -3.11999    -0.14261   -19.74056    -0.09006
   -13.31109    -2.00996    -0.11847   -12.91433    -0.07598
   -13.30809    -0.86734    -0.04131    -5.50998    -0.02649
   -13.30509    -0.46811    -0.01624    -2.92653    -0.00981
   -13.30209     0.00000     0.00000     0.00000     0.00000
   -13.29909    -1.93990    -0.07643   -13.25700    -0.15126
   -13.29609    -7.73839    -0.27307   -51.03651    -0.42192
   -13.29309    -9.48911    -0.30547   -61.28957    -0.41868
   -13.29009    -3.74877    -0.14116   -24.97942    -0.22228
   -13.28709    -4.37284    -0.16647   -29.40143    -0.28706
   -13.28409    -8.19718    -0.32887   -55.88727    -0.59089
   -13.28109    -3.29719    -0.11316   -21.98131    -0.20946
   -13.27809    -3.44255    -0.10533   -22.52687    -0.19091
   -13.27509    -3.34419    -0.09469   -21.60245    -0.16437
   -13.27209    -3.44147    -0.15538   -22.32066    -0.15058
   -13.26909    -2.65814    -0.10407   -17.12656    -0.11869
   -13.26609    -2.73934    -0.11036   -17.65676    -0.12426
   -13.26309    -3.17501    -0.12348   -20.34839    -0.13881
   -13.26009    -4.93868    -0.18597   -31.65584    -0.21912
   -13.25709    -7.23568    -0.20898   -45.60524    -0.29901
   -13.25409    -4.80697    -0.17327   -30.96139    -0.22928
   -13.25109    -2.83572    -0.09040   -18.01553    -0.12287
   -13.24809    -2.71432    -0.08710   -17.26354    -0.11923
   -13.24509    -3.41300    -0.09929   -22.07095    -0.17763
   -13.24209    -3.44811    -0.10284   -22.53697    -0.19407
   -13.23909   -11.73821    -0.44827   -77.85974    -0.68866
   -13.23609    -6.27791    -0.20157   -41.20577    -0.37010
   -13.23309    -6.91700    -0.20919   -44.39131    -0.36118
   -13.23009    -2.46102    -0.10451   -16.26752    -0.13378
   -13.22709    -5.47670    -0.16849   -37.98496    -0.42539
   -13.22409    -4.80349    -0.14260   -32.77339    -0.33635
   -13.22109    -4.43458    -0.12743   -29.16820    -0.24052
   -13.21809    -4.43450    -0.11963   -28.41680    -0.19471
   -13.21509    -4.57683    -0.11513   -28.68619    -0.16407
   -13.21209    -6.71249    -0.17799   -41.27630    -0.18198
   -13.20909    -7.32621    -0.18076   -44.28436    -0.16248
   -13.20609    -4.81379    -0.13090   -29.44306    -0.11929
   -13.20309    -5.45320    -0.14226   -33.05004    -0.11807
   -13.20009    -4.43297    -0.11547   -26.67948    -0.08316
   -13.19709    -5.73751    -0.15088   -34.29551    -0.09186
   -13.19409    -5.41003    -0.16024   -32.43264    -0.08020
   -13.19109    -4.14148    -0.13709   -24.86127    -0.05542
   -13.18809    -2.54778    -0.09554   -15.41576    -0.03291
   -13.18509    -2.62100    -0.10097   -15.86525    -0.03216
   -13.18209    -3.11420    -0.11360   -18.76531    -0.03658
   -13.17909    -6.27173    -0.19645   -37.40653    -0.06887
   -13.17609    -9.49122    -0.25701   -55.82322    -0.09189
   -13.17309    -4.00401    -0.16270   -23.95637    -0.04452
   -13.17009    -2.16740    -0.10797   -13.06521    -0.02104
   -13.16709    -2.20650    -0.10229   -13.23387    -0.01964
   -13.16409    -2.57561    -0.12075   -15.56985    -0.01879
   -13.16109    -2.61552    -0.12075   -15.75820    -0.01857
   -13.15809    -2.78739    -0.12753   -16.75511    -0.01952
   -13.15509    -3.00925    -0.13326   -18.03546    -0.02120
   -13.15209    -3.40799    -0.14319   -20.34646    -0.02396
   -13.14909    -3.72922    -0.12364   -22.06299    -0.02538
   -13.14609    -5.83916    -0.15328   -34.22891    -0.04293
   -13.14309   -18.67542    -0.41446  -108.83898    -0.16462
   -13.14009    -2.03879    -0.06845   -12.09837    -0.01577
   -13.13709    -0.90884    -0.05370    -5.54748    -0.00491
   -13.13409    -1.67314    -0.07955   -10.04390    -0.01175
   -13.13109    -2.12282    -0.10137   -12.71775    -0.01568
   -13.12809    -3.38185    -0.15882   -20.21200    -0.02754
   -13.12509    -3.14496    -0.16106   -18.85908    -0.02477
   -13.12209    -3.06414    -0.17248   -18.44039    -0.02308
   -13.11909    -2.80224    -0.18311   -16.96252    -0.01830
   -13.11609    -4.47272    -0.24350   -26.78284    -0.03192
   -13.11309    -3.48208    -0.17437   -20.59227    -0.02488
   -13.11009    -3.38010    -0.16416   -19.92484    -0.02596
   -13.10709    -4.48848    -0.28594   -26.86269    -0.04185
   -13.10409    -3.67666    -0.21938   -21.93834    -0.03298
   -13.10109    -6.68088    -0.40436   -40.04909    -0.07084
   -13.09809    -7.64708    -0.49594   -46.02403    -0.08120
   -13.09509    -8.91473    -0.65820   -54.28829    -0.09501
   -13.09209    -1.42619    -0.02269    -8.03578    -0.00773
   -13.08909    -1.32927    -0.01942    -7.46721    -0.00675
   -13.08609    -1.23877    -0.01724    -6.94700    -0.00599
   -13.08309    -1.64509    -0.02760    -9.35501    -0.00779
   -13.08009    -2.15486    -0.05558   -12.46604    -0.01307
   -13.07709    -2.46855    -0.09687   -14.55721    -0.02032
   -13.07409    -3.12837    -0.14500   -18.66181    -0.02874
   -13.07109    -8.05971    -0.62883   -49.84010    -0.08976
   -13.06809    -5.05198    -0.39941   -31.15946    -0.04344
   -13.06509    -3.32771    -0.24223   -20.32785    -0.02434
   -13.06209    -9.27308    -0.58383   -56.59269    -0.07584
   -13.05909    -8.34951    -0.53250   -50.98209    -0.06820
   -13.05609    -5.35365    -0.35441   -32.71631    -0.04349
   -13.05309    -4.90572    -0.33639   -29.99708    -0.03793
   -13.05009    -2.95042    -0.22790   -18.19211    -0.02808
   -13.04709    -2.62565    -0.20356   -16.16888    -0.02429
   -13.04409    -3.51242    -0.22198   -21.40022    -0.02496
   -13.04109    -3.85610    -0.24434   -23.51376    -0.02601
   -13.03809    -3.88205    -0.24500   -23.58343    -0.02458
   -13.03509    -4.65735    -0.28067   -28.16219    -0.02665
   -13.03209    -4.91783    -0.29156   -29.65209    -0.02620
   -13.02909    -5.58400    -0.32653   -33.53505    -0.02692
   -13.02609    -4.56234    -0.27604   -27.45298    -0.02320
   -13.02309    -3.35073    -0.18223   -20.00150    -0.01192
   -13.02009    -3.24729    -0.17473   -19.35754    -0.01128
   -13.01709    -3.18811    -0.16903   -18.98166    -0.01094
   -13.01409    -3.02131    -0.15768   -17.96672    -0.01007
   -13.01109    -3.31087    -0.17683   -19.67068    -0.01023
   -13.00809    -3.10409    -0.14774   -18.36040    -0.00951
   -13.00509    -2.34981    -0.08887   -13.83360    -0.00793
   -13.00209    -2.16299    -0.07449   -12.69776    -0.00696
   -12.99909    -2.13076    -0.06672   -12.47949    -0.00679
   -12.99609    -1.20560    -0.03053    -7.02947    -0.00339
   -12.99309    -0.67421    -0.03418    -4.06223    -0.00136
   -12.99009    -1.42075    -0.07168    -8.54728    -0.00293
   -12.98709    -1.77531    -0.08897   -10.65260    -0.00367
   -12.98409    -3.31470    -0.20203   -19.85166    -0.00681
   -12.98109    -4.47801    -0.25506   -26.73144    -0.00886
   -12.97809    -5.47244    -0.30340   -32.59172    -0.01094
   -12.97509    -6.87582    -0.43365   -41.13733    -0.01474
   -12.97209    -5.33622    -0.33233   -31.92474    -0.01232
   -12.96909    -5.00156    -0.28115   -29.78769    -0.01032
   -12.96609    -2.29632    -0.16025   -13.81851    -0.00574
   -12.96309    -1.15160    -0.07754    -6.91871    -0.00295
   -12.96009     0.00000     0.00000     0.00000     0.00000
   -12.95709     0.00000     0.00000     0.00000     0.00000
   -12.95409     0.00000     0.00000     0.00000     0.00000
   -12.95109     0.00000     0.00000     0.00000     0.00000
   -12.94809     0.00000     0.00000     0.00000     0.00000
   -12.94509   -10.03713    -0.64362   -60.90281    -0.03200
   -12.94209    -6.55502    -0.40654   -39.65232    -0.02082
   -12.93909    -6.86521    -0.42496   -41.45842    -0.02167
   -12.93609    -5.35254    -0.33312   -32.28208    -0.01661
   -12.93309    -3.95973    -0.24345   -23.84092    -0.01165
   -12.93009    -3.69799    -0.22680   -22.23445    -0.01044
   -12.92709    -0.79910    -0.04886    -4.80135    -0.00220
   -12.92409     0.00000     0.00000     0.00000     0.00000
   -12.92109     0.00000     0.00000     0.00000     0.00000
   -12.91809     0.00000     0.00000     0.00000     0.00000
   -12.91509     0.00000     0.00000     0.00000     0.00000
   -12.91209     0.00000     0.00000     0.00000     0.00000
   -12.90909     0.00000     0.00000     0.00000     0.00000
   -12.90609     0.00000     0.00000     0.00000     0.00000
   -12.90309     0.00000     0.00000     0.00000     0.00000
   -12.90009     0.00000     0.00000     0.00000     0.00000
   -12.89709     0.00000     0.00000     0.00000     0.00000
   -12.89409     0.00000     0.00000     0.00000     0.00000
   -12.89109     0.00000     0.00000     0.00000     0.00000
   -12.88809     0.00000     0.00000     0.00000     0.00000
   -12.88509     0.00000     0.00000     0.00000     0.00000
   -12.88209     0.00000     0.00000     0.00000     0.00000
   -12.87909     0.00000     0.00000     0.00000     0.00000
   -12.87609     0.00000     0.00000     0.00000     0.00000
   -12.87309     0.00000     0.00000     0.00000     0.00000
   -12.87009     0.00000     0.00000     0.00000     0.00000
   -12.86709     0.00000     0.00000     0.00000     0.00000
   -12.86409     0.00000     0.00000     0.00000     0.00000
   -12.86109     0.00000     0.00000     0.00000     0.00000
   -12.85809     0.00000     0.00000     0.00000     0.00000
   -12.85509     0.00000     0.00000     0.00000     0.00000
   -12.85209     0.00000     0.00000     0.00000     0.00000
   -12.84909     0.00000     0.00000     0.00000     0.00000
   -12.84609     0.00000     0.00000     0.00000     0.00000
   -12.84309     0.00000     0.00000     0.00000     0.00000
   -12.84009     0.00000     0.00000     0.00000     0.00000
   -12.83709     0.00000     0.00000     0.00000     0.00000
   -12.83409     0.00000     0.00000     0.00000     0.00000
   -12.83109     0.00000     0.00000     0.00000     0.00000
   -12.82809     0.00000     0.00000     0.00000     0.00000
   -12.82509     0.00000     0.00000     0.00000     0.00000
   -12.82209     0.00000     0.00000     0.00000     0.00000
   -12.81909     0.00000     0.00000     0.00000     0.00000
   -12.81609     0.00000     0.00000     0.00000     0.00000
   -12.81309     0.00000     0.00000     0.00000     0.00000
   -12.81009     0.00000     0.00000     0.00000     0.00000
   -12.80709     0.00000     0.00000     0.00000     0.00000
   -12.80409     0.00000     0.00000     0.00000     0.00000
   -12.80109     0.00000     0.00000     0.00000     0.00000
   -12.79809     0.00000     0.00000     0.00000     0.00000
   -12.79509     0.00000     0.00000     0.00000     0.00000
   -12.79209     0.00000     0.00000     0.00000     0.00000
   -12.78909     0.00000     0.00000     0.00000     0.00000
   -12.78609     0.00000     0.00000     0.00000     0.00000
   -12.78309     0.00000     0.00000     0.00000     0.00000
   -12.78009     0.00000     0.00000     0.00000     0.00000
   -12.77709     0.00000     0.00000     0.00000     0.00000
   -12.77409     0.00000     0.00000     0.00000     0.00000
   -12.77109     0.00000     0.00000     0.00000     0.00000
