#K-Path(1/A)         Spin-Up(eV)   Spin-down(eV)
# NKPTS & NBANDS:  39 440
# Band-Index    1
   0.58068    -13.914252    -13.914109
   0.55865    -13.904481    -13.904332
   0.53663    -13.893833    -13.893683
   0.51460    -13.882905    -13.882755
   0.49258    -13.872119    -13.871969
   0.47055    -13.861959    -13.861807
   0.44852    -13.853029    -13.852871
   0.42650    -13.845875    -13.845707
   0.40447    -13.840620    -13.840435
   0.38245    -13.836903    -13.836700
   0.36042    -13.835106    -13.834903
   0.36042    -13.835106    -13.834903
   0.34942    -13.833231    -13.833030
   0.33843    -13.832789    -13.832593
   0.32743    -13.833675    -13.833488
   0.31643    -13.835338    -13.835160
   0.30544    -13.837313    -13.837141
   0.29444    -13.839310    -13.839143
   0.28344    -13.841157    -13.840995
   0.27245    -13.842750    -13.842592
   0.26145    -13.844028    -13.843872
   0.25045    -13.844958    -13.844804
   0.23946    -13.845521    -13.845368
   0.22846    -13.845710    -13.845557
   0.22846    -13.845710    -13.845557
   0.20942    -13.847113    -13.846958
   0.19038    -13.851163    -13.851002
   0.17134    -13.857342    -13.857174
   0.15231    -13.864917    -13.864742
   0.13327    -13.873257    -13.873076
   0.11423    -13.881940    -13.881756
   0.09519    -13.890706    -13.890522
   0.07615    -13.899374    -13.899194
   0.05711    -13.907787    -13.907614
   0.03808    -13.915671    -13.915512
   0.01904    -13.922201    -13.922061
   0.00000    -13.925075    -13.924947
 
# Band-Index   21
   0.00000    -13.855034    -13.854949
   0.01904    -13.852990    -13.852905
   0.03808    -13.847341    -13.847255
   0.05711    -13.839233    -13.839145
   0.07615    -13.829995    -13.829905
   0.09519    -13.820936    -13.820844
   0.11423    -13.813377    -13.813285
   0.13327    -13.808390    -13.808297
   0.15231    -13.805849    -13.805755
   0.17134    -13.804396    -13.804302
   0.19038    -13.802769    -13.802676
   0.20942    -13.800757    -13.800666
   0.22846    -13.799678    -13.799588
   0.22846    -13.799678    -13.799588
   0.23946    -13.799628    -13.799539
   0.25045    -13.799506    -13.799415
   0.26145    -13.799392    -13.799300
   0.27245    -13.799444    -13.799348
   0.28344    -13.799924    -13.799821
   0.29444    -13.801208    -13.801094
   0.30544    -13.803580    -13.803453
   0.31643    -13.806851    -13.806714
   0.32743    -13.810377    -13.810237
   0.33843    -13.813365    -13.813224
   0.34942    -13.815075    -13.814931
   0.36042    -13.815313    -13.815163
   0.36042    -13.815313    -13.815163
   0.38245    -13.813810    -13.813676
   0.40447    -13.810695    -13.810565
   0.42650    -13.810916    -13.810800
   0.44852    -13.813733    -13.813623
   0.47055    -13.817012    -13.816903
   0.49258    -13.820956    -13.820847
   0.51460    -13.826614    -13.826505
   0.53663    -13.834194    -13.834087
   0.55865    -13.842335    -13.842235
   0.58068    -13.849207    -13.849115
   0.60271    -13.853574    -13.853488
   0.62473    -13.855034    -13.854949
 
# Band-Index   22
   0.62473    -13.788526    -13.788428
   0.60271    -13.788354    -13.788254
   0.58068    -13.787983    -13.787876
   0.55865    -13.787631    -13.787513
   0.53663    -13.787101    -13.786966
   0.51460    -13.785731    -13.785578
   0.49258    -13.783744    -13.783578
   0.47055    -13.783588    -13.783425
   0.44852    -13.787388    -13.787241
   0.42650    -13.793472    -13.793349
   0.40447    -13.797033    -13.796936
   0.38245    -13.795648    -13.795559
   0.36042    -13.792954    -13.792861
   0.36042    -13.792954    -13.792861
   0.34942    -13.791930    -13.791836
   0.33843    -13.790996    -13.790900
   0.32743    -13.790101    -13.789999
   0.31643    -13.789055    -13.788945
   0.30544    -13.787515    -13.787392
   0.29444    -13.785119    -13.784979
   0.28344    -13.781883    -13.781732
   0.27245    -13.778301    -13.778145
   0.26145    -13.774983    -13.774828
   0.25045    -13.772421    -13.772273
   0.23946    -13.770879    -13.770738
   0.22846    -13.770377    -13.770240
   0.22846    -13.770377    -13.770240
   0.20942    -13.768909    -13.768773
   0.19038    -13.767090    -13.766950
   0.17134    -13.768103    -13.767959
   0.15231    -13.771302    -13.771158
   0.13327    -13.774618    -13.774477
   0.11423    -13.776487    -13.776351
   0.09519    -13.777183    -13.777055
   0.07615    -13.778567    -13.778451
   0.05711    -13.781558    -13.781452
   0.03808    -13.785025    -13.784924
   0.01904    -13.787596    -13.787497
   0.00000    -13.788526    -13.788428
 
# Band-Index   23
   0.00000    -13.749831    -13.749732
   0.01904    -13.750108    -13.750005
   0.03808    -13.751004    -13.750890
   0.05711    -13.752211    -13.752086
   0.07615    -13.752374    -13.752245
   0.09519    -13.750063    -13.749937
   0.11423    -13.746035    -13.745913
   0.13327    -13.742680    -13.742563
   0.15231    -13.742121    -13.742004
   0.17134    -13.744789    -13.744664
   0.19038    -13.748485    -13.748344
   0.20942    -13.750450    -13.750294
   0.22846    -13.750841    -13.750682
   0.22846    -13.750841    -13.750682
   0.23946    -13.750723    -13.750569
   0.25045    -13.750213    -13.750072
   0.26145    -13.749044    -13.748917
   0.27245    -13.747118    -13.747002
   0.28344    -13.744538    -13.744429
   0.29444    -13.741493    -13.741388
   0.30544    -13.738184    -13.738079
   0.31643    -13.734783    -13.734677
   0.32743    -13.731421    -13.731312
   0.33843    -13.728186    -13.728074
   0.34942    -13.725128    -13.725012
   0.36042    -13.722276    -13.722156
   0.36042    -13.722276    -13.722156
   0.38245    -13.717305    -13.717178
   0.40447    -13.713616    -13.713482
   0.42650    -13.714143    -13.714002
   0.44852    -13.720954    -13.720829
   0.47055    -13.726897    -13.726802
   0.49258    -13.729751    -13.729672
   0.51460    -13.731676    -13.731591
   0.53663    -13.734677    -13.734578
   0.55865    -13.738872    -13.738765
   0.58068    -13.743773    -13.743667
   0.60271    -13.748077    -13.747976
   0.62473    -13.749831    -13.749732
 
# Band-Index   24
   0.62473    -13.699744    -13.699637
   0.60271    -13.700290    -13.700193
   0.58068    -13.700657    -13.700574
   0.55865    -13.700991    -13.700906
   0.53663    -13.702726    -13.702626
   0.51460    -13.704923    -13.704804
   0.49258    -13.706013    -13.705877
   0.47055    -13.705823    -13.705676
   0.44852    -13.705459    -13.705307
   0.42650    -13.704448    -13.704277
   0.40447    -13.698186    -13.697976
   0.38245    -13.690529    -13.690283
   0.36042    -13.685147    -13.684872
   0.36042    -13.685147    -13.684872
   0.34942    -13.683079    -13.682817
   0.33843    -13.681811    -13.681571
   0.32743    -13.681591    -13.681382
   0.31643    -13.682521    -13.682342
   0.30544    -13.684322    -13.684163
   0.29444    -13.686589    -13.686442
   0.28344    -13.689054    -13.688915
   0.27245    -13.691564    -13.691431
   0.26145    -13.693972    -13.693847
   0.25045    -13.696056    -13.695938
   0.23946    -13.697508    -13.697396
   0.22846    -13.698034    -13.697924
   0.22846    -13.698034    -13.697924
   0.20942    -13.698428    -13.698319
   0.19038    -13.699207    -13.699101
   0.17134    -13.699421    -13.699319
   0.15231    -13.698387    -13.698293
   0.13327    -13.697012    -13.696925
   0.11423    -13.696990    -13.696906
   0.09519    -13.698332    -13.698252
   0.07615    -13.700432    -13.700357
   0.05711    -13.702344    -13.702269
   0.03808    -13.702830    -13.702747
   0.01904    -13.701411    -13.701316
   0.00000    -13.699744    -13.699637
 
# Band-Index   25
   0.00000    -13.695096    -13.695010
   0.01904    -13.692787    -13.692691
   0.03808    -13.689210    -13.689108
   0.05711    -13.685832    -13.685726
   0.07615    -13.682801    -13.682689
   0.09519    -13.680513    -13.680398
   0.11423    -13.680117    -13.679997
   0.13327    -13.680934    -13.680798
   0.15231    -13.679957    -13.679809
   0.17134    -13.676797    -13.676649
   0.19038    -13.673038    -13.672897
   0.20942    -13.670128    -13.669996
   0.22846    -13.669034    -13.668907
   0.22846    -13.669034    -13.668907
   0.23946    -13.668854    -13.668722
   0.25045    -13.668387    -13.668241
   0.26145    -13.667835    -13.667665
   0.27245    -13.667457    -13.667259
   0.28344    -13.667435    -13.667210
   0.29444    -13.667761    -13.667519
   0.30544    -13.668251    -13.668002
   0.31643    -13.668570    -13.668330
   0.32743    -13.668328    -13.668109
   0.33843    -13.667384    -13.667190
   0.34942    -13.666106    -13.665930
   0.36042    -13.665067    -13.664901
   0.36042    -13.665067    -13.664901
   0.38245    -13.664359    -13.664171
   0.40447    -13.664939    -13.664735
   0.42650    -13.664716    -13.664504
   0.44852    -13.663017    -13.662806
   0.47055    -13.661097    -13.660909
   0.49258    -13.664071    -13.663944
   0.51460    -13.672551    -13.672456
   0.53663    -13.681930    -13.681844
   0.55865    -13.689298    -13.689207
   0.58068    -13.692912    -13.692814
   0.60271    -13.694398    -13.694305
   0.62473    -13.695096    -13.695010
 
# Band-Index   26
   0.62473    -13.647312    -13.647108
   0.60271    -13.648080    -13.647898
   0.58068    -13.648522    -13.648369
   0.55865    -13.647229    -13.647100
   0.53663    -13.644793    -13.644680
   0.51460    -13.643873    -13.643747
   0.49258    -13.645536    -13.645394
   0.47055    -13.643383    -13.643276
   0.44852    -13.635889    -13.635798
   0.42650    -13.627848    -13.627762
   0.40447    -13.621746    -13.621660
   0.38245    -13.619141    -13.619049
   0.36042    -13.618004    -13.617908
   0.36042    -13.618004    -13.617908
   0.34942    -13.615891    -13.615788
   0.33843    -13.614433    -13.614333
   0.32743    -13.616659    -13.616570
   0.31643    -13.621368    -13.621275
   0.30544    -13.626716    -13.626612
   0.29444    -13.631929    -13.631809
   0.28344    -13.636523    -13.636380
   0.27245    -13.640163    -13.639990
   0.26145    -13.642711    -13.642505
   0.25045    -13.644262    -13.644029
   0.23946    -13.645049    -13.644800
   0.22846    -13.645285    -13.645030
   0.22846    -13.645285    -13.645030
   0.20942    -13.645517    -13.645265
   0.19038    -13.646506    -13.646262
   0.17134    -13.648606    -13.648375
   0.15231    -13.651682    -13.651472
   0.13327    -13.655140    -13.654962
   0.11423    -13.657806    -13.657671
   0.09519    -13.658409    -13.658313
   0.07615    -13.657359    -13.657273
   0.05711    -13.655511    -13.655409
   0.03808    -13.652861    -13.652731
   0.01904    -13.649494    -13.649325
   0.00000    -13.647312    -13.647108
 
# Band-Index   27
   0.00000    -13.635178    -13.635092
   0.01904    -13.631625    -13.631504
   0.03808    -13.624575    -13.624415
   0.05711    -13.617570    -13.617369
   0.07615    -13.614788    -13.614541
   0.09519    -13.616703    -13.616462
   0.11423    -13.617529    -13.617334
   0.13327    -13.615522    -13.615380
   0.15231    -13.611814    -13.611713
   0.17134    -13.608083    -13.608000
   0.19038    -13.605263    -13.605181
   0.20942    -13.603425    -13.603337
   0.22846    -13.602723    -13.602631
   0.22846    -13.602723    -13.602631
   0.23946    -13.602730    -13.602638
   0.25045    -13.602758    -13.602667
   0.26145    -13.602823    -13.602734
   0.27245    -13.602951    -13.602864
   0.28344    -13.603169    -13.603085
   0.29444    -13.603510    -13.603431
   0.30544    -13.604032    -13.603959
   0.31643    -13.604918    -13.604850
   0.32743    -13.606588    -13.606516
   0.33843    -13.608029    -13.607960
   0.34942    -13.607642    -13.607578
   0.36042    -13.607234    -13.607169
   0.36042    -13.607234    -13.607169
   0.38245    -13.607603    -13.607536
   0.40447    -13.605653    -13.605581
   0.42650    -13.604071    -13.603995
   0.44852    -13.605708    -13.605616
   0.47055    -13.610458    -13.610337
   0.49258    -13.616730    -13.616562
   0.51460    -13.621312    -13.621083
   0.53663    -13.622130    -13.621880
   0.55865    -13.623259    -13.623051
   0.58068    -13.627456    -13.627299
   0.60271    -13.632609    -13.632496
   0.62473    -13.635178    -13.635092
 
# Band-Index   28
   0.62473    -13.571151    -13.570982
   0.60271    -13.573215    -13.573034
   0.58068    -13.577946    -13.577756
   0.55865    -13.582185    -13.582011
   0.53663    -13.582678    -13.582531
   0.51460    -13.579411    -13.579278
   0.49258    -13.575878    -13.575750
   0.47055    -13.576481    -13.576360
   0.44852    -13.581652    -13.581532
   0.42650    -13.587814    -13.587694
   0.40447    -13.592032    -13.591923
   0.38245    -13.594250    -13.594157
   0.36042    -13.597671    -13.597585
   0.36042    -13.597671    -13.597585
   0.34942    -13.599877    -13.599788
   0.33843    -13.601328    -13.601228
   0.32743    -13.600895    -13.600774
   0.31643    -13.598226    -13.598090
   0.30544    -13.594122    -13.593985
   0.29444    -13.589674    -13.589542
   0.28344    -13.585404    -13.585279
   0.27245    -13.581583    -13.581465
   0.26145    -13.578392    -13.578282
   0.25045    -13.575980    -13.575876
   0.23946    -13.574469    -13.574371
   0.22846    -13.573954    -13.573857
   0.22846    -13.573954    -13.573857
   0.20942    -13.572699    -13.572602
   0.19038    -13.569325    -13.569229
   0.17134    -13.564397    -13.564296
   0.15231    -13.563911    -13.563759
   0.13327    -13.571465    -13.571306
   0.11423    -13.579726    -13.579564
   0.09519    -13.587862    -13.587701
   0.07615    -13.593553    -13.593383
   0.05711    -13.591807    -13.591603
   0.03808    -13.584211    -13.583999
   0.01904    -13.575760    -13.575565
   0.00000    -13.571151    -13.570982
 
# Band-Index   29
   0.00000    -13.555688    -13.555412
   0.01904    -13.552106    -13.551860
   0.03808    -13.546336    -13.546121
   0.05711    -13.541450    -13.541259
   0.07615    -13.538225    -13.538054
   0.09519    -13.537589    -13.537439
   0.11423    -13.541378    -13.541258
   0.13327    -13.548903    -13.548806
   0.15231    -13.556612    -13.556526
   0.17134    -13.555626    -13.555507
   0.19038    -13.549441    -13.549331
   0.20942    -13.544915    -13.544813
   0.22846    -13.543265    -13.543165
   0.22846    -13.543265    -13.543165
   0.23946    -13.542953    -13.542853
   0.25045    -13.542050    -13.541950
   0.26145    -13.540646    -13.540546
   0.27245    -13.538870    -13.538769
   0.28344    -13.536921    -13.536817
   0.29444    -13.535220    -13.535111
   0.30544    -13.534632    -13.534509
   0.31643    -13.535422    -13.535286
   0.32743    -13.536703    -13.536560
   0.33843    -13.537845    -13.537699
   0.34942    -13.538533    -13.538386
   0.36042    -13.538602    -13.538456
   0.36042    -13.538602    -13.538456
   0.38245    -13.537024    -13.536893
   0.40447    -13.538751    -13.538632
   0.42650    -13.544376    -13.544232
   0.44852    -13.550338    -13.550177
   0.47055    -13.554748    -13.554582
   0.49258    -13.555498    -13.555333
   0.51460    -13.554080    -13.553912
   0.53663    -13.553387    -13.553209
   0.55865    -13.553582    -13.553386
   0.58068    -13.554283    -13.554060
   0.60271    -13.555192    -13.554936
   0.62473    -13.555688    -13.555412
 
# Band-Index   30
   0.62473    -13.474962    -13.474850
   0.60271    -13.478230    -13.478125
   0.58068    -13.487917    -13.487823
   0.55865    -13.500588    -13.500500
   0.53663    -13.513023    -13.512937
   0.51460    -13.523104    -13.523017
   0.49258    -13.529078    -13.528982
   0.47055    -13.530795    -13.530686
