    # Energy          Mo           S          Si
   -13.41121    -3.93846   -24.73223    -0.00100
   -13.40821    -5.30946   -33.54586    -0.00139
   -13.40521    -5.86959   -37.39029    -0.00161
   -13.40221    -4.47795   -28.38908    -0.00119
   -13.39921    -4.76516   -30.14807    -0.00125
   -13.39621    -5.26429   -33.11434    -0.00134
   -13.39321    -5.07425   -31.46522    -0.00119
   -13.39021    -5.20374   -32.15998    -0.00119
   -13.38721    -4.92902   -30.16771    -0.00106
   -13.38421    -6.99442   -41.85764    -0.00129
   -13.38121    -8.09505   -48.31670    -0.00148
   -13.37821    -4.79278   -29.03223    -0.00095
   -13.37521    -4.10675   -25.05606    -0.00086
   -13.37221    -4.80725   -29.58467    -0.00107
   -13.36921    -4.88832   -29.95200    -0.00105
   -13.36621    -4.73257   -28.88508    -0.00099
   -13.36321    -5.32004   -32.12420    -0.00105
   -13.36021    -5.50766   -33.12207    -0.00105
   -13.35721    -5.64906   -33.89756    -0.00105
   -13.35421    -5.67124   -33.99912    -0.00105
   -13.35121    -9.44233   -58.97579    -0.00222
   -13.34821    -6.72507   -41.40234    -0.00145
   -13.34521    -6.16460   -37.46177    -0.00122
   -13.34221    -5.31949   -32.13438    -0.00101
   -13.33921    -5.40854   -32.69722    -0.00101
   -13.33621    -6.50346   -39.07294    -0.00114
   -13.33321    -5.12290   -31.16040    -0.00099
   -13.33021    -7.72179   -46.94409    -0.00146
   -13.32721    -3.75917   -22.79043    -0.00070
   -13.32421    -4.49198   -27.21009    -0.00085
   -13.32121    -4.70284   -28.39034    -0.00085
   -13.31821    -4.79660   -29.00356    -0.00087
   -13.31521    -6.17785   -37.45482    -0.00106
   -13.31221    -6.52773   -39.45634    -0.00118
   -13.30921    -6.59622   -39.70355    -0.00118
   -13.30621    -6.97458   -41.59854    -0.00116
   -13.30321    -6.09323   -36.33965    -0.00101
   -13.30021    -5.05631   -30.10115    -0.00081
   -13.29721   -17.28810  -100.90590    -0.00223
   -13.29421    -7.18941   -42.69321    -0.00108
   -13.29121   -14.13883   -84.55687    -0.00214
   -13.28821    -9.91812   -59.71756    -0.00167
   -13.28521    -4.63895   -27.41283    -0.00064
   -13.28221    -6.58645   -39.67401    -0.00115
   -13.27921    -5.34438   -31.85337    -0.00083
   -13.27621    -5.40511   -32.16251    -0.00083
   -13.27321    -5.46078   -32.46552    -0.00083
   -13.27021    -5.70234   -33.99787    -0.00089
   -13.26721    -5.31558   -31.65310    -0.00081
   -13.26421    -6.13666   -36.54619    -0.00094
   -13.26121    -5.71371   -33.99400    -0.00086
   -13.25821    -6.75201   -40.38067    -0.00111
   -13.25521    -6.22325   -37.17717    -0.00101
   -13.25221    -6.18105   -36.90866    -0.00100
   -13.24921    -6.32638   -37.74994    -0.00102
   -13.24621    -6.08508   -36.28236    -0.00096
   -13.24321    -6.03160   -35.96969    -0.00095
   -13.24021    -6.13335   -36.61874    -0.00097
   -13.23721    -6.36802   -38.11058    -0.00101
   -13.23421    -9.97202   -60.01984    -0.00177
   -13.23121   -10.77713   -64.28224    -0.00178
   -13.22821    -7.32311   -43.53629    -0.00108
   -13.22521    -6.11051   -36.34231    -0.00090
   -13.22221    -5.97904   -35.40249    -0.00081
   -13.21921    -6.80055   -40.21388    -0.00087
   -13.21621    -5.00301   -29.63657    -0.00065
   -13.21321    -5.37607   -31.83263    -0.00073
   -13.21021    -5.79532   -34.35701    -0.00085
   -13.20721    -6.22700   -36.87440    -0.00091
   -13.20421    -5.16963   -30.83785    -0.00083
   -13.20121    -4.43065   -26.22709    -0.00060
   -13.19821    -4.30748   -25.33150    -0.00056
   -13.19521    -6.69898   -39.28760    -0.00084
   -13.19221    -3.60731   -21.19072    -0.00047
   -13.18921    -3.51548   -20.68695    -0.00048
   -13.18621    -5.08763   -29.97434    -0.00064
   -13.18321    -6.55122   -38.64931    -0.00086
   -13.18021    -7.63290   -45.24143    -0.00110
   -13.17721    -5.18256   -30.46612    -0.00066
   -13.17421   -10.26004   -60.19930    -0.00128
   -13.17121    -6.97545   -40.92616    -0.00086
   -13.16821    -8.68602   -50.74542    -0.00103
   -13.16521    -9.18057   -53.64539    -0.00114
   -13.16221    -7.31982   -42.74404    -0.00088
   -13.15921    -8.63704   -50.50941    -0.00096
   -13.15621    -7.56195   -44.06148    -0.00088
   -13.15321    -8.93809   -51.81920    -0.00102
   -13.15021    -8.25475   -47.81660    -0.00094
   -13.14721    -7.02653   -40.54112    -0.00082
   -13.14421    -6.60436   -37.97069    -0.00078
   -13.14121    -6.65577   -38.17779    -0.00078
   -13.13821    -7.60960   -43.71317    -0.00084
   -13.13521    -9.81760   -56.59770    -0.00102
   -13.13221   -16.30006   -93.85991    -0.00171
   -13.12921   -12.86728   -73.97022    -0.00132
   -13.12621   -15.43323   -88.58488    -0.00149
   -13.12321   -10.30212   -58.98422    -0.00101
   -13.12021    -7.01925   -40.33621    -0.00069
   -13.11721    -7.06203   -40.51182    -0.00068
   -13.11421    -6.62419   -37.97591    -0.00062
   -13.11121    -9.45027   -54.01478    -0.00088
   -13.10821    -7.03144   -40.25362    -0.00068
   -13.10521    -6.38223   -36.56146    -0.00064
   -13.10221   -10.07038   -57.49074    -0.00101
   -13.09921    -9.11242   -52.11349    -0.00086
   -13.09621    -7.51512   -43.30635    -0.00071
   -13.09321    -7.67633   -44.28406    -0.00072
   -13.09021    -7.71087   -44.53569    -0.00072
   -13.08721    -7.24302   -41.72094    -0.00071
   -13.08421    -9.36830   -53.57680    -0.00091
   -13.08121    -7.31210   -41.95823    -0.00066
   -13.07821    -5.81411   -33.35121    -0.00049
   -13.07521    -5.53684   -31.75505    -0.00045
   -13.07221    -6.20498   -35.75416    -0.00049
   -13.06921    -6.88979   -39.78649    -0.00052
   -13.06621    -6.95971   -40.28076    -0.00051
   -13.06321    -7.69888   -44.68180    -0.00055
   -13.06021    -7.63295   -44.19308    -0.00056
   -13.05721    -6.86247   -39.66519    -0.00051
   -13.05421    -6.00651   -34.62706    -0.00046
   -13.05121    -5.94192   -34.20007    -0.00046
   -13.04821    -5.77375   -33.15032    -0.00046
   -13.04521    -5.82136   -33.31998    -0.00048
   -13.04221    -5.54741   -31.61241    -0.00047
   -13.03921    -4.09700   -23.26765    -0.00034
   -13.03621    -3.97382   -22.56068    -0.00032
   -13.03321    -4.07754   -23.13861    -0.00032
   -13.03021    -4.38824   -24.88477    -0.00034
   -13.02721    -3.31759   -18.86278    -0.00025
   -13.02421    -4.24159   -24.08430    -0.00032
   -13.02121    -3.86202   -21.91899    -0.00029
   -13.01821    -3.17457   -18.01147    -0.00022
   -13.01521    -3.40013   -19.27537    -0.00024
   -13.01221    -2.41088   -13.75355    -0.00015
   -13.00921    -1.80223   -10.26842    -0.00011
   -13.00621    -6.70481   -37.92849    -0.00037
   -13.00321    -4.95417   -28.08661    -0.00029
   -13.00021    -5.18646   -29.39774    -0.00030
   -12.99721    -4.95547   -28.08401    -0.00029
   -12.99421    -4.12195   -23.36406    -0.00025
   -12.99121    -3.83527   -21.74001    -0.00023
   -12.98821    -3.87775   -21.98288    -0.00023
   -12.98521    -5.57293   -31.60957    -0.00034
   -12.98221    -2.16781   -12.26446    -0.00013
   -12.97921    -2.35068   -13.29914    -0.00014
   -12.97621    -2.59511   -14.68215    -0.00015
   -12.97321    -3.00734   -17.01509    -0.00017
   -12.97021    -3.43686   -19.44833    -0.00019
   -12.96721    -4.83472   -27.36555    -0.00027
   -12.96421    -3.43424   -19.43427    -0.00019
   -12.96121    -3.34635   -18.93530    -0.00018
   -12.95821    -3.29332   -18.63215    -0.00018
   -12.95521    -3.40995   -19.28924    -0.00018
   -12.95221    -4.33722   -24.53118    -0.00022
   -12.94921     0.00000     0.00000     0.00000
   -12.94621     0.00000     0.00000     0.00000
   -12.94321     0.00000     0.00000     0.00000
   -12.94021     0.00000     0.00000     0.00000
   -12.93721     0.00000     0.00000     0.00000
   -12.93421     0.00000     0.00000     0.00000
   -12.93121     0.00000     0.00000     0.00000
   -12.92821     0.00000     0.00000     0.00000
   -12.92521     0.00000     0.00000     0.00000
   -12.92221     0.00000     0.00000     0.00000
   -12.91921     0.00000     0.00000     0.00000
   -12.91621     0.00000     0.00000     0.00000
   -12.91321     0.00000     0.00000     0.00000
   -12.91021     0.00000     0.00000     0.00000
   -12.90721     0.00000     0.00000     0.00000
   -12.90421     0.00000     0.00000     0.00000
   -12.90121     0.00000     0.00000     0.00000
   -12.89821     0.00000     0.00000     0.00000
   -12.89521     0.00000     0.00000     0.00000
   -12.89221     0.00000     0.00000     0.00000
   -12.88921     0.00000     0.00000     0.00000
   -12.88621     0.00000     0.00000     0.00000
   -12.88321     0.00000     0.00000     0.00000
   -12.88021     0.00000     0.00000     0.00000
   -12.87721     0.00000     0.00000     0.00000
   -12.87421     0.00000     0.00000     0.00000
   -12.87121     0.00000     0.00000     0.00000
   -12.86821     0.00000     0.00000     0.00000
   -12.86521     0.00000     0.00000     0.00000
   -12.86221     0.00000     0.00000     0.00000
   -12.85921     0.00000     0.00000     0.00000
   -12.85621     0.00000     0.00000     0.00000
   -12.85321     0.00000     0.00000     0.00000
   -12.85021     0.00000     0.00000     0.00000
   -12.84721     0.00000     0.00000     0.00000
   -12.84421     0.00000     0.00000     0.00000
   -12.84121     0.00000     0.00000     0.00000
   -12.83821     0.00000     0.00000     0.00000
   -12.83521     0.00000     0.00000     0.00000
   -12.83221     0.00000     0.00000     0.00000
   -12.82921     0.00000     0.00000     0.00000
   -12.82621     0.00000     0.00000     0.00000
   -12.82321     0.00000     0.00000     0.00000
   -12.82021     0.00000     0.00000     0.00000
   -12.81721     0.00000     0.00000     0.00000
   -12.81421     0.00000     0.00000     0.00000
   -12.81121     0.00000     0.00000     0.00000
   -12.80821     0.00000     0.00000     0.00000
   -12.80521     0.00000     0.00000     0.00000
   -12.80221     0.00000     0.00000     0.00000
   -12.79921     0.00000     0.00000     0.00000
   -12.79621     0.00000     0.00000     0.00000
   -12.79321     0.00000     0.00000     0.00000
   -12.79021     0.00000     0.00000     0.00000
   -12.78721     0.00000     0.00000     0.00000
   -12.78421     0.00000     0.00000     0.00000
   -12.78121     0.00000     0.00000     0.00000
   -12.77821     0.00000     0.00000     0.00000
   -12.77521     0.00000     0.00000     0.00000
   -12.77221     0.00000     0.00000     0.00000
   -12.76921     0.00000     0.00000     0.00000
   -12.76621     0.00000     0.00000     0.00000
   -12.76321     0.00000     0.00000     0.00000
   -12.76021     0.00000     0.00000     0.00000
   -12.75721     0.00000     0.00000     0.00000
   -12.75421     0.00000     0.00000     0.00000
   -12.75121     0.00000     0.00000     0.00000
   -12.74821     0.00000     0.00000     0.00000
   -12.74521     0.00000     0.00000     0.00000
   -12.74221     0.00000     0.00000     0.00000
   -12.73921     0.00000     0.00000     0.00000
   -12.73621     0.00000     0.00000     0.00000
   -12.73321     0.00000     0.00000     0.00000
   -12.73021     0.00000     0.00000     0.00000
   -12.72721     0.00000     0.00000     0.00000
   -12.72421     0.00000     0.00000     0.00000
   -12.72121     0.00000     0.00000     0.00000
   -12.71821     0.00000     0.00000     0.00000
   -12.71521     0.00000     0.00000     0.00000
   -12.71221     0.00000     0.00000     0.00000
   -12.70921     0.00000     0.00000     0.00000
   -12.70621     0.00000     0.00000     0.00000
   -12.70321     0.00000     0.00000     0.00000
   -12.70021     0.00000     0.00000     0.00000
   -12.69721     0.00000     0.00000     0.00000
   -12.69421     0.00000     0.00000     0.00000
   -12.69121     0.00000     0.00000     0.00000
   -12.68821     0.00000     0.00000     0.00000
   -12.68521     0.00000     0.00000     0.00000
   -12.68221     0.00000     0.00000     0.00000
   -12.67921     0.00000     0.00000     0.00000
   -12.67621     0.00000     0.00000     0.00000
   -12.67321     0.00000     0.00000     0.00000
   -12.67021     0.00000     0.00000     0.00000
   -12.66721     0.00000     0.00000     0.00000
   -12.66421     0.00000     0.00000     0.00000
   -12.66121     0.00000     0.00000     0.00000
   -12.65821     0.00000     0.00000     0.00000
   -12.65521     0.00000     0.00000     0.00000
   -12.65221     0.00000     0.00000     0.00000
   -12.64921     0.00000     0.00000     0.00000
   -12.64621     0.00000     0.00000     0.00000
   -12.64321     0.00000     0.00000     0.00000
   -12.64021     0.00000     0.00000     0.00000
   -12.63721     0.00000     0.00000     0.00000
   -12.63421     0.00000     0.00000     0.00000
   -12.63121     0.00000     0.00000     0.00000
   -12.62821     0.00000     0.00000     0.00000
   -12.62521     0.00000     0.00000     0.00000
   -12.62221     0.00000     0.00000     0.00000
   -12.61921     0.00000     0.00000     0.00000
   -12.61621     0.00000     0.00000     0.00000
   -12.61321     0.00000     0.00000     0.00000
   -12.61021     0.00000     0.00000     0.00000
   -12.60721     0.00000     0.00000     0.00000
   -12.60421     0.00000     0.00000     0.00000
   -12.60121     0.00000     0.00000     0.00000
   -12.59821     0.00000     0.00000     0.00000
   -12.59521     0.00000     0.00000     0.00000
   -12.59221     0.00000     0.00000     0.00000
   -12.58921     0.00000     0.00000     0.00000
   -12.58621     0.00000     0.00000     0.00000
   -12.58321     0.00000     0.00000     0.00000
   -12.58021     0.00000     0.00000     0.00000
   -12.57721     0.00000     0.00000     0.00000
   -12.57421     0.00000     0.00000     0.00000
   -12.57121     0.00000     0.00000     0.00000
   -12.56821     0.00000     0.00000     0.00000
   -12.56521     0.00000     0.00000     0.00000
   -12.56221     0.00000     0.00000     0.00000
   -12.55921     0.00000     0.00000     0.00000
   -12.55621     0.00000     0.00000     0.00000
   -12.55321     0.00000     0.00000     0.00000
   -12.55021     0.00000     0.00000     0.00000
   -12.54721     0.00000     0.00000     0.00000
   -12.54421     0.00000     0.00000     0.00000
   -12.54121     0.00000     0.00000     0.00000
   -12.53821     0.00000     0.00000     0.00000
   -12.53521     0.00000     0.00000     0.00000
   -12.53221     0.00000     0.00000     0.00000
   -12.52921     0.00000     0.00000     0.00000
   -12.52621     0.00000     0.00000     0.00000
   -12.52321     0.00000     0.00000     0.00000
   -12.52021     0.00000     0.00000     0.00000
   -12.51721     0.00000     0.00000     0.00000
   -12.51421     0.00000     0.00000     0.00000
   -12.51121     0.00000     0.00000     0.00000
   -12.50821     0.00000     0.00000     0.00000
   -12.50521     0.00000     0.00000     0.00000
   -12.50221     0.00000     0.00000     0.00000
   -12.49921     0.00000     0.00000     0.00000
   -12.49621     0.00000     0.00000     0.00000
   -12.49321     0.00000     0.00000     0.00000
   -12.49021     0.00000     0.00000     0.00000
   -12.48721     0.00000     0.00000     0.00000
   -12.48421     0.00000     0.00000     0.00000
   -12.48121     0.00000     0.00000     0.00000
   -12.47821     0.00000     0.00000     0.00000
   -12.47521     0.00000     0.00000     0.00000
   -12.47221     0.00000     0.00000     0.00000
   -12.46921     0.00000     0.00000     0.00000
   -12.46621     0.00000     0.00000     0.00000
   -12.46321     0.00000     0.00000     0.00000
   -12.46021     0.00000     0.00000     0.00000
   -12.45721     0.00000     0.00000     0.00000
   -12.45421     0.00000     0.00000     0.00000
   -12.45121     0.00000     0.00000     0.00000
   -12.44821     0.00000     0.00000     0.00000
   -12.44521     0.00000     0.00000     0.00000
   -12.44221     0.00000     0.00000     0.00000
   -12.43921     0.00000     0.00000     0.00000
   -12.43621     0.00000     0.00000     0.00000
   -12.43321     0.00000     0.00000     0.00000
   -12.43021     0.00000     0.00000     0.00000
   -12.42721     0.00000     0.00000     0.00000
   -12.42421     0.00000     0.00000     0.00000
   -12.42121     0.00000     0.00000     0.00000
   -12.41821     0.00000     0.00000     0.00000
   -12.41521     0.00000     0.00000     0.00000
   -12.41221     0.00000     0.00000     0.00000
   -12.40921     0.00000     0.00000     0.00000
   -12.40621     0.00000     0.00000     0.00000
   -12.40321     0.00000     0.00000     0.00000
   -12.40021     0.00000     0.00000     0.00000
   -12.39721     0.00000     0.00000     0.00000
   -12.39421     0.00000     0.00000     0.00000
   -12.39121     0.00000     0.00000     0.00000
   -12.38821     0.00000     0.00000     0.00000
   -12.38521     0.00000     0.00000     0.00000
   -12.38221     0.00000     0.00000     0.00000
   -12.37921     0.00000     0.00000     0.00000
   -12.37621     0.00000     0.00000     0.00000
   -12.37321     0.00000     0.00000     0.00000
   -12.37021     0.00000     0.00000     0.00000
   -12.36721     0.00000     0.00000     0.00000
   -12.36421     0.00000     0.00000     0.00000
   -12.36121     0.00000     0.00000     0.00000
   -12.35821     0.00000     0.00000     0.00000
   -12.35521     0.00000     0.00000     0.00000
   -12.35221     0.00000     0.00000     0.00000
   -12.34921     0.00000     0.00000     0.00000
   -12.34621     0.00000     0.00000     0.00000
   -12.34321     0.00000     0.00000     0.00000
   -12.34021     0.00000     0.00000     0.00000
   -12.33721     0.00000     0.00000     0.00000
   -12.33421     0.00000     0.00000     0.00000
   -12.33121     0.00000     0.00000     0.00000
   -12.32821     0.00000     0.00000     0.00000
   -12.32521     0.00000     0.00000     0.00000
