    # Energy          Mo           S          Si
    -1.29021    11.30387     2.95656     3.42923
    -1.28721    14.28479     3.70446     4.53576
    -1.28421    13.06278     3.36554     4.32729
    -1.28121    12.49689     3.24410     4.31861
    -1.27821    12.14892     3.21138     4.82502
    -1.27521    11.61223     3.06724     4.56689
    -1.27221    11.28779     2.97930     4.37599
    -1.26921    10.49962     2.87080     5.19983
    -1.26621    11.27788     3.12731     6.40293
    -1.26321    11.44737     3.19909     7.30112
    -1.26021    11.30961     3.13995     7.10598
    -1.25721    11.22269     3.07945     6.72283
    -1.25421    10.91804     2.97802     7.23808
    -1.25121    10.84962     2.94593     7.02272
    -1.24821    10.71846     2.86003     6.67954
    -1.24521    12.54407     3.19122     6.46016
    -1.24221    16.56927     4.11816     6.51302
    -1.23921    21.34992     5.19736     6.86766
    -1.23621    18.37806     4.47557     6.08130
    -1.23321    16.80413     4.22113     6.35273
    -1.23021    13.43435     3.41040     5.95358
    -1.22721    11.93588     3.06841     5.60514
    -1.22421     7.08158     1.83536     3.07374
    -1.22121     6.59828     1.69511     2.88157
    -1.21821     6.42933     1.64268     2.77617
    -1.21521     5.30472     1.31460     2.06976
    -1.21221     4.32420     1.17421     2.52286
    -1.20921     5.00566     1.35116     2.64086
    -1.20621     6.55098     1.78475     3.00805
    -1.20321     7.78558     2.12631     3.28787
    -1.20021    13.77755     3.48740     3.90691
    -1.19721    13.44287     3.36429     3.67432
    -1.19421    12.61653     3.12377     3.80878
    -1.19121    15.14385     3.71736     4.24054
    -1.18821    17.10276     4.19876     4.28559
    -1.18521    18.19752     4.34774     3.48242
    -1.18221    17.68901     4.15895     3.17389
    -1.17921    18.96721     4.50929     3.24040
    -1.17621    17.16837     4.05159     3.10764
    -1.17321    15.36420     3.60601     2.96788
    -1.17021    14.19510     3.32796     2.83946
    -1.16721    16.31743     3.80803     3.12252
    -1.16421    15.74373     3.69535     3.56209
    -1.16121    20.44245     4.66353     3.83210
    -1.15821    15.53918     3.71261     3.69877
    -1.15521     8.96617     2.13770     3.42654
    -1.15221     8.55546     2.04065     3.55626
    -1.14921     8.52282     2.03269     3.84399
    -1.14621     9.20777     2.18584     4.32243
    -1.14321     9.30505     2.18874     4.40115
    -1.14021     8.65239     2.03682     4.34037
    -1.13721     8.02985     1.97787     5.09539
    -1.13421     7.26288     1.83357     5.19759
    -1.13121     6.69143     1.73996     5.48481
    -1.12821     5.02272     1.21107     2.94075
    -1.12521     4.16794     0.92056     1.65910
    -1.12221     4.03791     0.93391     2.41895
    -1.11921     7.07164     1.53267     3.17304
    -1.11621     5.10661     1.26368     4.11907
    -1.11321     1.39237     0.46246     2.71929
    -1.11021     1.10944     0.42720     3.04948
    -1.10721     1.32951     0.50692     4.05217
    -1.10421     1.45163     0.54774     5.19163
    -1.10121     7.27814     1.56831     8.41727
    -1.09821     2.63663     0.77122     7.47198
    -1.09521     2.57360     0.78085     7.63078
    -1.09221     2.25402     0.66822     5.39460
    -1.08921     2.21212     0.66575     5.44357
    -1.08621     2.15524     0.65408     5.45719
    -1.08321     2.06825     0.63353     5.39852
    -1.08021     1.96365     0.60315     5.18216
    -1.07721     1.87044     0.58071     5.10799
    -1.07421     1.77973     0.55951     5.05311
    -1.07121     1.69009     0.53841     4.99813
    -1.06821     1.60156     0.51739     4.94296
    -1.06521     1.51219     0.49741     4.89500
    -1.06221     1.42414     0.47788     4.84899
    -1.05921     1.34726     0.46192     4.83129
    -1.05621     1.31400     0.45700     4.88067
    -1.05321     1.27917     0.45182     4.93034
    -1.05021     1.24269     0.44639     4.98048
    -1.04721     1.20459     0.44072     5.03107
    -1.04421     1.05983     0.42436     5.20251
    -1.04121     0.91962     0.36516     4.34312
    -1.03821     0.85397     0.35154     4.31130
    -1.03521     0.79065     0.33842     4.27753
    -1.03221     0.72971     0.32585     4.25635
    -1.02921     0.66909     0.31182     4.10661
    -1.02621     0.65496     0.30808     4.12448
    -1.02321     0.63994     0.30407     4.14126
    -1.02021     0.61871     0.29812     4.14968
    -1.01721     0.59778     0.29221     4.15805
    -1.01421     0.57749     0.28654     4.16928
    -1.01121     0.56115     0.28315     4.21189
    -1.00821     0.54522     0.27987     4.25534
    -1.00521     0.52960     0.27664     4.29887
    -1.00221     0.57083     0.31368     6.05089
    -0.99921     0.49000     0.26375     4.14624
    -0.99621     0.47635     0.26140     4.20337
    -0.99321     0.46379     0.25962     4.26767
    -0.99021     0.45152     0.25788     4.33204
    -0.98721     0.44749     0.25759     4.39488
    -0.98421     0.67091     0.41664     6.30214
    -0.98121     0.40570     0.22867     4.19881
    -0.97821     0.40394     0.22786     3.84446
    -0.97521     0.90806     0.58273     8.37066
    -0.97221     0.37231     0.22139     3.96303
    -0.96921     0.37567     0.22467     4.06158
    -0.96621     0.37853     0.23424     6.24792
    -0.96321     0.37146     0.22633     4.14086
    -0.96021     0.37886     0.23029     4.25428
    -0.95721     0.51931     0.30864     5.50399
    -0.95421     0.66197     0.38426     6.78922
    -0.95121     0.53843     0.32386     5.74470
    -0.94821     0.46189     0.28189     5.12211
    -0.94521     0.45718     0.27816     5.12621
    -0.94221     0.45284     0.27465     5.13768
    -0.93921     0.45532     0.27531     5.20717
    -0.93621     0.48547     0.29283     5.51454
    -0.93321     0.51550     0.31021     5.82269
    -0.93021     0.31715     0.18913     4.16208
    -0.92721     0.31680     0.18877     4.19796
    -0.92421     0.31648     0.18844     4.23380
    -0.92121     0.31768     0.18910     4.28454
    -0.91821     0.37280     0.22360     5.85212
    -0.91521     0.38570     0.23118     5.77257
    -0.91221     0.42680     0.25561     6.06994
    -0.90921     0.43020     0.25741     5.87654
    -0.90621     0.43318     0.25896     5.72463
    -0.90321     0.47253     0.28224     5.96064
    -0.90021     0.51241     0.30588     6.22082
    -0.89721     0.53144     0.31737     6.40871
    -0.89421     0.59316     0.35520     7.02665
    -0.89121     0.39530     0.23578     5.26544
    -0.88821     0.29635     0.17564     4.39899
    -0.88521     0.38265     0.22872     5.18884
    -0.88221     0.37204     0.22477     5.14171
    -0.87921     0.35385     0.21483     4.98926
    -0.87621     0.29931     0.18180     4.44912
    -0.87321     0.12501     0.07272     2.66376
    -0.87021     0.11994     0.06941     2.65248
    -0.86721     0.11508     0.06628     2.63974
    -0.86421     0.11227     0.06435     2.66065
    -0.86121     0.10685     0.06120     2.64007
    -0.85821     0.17597     0.10354     3.42218
    -0.85521     0.24967     0.14535     4.45627
    -0.85221     0.26427     0.15376     4.57266
    -0.84921     0.27209     0.15847     4.59156
    -0.84621     0.27044     0.15719     4.52011
    -0.84321     0.24858     0.14373     4.17063
    -0.84021     0.23088     0.13208     3.76738
    -0.83721     0.21521     0.12210     3.37313
    -0.83421     0.21414     0.12038     3.23117
    -0.83121     0.21468     0.11994     3.21528
    -0.82821     0.21522     0.11950     3.19945
    -0.82521     0.24063     0.13298     3.43523
    -0.82221     0.27162     0.14948     3.72605
    -0.81921     0.30270     0.16590     4.01635
    -0.81621     0.33388     0.18225     4.30588
    -0.81321     0.46904     0.25661     7.13144
    -0.81021     0.60861     0.33113     8.69424
    -0.80721     0.35985     0.19466     5.23976
    -0.80421     0.43921     0.22731     4.67608
    -0.80121     0.46263     0.23595     4.69045
    -0.79821     0.59372     0.29908     5.85016
    -0.79521     0.57539     0.28953     5.77387
    -0.79221     0.70951     0.35469     7.17388
    -0.78921     0.86224     0.42678     8.65505
    -0.78621     0.93944     0.45705     9.34544
    -0.78321     0.25424     0.12629     3.03339
    -0.78021     0.31761     0.15632     3.76465
    -0.77721     0.55255     0.26986     6.53750
    -0.77421     0.99044     0.47688    10.72536
    -0.77121     0.25541     0.12236     3.39571
    -0.76821     0.25086     0.11947     3.35598
    -0.76521     0.24681     0.11681     3.31406
    -0.76221     0.24620     0.11591     3.33566
    -0.75921     0.24628     0.11536     3.36623
    -0.75621     0.24660     0.11491     3.39576
    -0.75321     0.24716     0.11457     3.42434
    -0.75021     0.24794     0.11432     3.45182
    -0.74721     0.24896     0.11418     3.47829
    -0.74421     0.25281     0.11542     3.72591
    -0.74121     0.26014     0.11836     4.25487
    -0.73821     0.26915     0.12212     4.79656
    -0.73521     0.27805     0.12578     5.32367
    -0.73221     0.27596     0.12306     4.21434
    -0.72921     0.27315     0.12118     4.02316
    -0.72621     0.26961     0.11900     3.83528
    -0.72321     0.26536     0.11652     3.65076
    -0.72021     0.26016     0.11370     3.46727
    -0.71721     0.25358     0.11039     3.28028
    -0.71421     0.30894     0.13319     4.27366
    -0.71121     0.37683     0.16051     4.96169
    -0.70821     0.25002     0.10635     3.37022
    -0.70521     0.26678     0.11301     3.98036
    -0.70221     0.25521     0.10759     3.73950
    -0.69921     0.24453     0.10255     3.49419
    -0.69621     0.21835     0.09053     2.56483
    -0.69321     0.21717     0.08971     2.53805
    -0.69021     0.21599     0.08889     2.51126
    -0.68721     0.21480     0.08807     2.48458
    -0.68421     0.20952     0.08509     2.68239
    -0.68121     0.21314     0.08642     3.19589
    -0.67821     0.21686     0.08778     3.70898
    -0.67521     0.21654     0.08631     2.74044
    -0.67221     0.21727     0.08612     2.72703
    -0.66921     0.21801     0.08594     2.71336
    -0.66621     0.21718     0.08520     2.68340
    -0.66321     0.21585     0.08427     2.64805
    -0.66021     0.21452     0.08334     2.61265
    -0.65721     0.21320     0.08243     2.57711
    -0.65421     0.21191     0.08151     2.54159
    -0.65121     0.21062     0.08061     2.50602
    -0.64821     0.21336     0.08101     2.50889
    -0.64521     0.21838     0.08214     2.53327
    -0.64221     0.22344     0.08327     2.55771
    -0.63921     0.33454     0.12287     3.57210
    -0.63621     0.30391     0.11114     3.26240
    -0.63321     0.27326     0.09945     2.95320
    -0.63021     0.23833     0.08637     2.60663
    -0.62721     0.22235     0.08030     2.43742
    -0.62421     0.41638     0.14857     4.08136
    -0.62121     0.19671     0.06967     2.03567
    -0.61821     0.18093     0.06359     1.82175
    -0.61521     0.17427     0.06093     1.75096
    -0.61221     0.16763     0.05828     1.68022
    -0.60921     0.16097     0.05563     1.60945
    -0.60621     0.15431     0.05299     1.53866
    -0.60321     0.14765     0.05036     1.46796
    -0.60021     0.14099     0.04773     1.39722
    -0.59721     0.13790     0.04643     1.36152
    -0.59421     0.13623     0.04566     1.33982
    -0.59121     0.13455     0.04488     1.31814
    -0.58821     0.16266     0.05383     1.58154
    -0.58521     0.15614     0.05149     1.51311
    -0.58221     0.14963     0.04915     1.44471
    -0.57921     0.14311     0.04683     1.37630
    -0.57621     0.13659     0.04450     1.30783
    -0.57321     0.13008     0.04219     1.23944
    -0.57021     0.12356     0.03988     1.17103
    -0.56721     0.11704     0.03757     1.10257
    -0.56421     0.11052     0.03528     1.03412
    -0.56121     0.11052     0.03517     1.02833
    -0.55821     0.11266     0.03578     1.04305
    -0.55521     0.12218     0.03863     1.12813
    -0.55221     0.13401     0.04206     1.23574
    -0.54921     0.14584     0.04548     1.34338
    -0.54621     0.15767     0.04888     1.45105
    -0.54321     0.16948     0.05228     1.55880
    -0.54021     0.18130     0.05566     1.66653
    -0.53721     0.19320     0.05907     1.77514
    -0.53421     0.20669     0.06303     1.90049
    -0.53121     0.22019     0.06698     2.02581
    -0.52821     0.23430     0.07098     2.13555
    -0.52521     0.20969     0.06313     1.90036
    -0.52221     0.20907     0.06280     1.89433
    -0.51921     0.20843     0.06246     1.88826
    -0.51621     0.20781     0.06213     1.88218
    -0.51321     0.20717     0.06179     1.87612
    -0.51021     0.20655     0.06146     1.87004
    -0.50721     0.20592     0.06113     1.86396
    -0.50421     0.20529     0.06080     1.85788
    -0.50121     0.20466     0.06046     1.85178
    -0.49821     0.17598     0.05170     1.58477
    -0.49521     0.17223     0.05040     1.54934
    -0.49221     0.16847     0.04910     1.51391
    -0.48921     0.16472     0.04780     1.47844
    -0.48621     0.16096     0.04650     1.44298
    -0.48321     0.15721     0.04521     1.40753
    -0.48021     0.15345     0.04392     1.37206
    -0.47721     0.14997     0.04270     1.33897
    -0.47421     0.14698     0.04161     1.31029
    -0.47121     0.14400     0.04053     1.28162
    -0.46821     0.14267     0.03995     1.26874
    -0.46521     0.14221     0.03963     1.26406
    -0.46221     0.14174     0.03931     1.25935
    -0.45921     0.14115     0.03898     1.25341
    -0.45621     0.14045     0.03864     1.24654
    -0.45321     0.13975     0.03829     1.23967
    -0.45021     0.13905     0.03795     1.23280
    -0.44721     0.13808     0.03757     1.22343
    -0.44421     0.13726     0.03714     1.21518
    -0.44121     0.13648     0.03671     1.20707
